This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
20030923,-0.07,0,0,0,0,0,-0.070024511,0,0,0,0
20030924,0.65,-0.66,-0.7,1.34,-0.67,0,0.64789661,-0.662187631,-0.702461494,1.331101406,-0.672254576
20030925,-2.48,0.63,-0.27,0.58,-0.44,0,-2.511270082,0.628023796,-0.270365157,0.578324476,-0.440970849
20030926,0.75,0.38,-0.22,-0.64,0.89,0,0.747201484,0.379279824,-0.220242356,-0.64205678,0.886062843
20030929,-0.06,0.8,-0.2,-0.33,-0.5,0,-0.060018007,0.796816965,-0.200200267,-0.330545701,-0.501254182
20030930,0.23,0.23,-0.18,0.11,-0.42,0,0.229735905,0.229735905,-0.180162195,0.109939544,-0.420884477
20031001,1.9,-0.71,0.06,-1.47,-0.48,0,1.882175424,-0.712532494,0.059982007,-1.480911565,-0.4811557
20031002,2.51,-1.07,0.18,-0.39,0.25,0,2.479016881,-1.075765665,0.179838194,-0.390762483,0.24968802
20031003,0.68,0.38,-0.3,0.32,0.15,0,0.677698428,0.379279824,-0.300450902,0.31948909,0.149887612
20031006,0.17,0.49,-0.72,0.31,-0.54,0,0.169855664,0.488803407,-0.722604509,0.309520491,-0.54146327
20031007,1.67,-0.56,-1.04,0.66,-0.39,0,1.65620883,-0.561573879,-1.04544579,0.657831536,-0.390762483
20031008,-1.48,1.5,0.61,-0.3,0.52,0,-1.491061274,1.488861249,0.608147032,-0.300450902,0.518652669
20031009,0.75,0.47,-1.12,0.3,-0.61,0,0.747201484,0.468898949,-1.126319228,0.299550898,-0.611868101
20031010,1.95,-0.31,-0.37,-0.85,-0.27,0,1.931231103,-0.310481495,-0.370686193,-0.853633102,-0.270365157
20031013,-0.25,0,0,0,0,0,-0.250313022,0,0,0,0
20031014,1.33,-0.32,-1,-0.7,-0.32,0,1.321233147,-0.320513095,-1.005033585,-0.702461494,-0.320513095
20031015,-1.14,1.37,-0.06,0.2,0.37,0,-1.146547811,1.360700341,-0.060018007,0.199800266,0.369317184
20031016,0.68,0.04,0,-0.32,0.42,0,0.677698428,0.039992002,0,-0.320513095,0.419120462
20031017,0.84,0.49,0.17,-0.96,0.67,0,0.836491633,0.488803407,0.169855664,-0.964637705,0.667765475
20031020,0.03,-0.31,0.33,0.31,0.92,0,0.029995501,-0.310481495,0.329456695,0.309520491,0.915793778
20031021,-0.45,-0.17,1.19,0.55,-0.2,0,-0.451015548,-0.170144664,1.182975175,0.548493023,-0.200200267
20031022,-1.36,0.49,0.15,0.58,-0.16,0,-1.369332713,0.488803407,0.149887612,0.578324476,-0.160128137
20031023,-5.68,0.66,0.28,0.9,-0.82,0,-5.847692976,0.657831536,0.27960873,0.895974137,-0.823380493
20031024,1.12,-0.16,-0.59,-0.46,-0.1,0,1.113774441,-0.160128137,-0.591747376,-0.461061256,-0.100050033
20031027,1.61,0.25,-0.92,0.1,-0.18,0,1.597176951,0.24968802,-0.924258137,0.099950033,-0.180162195
20031028,1.33,-0.35,0.43,-0.95,0.72,0,1.321233147,-0.350613933,0.429078142,-0.954541284,0.717420375
20031029,1.02,-0.29,0.23,-0.11,0.49,0,1.014833105,-0.290421315,0.229735905,-0.110060544,0.488803407
20031030,-0.72,0.86,-0.12,0.45,0.03,0,-0.722604509,0.856323066,-0.120072058,0.448990527,0.029995501
20031031,-2.03,0.43,0.05,0.71,-0.46,0,-2.050887663,0.429078142,0.049987504,0.707491367,-0.461061256
20031103,-0.92,0,0,0,0,0,-0.924258137,0,0,0,0
20031104,3.61,-1.58,-0.15,0,-0.62,0,3.546366428,-1.592615055,-0.150112613,0,-0.621929981
20031105,-0.87,0.33,0.73,-0.7,0.36,0,-0.873806594,0.329456695,0.727348397,-0.702461494,0.359353551
20031106,-2.87,1.58,0.11,0.11,-0.4,0,-2.911989857,1.567647939,0.109939544,0.109939544,-0.40080214
20031107,1.66,-0.97,-0.11,-0.33,0.19,0,1.646372603,-0.974735145,-0.110060544,-0.330545701,0.189819728
20031110,-0.73,0.59,0.06,0.58,-0.65,0,-0.732677539,0.588266316,0.059982007,0.578324476,-0.652121699
20031111,-2.39,-0.54,0.53,0.51,-0.5,0,-2.41902388,-0.54146327,0.528600443,0.508703905,-0.501254182
20031112,-0.08,-0.39,-1.13,0.93,-0.02,0,-0.080032017,-0.390762483,-1.136433008,0.925702126,-0.020002
20031113,2,-0.65,-0.29,-0.01,0.2,0,1.98026273,-0.652121699,-0.290421315,-0.0100005,0.199800266
20031114,-1.37,0.43,0.49,0.07,-0.41,0,-1.379471102,0.429078142,0.488803407,0.069975511,-0.410842804
20031117,-3.97,-1.41,-0.71,1.41,-1.55,0,-4.050954334,-1.42003494,-0.712532494,1.400151964,-1.56213809
20031118,1.09,-1.57,0.18,-0.9,0.72,0,1.084102318,-1.582455035,0.179838194,-0.904074465,0.717420375
20031119,-3.34,1.08,1.34,-0.32,-0.23,0,-3.397051957,1.074209653,1.331101406,-0.320513095,-0.230264906
20031120,2.14,-0.99,-0.31,-0.28,0.45,0,2.117423523,-0.994933085,-0.310481495,-0.280392733,0.448990527
20031121,0.5,0.03,0.38,-0.32,0.64,0,0.498754151,0.029995501,0.379279824,-0.320513095,0.637960696
20031124,-0.53,0,0,0,0,0,-0.531409482,0,0,0,0
20031125,1.37,0.42,0.45,-0.78,0.99,0,1.360700341,0.419120462,0.448990527,-0.783057912,0.985131605
20031126,1.79,-0.23,-1.05,-0.05,-0.37,0,1.774168148,-0.230264906,-1.055551394,-0.050012504,-0.370686193
20031127,0.45,0.04,-0.03,-0.65,-0.02,0,0.448990527,0.039992002,-0.030004501,-0.652121699,-0.020002
20031128,-1.11,0.06,-0.64,0.39,-0.51,0,-1.116206471,0.059982007,-0.64205678,0.389241472,-0.511304939
20031201,2.16,-1.72,0.23,0.12,0.32,0,2.137002574,-1.734963834,0.229735905,0.119928058,0.31948909
20031202,1.04,-0.34,0.53,-0.43,0.26,0,1.034629205,-0.340579313,0.528600443,-0.430927159,0.259662585
20031203,-0.49,0.69,0.51,-0.28,0.16,0,-0.491204436,0.687630394,0.508703905,-0.280392733,0.159872136
20031204,0.75,-0.64,0.26,0.24,0,0,0.747201484,-0.64205678,0.259662585,0.23971246,0
20031205,0.09,0.12,0.64,-0.05,-0.06,0,0.089959524,0.119928058,0.637960696,-0.050012504,-0.060018007
20031208,-2.06,1.1,0.56,0.13,-0.34,0,-2.081513971,1.093994004,0.558437829,0.129915573,-0.340579313
20031209,0.33,-0.33,0.32,-0.45,0.45,0,0.329456695,-0.330545701,0.31948909,-0.451015548,0.448990527
20031210,-2.74,0.5,0.45,0.17,-0.74,0,-2.778238101,0.498754151,0.448990527,0.169855664,-0.742751583
20031211,1.34,-0.88,-0.02,0.17,0.22,0,1.331101406,-0.883894867,-0.020002,0.169855664,0.219758354
20031212,0.97,-0.34,0.08,-0.01,0.22,0,0.965325703,-0.340579313,0.079968017,-0.0100005,0.219758354
20031215,2.6,-1.05,-0.27,-0.61,0.5,0,2.566774675,-1.055551394,-0.270365157,-0.611868101,0.498754151
20031216,-1.73,1.08,0.06,0.44,-0.37,0,-1.745139361,1.074209653,0.059982007,0.43903483,-0.370686193
20031217,-1.33,0.87,0.37,-0.21,-0.21,0,-1.338923712,0.866237308,0.369317184,-0.210220809,-0.210220809
20031218,0.32,-0.92,0.07,0.45,-0.64,0,0.31948909,-0.924258137,0.069975511,0.448990527,-0.64205678
20031219,1.07,-1.05,-0.66,0.32,0.03,0,1.06431601,-1.055551394,-0.662187631,0.31948909,0.029995501
20031222,0.86,-0.54,-0.65,0.4,-0.46,0,0.856323066,-0.54146327,-0.652121699,0.399202127,-0.461061256
20031223,0.13,0,0,0,0,0,0.129915573,0,0,0,0
20031224,-0.23,0.39,0.13,-0.17,0.07,0,-0.230264906,0.389241472,0.129915573,-0.170144664,0.069975511
20031225,0.27,0.47,-0.07,-0.07,0.28,0,0.269636155,0.468898949,-0.070024511,-0.070024511,0.27960873
20031226,0.44,0.66,-0.01,-0.3,0.43,0,0.43903483,0.657831536,-0.0100005,-0.300450902,0.429078142
20031229,1.19,1.01,0.01,-0.83,0.52,0,1.182975175,1.004933585,0.0099995,-0.833463679,0.518652669
20031230,1.72,-0.5,0.1,-0.31,0.13,0,1.705375457,-0.501254182,0.099950033,-0.310481495,0.129915573
20031231,-0.23,0,0,0,0,0,-0.230264906,0,0,0,0
20040101,-0.22,0,0,0,0,0,-0.220242356,0,0,0,0
20040102,0.37,0,0,0,0,0,0.369317184,0,0,0,0
20040105,2.3,-0.12,0.22,-0.06,0.15,0,2.273948697,-0.120072058,0.219758354,-0.060018007,0.149887612
20040106,-0.26,0.38,0.03,0.32,-0.03,0,-0.260338587,0.379279824,0.029995501,0.31948909,-0.030004501
20040107,-0.32,0.96,-0.39,0.24,0.33,0,-0.320513095,0.95542128,-0.390762483,0.23971246,0.329456695
20040108,0.47,0.69,0.01,-0.22,0.47,0,0.468898949,0.687630394,0.0099995,-0.220242356,0.468898949
20040109,0.21,0.04,-0.33,0.34,0.3,0,0.209779808,0.039992002,-0.330545701,0.339423307,0.299550898
20040112,0.14,0,0,0,0,0,0.139902091,0,0,0,0
20040113,-0.23,0.66,0.13,0.19,0.15,0,-0.230264906,0.657831536,0.129915573,0.189819728,0.149887612
20040114,0.02,0.54,0.25,-0.45,0.32,0,0.019998,0.538547228,0.24968802,-0.451015548,0.31948909
20040115,-1.38,0.87,-0.04,0.29,-0.23,0,-1.389610519,0.866237308,-0.040008002,0.289580311,-0.230264906
20040116,1.07,-0.79,-0.27,-0.08,-0.28,0,1.06431601,-0.793137033,-0.270365157,-0.080032017,-0.280392733
20040119,0.59,-0.42,0.45,-0.61,0.19,0,0.588266316,-0.420884477,0.448990527,-0.611868101,0.189819728
20040120,0.51,0.22,-0.45,0.15,-0.31,0,0.508703905,0.219758354,-0.451015548,0.149887612,-0.310481495
20040121,-0.36,0.58,0.13,0.2,0.32,0,-0.360649559,0.578324476,0.129915573,0.199800266,0.31948909
20040122,1.12,-0.09,0.37,0.11,-0.03,0,1.113774441,-0.090040524,0.369317184,0.109939544,-0.030004501
20040123,-0.45,-0.08,0.57,-0.65,-0.02,0,-0.451015548,-0.080032017,0.568381647,-0.652121699,-0.020002
20040126,-0.35,0.61,-0.06,0.61,-0.07,0,-0.350613933,0.608147032,-0.060018007,0.608147032,-0.070024511
20040127,0.34,0.5,-0.32,-0.15,-0.38,0,0.339423307,0.498754151,-0.320513095,-0.150112613,-0.380723834
20040128,-1.05,0,0.06,0.06,-0.46,0,-1.055551394,0,0.059982007,0.059982007,-0.461061256
20040129,-0.48,-0.58,-0.34,0.35,-0.26,0,-0.4811557,-0.581688532,-0.340579313,0.349388925,-0.260338587
20040130,0,0.8,0.22,0.16,0.39,0,0,0.796816965,0.219758354,0.159872136,0.389241472
20040202,0.26,0.39,0.46,0.09,-0.27,0,0.259662585,0.389241472,0.458945233,0.089959524,-0.270365157
20040203,-0.46,0.32,-0.17,0.44,-0.58,0,-0.461061256,0.31948909,-0.170144664,0.43903483,-0.581688532
20040204,-1.86,0.39,0.33,0.5,-0.31,0,-1.877515533,0.389241472,0.329456695,0.498754151,-0.310481495
20040205,-0.18,-0.41,0.54,-0.42,-0.2,0,-0.180162195,-0.410842804,0.538547228,-0.420884477,-0.200200267
20040206,0.72,0.15,0.07,-0.23,0.18,0,0.717420375,0.149887612,0.069975511,-0.230264906,0.179838194
20040209,-0.49,0.44,0.03,0.26,-0.36,0,-0.491204436,0.43903483,0.029995501,0.259662585,-0.360649559
20040210,0.03,-0.05,0.02,0.05,-0.58,0,0.029995501,-0.050012504,0.019998,0.049987504,-0.581688532
20040211,0.14,0,0,0.01,0,0,0.139902091,0,0,0.0099995,0
20040212,0.64,-0.13,0.27,-0.47,-0.11,0,0.637960696,-0.130084573,0.269636155,-0.471107973,-0.110060544
20040213,0.85,-0.67,-0.19,-0.07,0.12,0,0.846407841,-0.672254576,-0.190180729,-0.070024511,0.119928058
20040216,0.33,0.38,0.33,0.1,0.19,0,0.329456695,0.379279824,0.329456695,0.099950033,0.189819728
20040217,0.65,-0.43,0.24,-0.24,0.41,0,0.64789661,-0.430927159,0.23971246,-0.240288462,0.40916179
20040218,-1.16,0.16,0.1,0.21,-0.18,0,-1.166780487,0.159872136,0.099950033,0.209779808,-0.180162195
20040219,0.35,-0.7,-0.37,0.37,-0.41,0,0.349388925,-0.702461494,-0.370686193,0.369317184,-0.410842804
20040220,-1.91,0.1,-0.12,0.13,-0.41,0,-1.928476141,0.099950033,-0.120072058,0.129915573,-0.410842804
20040223,1.45,-0.28,0.07,-0.22,-0.11,0,1.439588028,-0.280392733,0.069975511,-0.220242356,-0.110060544
20040224,-1.47,1.21,0.15,0.16,-0.35,0,-1.480911565,1.202738021,0.149887612,0.159872136,-0.350613933
20040225,-0.97,0,0.34,-0.02,0.25,0,-0.974735145,0,0.339423307,-0.020002,0.24968802
20040226,0.69,-0.37,-0.12,-0.32,-0.17,0,0.687630394,-0.370686193,-0.120072058,-0.320513095,-0.170144664
20040227,2.41,-0.79,0.08,-0.51,-0.06,0,2.38141781,-0.793137033,0.079968017,-0.511304939,-0.060018007
20040301,2.38,-0.74,0.18,-0.37,-0.02,0,2.352119504,-0.742751583,0.179838194,-0.370686193,-0.020002
20040302,-0.24,-0.5,0.22,-0.13,-0.17,0,-0.240288462,-0.501254182,0.219758354,-0.130084573,-0.170144664
20040303,0.01,0.7,0.14,-0.06,0.23,0,0.0099995,0.697561374,0.139902091,-0.060018007,0.229735905
20040304,-0.52,0.79,0.34,-0.46,0.28,0,-0.521356705,0.786895838,0.339423307,-0.461061256,0.27960873
20040305,0.06,-0.45,-0.38,-0.08,-0.52,0,0.059982007,-0.451015548,-0.380723834,-0.080032017,-0.521356705
20040308,0.92,0.74,0.31,0.28,0.14,0,0.915793778,0.737275433,0.309520491,0.27960873,0.139902091
20040309,0.15,0.46,-0.37,-0.3,-0.32,0,0.149887612,0.458945233,-0.370686193,-0.300450902,-0.320513095
20040310,-0.03,0.98,0.26,-0.05,0.21,0,-0.030004501,0.975229144,0.259662585,-0.050012504,0.209779808
20040311,-0.58,1.05,0.37,-0.37,0.17,0,-0.581688532,1.044525786,0.369317184,-0.370686193,0.169855664
20040312,-1.16,0.8,0,0.21,-0.08,0,-1.166780487,0.796816965,0,0.209779808,-0.080032017
20040315,1.97,0.14,0.98,-0.99,0.43,0,1.950846639,0.139902091,0.975229144,-0.994933085,0.429078142
20040316,1.12,0.6,0.18,0.37,0.09,0,1.113774441,0.598207168,0.179838194,0.369317184,0.089959524
20040317,2.23,-0.16,0.21,-0.42,0.29,0,2.205499078,-0.160128137,0.209779808,-0.420884477,0.289580311
20040318,1.68,-0.84,0.24,-0.34,-0.68,0,1.666044089,-0.843547882,0.23971246,-0.340579313,-0.682322535
20040319,-0.44,0.79,0.09,-0.18,0.29,0,-0.440970849,0.786895838,0.089959524,-0.180162195,0.289580311
20040322,-0.67,1.25,0.18,-0.08,0.39,0,-0.672254576,1.242252,0.179838194,-0.080032017,0.389241472
20040323,0.21,0.04,-0.05,0.13,-0.26,0,0.209779808,0.039992002,-0.050012504,0.129915573,-0.260338587
20040324,1.75,-0.19,1.18,-0.46,0.48,0,1.734863833,-0.190180729,1.173092288,-0.461061256,0.478851673
20040325,1.25,-0.42,0.76,-0.09,0.41,0,1.242252,-0.420884477,0.75712655,-0.090040524,0.40916179
20040326,1.92,-0.83,-0.47,-0.49,-0.29,0,1.901800584,-0.833463679,-0.471107973,-0.491204436,-0.290421315
20040329,0.75,0.69,-1.07,0.74,-0.31,0,0.747201484,0.687630394,-1.075765665,0.737275433,-0.310481495
20040330,-0.39,0.88,-1.08,1.04,-0.55,0,-0.390762483,0.876150567,-1.085874333,1.034629205,-0.551518069
20040331,1.82,1.02,-0.1,-0.13,-0.36,0,1.803636249,1.014833105,-0.100050033,-0.130084573,-0.360649559
20040401,0.4,1.57,-1.18,0.73,-0.36,0,0.399202127,1.557802996,-1.187017257,0.727348397,-0.360649559
20040402,0,0.72,-1.8,1,-0.87,0,0,0.717420375,-1.816397063,0.995033085,-0.873806594
20040405,0.95,-0.03,-1.27,0.51,-0.02,0,0.945515877,-0.030004501,-1.278133436,0.508703905,-0.020002
20040406,0.01,-0.83,0.76,-0.96,0.51,0,0.0099995,-0.833463679,0.75712655,-0.964637705,0.508703905
20040407,0.12,0.74,0.67,-0.2,0.35,0,0.119928058,0.737275433,0.667765475,-0.200200267,0.349388925
20040408,-0.54,0.61,-0.37,0.38,-0.21,0,-0.54146327,0.608147032,-0.370686193,0.379279824,-0.210220809
20040409,-1.7,-0.21,0.07,0.24,-0.27,0,-1.714615883,-0.210220809,0.069975511,0.23971246,-0.270365157
20040412,2.41,1.4,-0.25,-0.3,0.08,0,2.38141781,1.390290517,-0.250313022,-0.300450902,0.079968017
20040413,-0.28,0.65,0.58,-0.56,0.06,0,-0.280392733,0.64789661,0.578324476,-0.561573879,0.059982007
20040414,-1.74,1.13,0.22,0.39,0,0,-1.755315925,1.123663193,0.219758354,0.389241472,0
20040415,-1.5,0.07,0.1,0.16,-0.1,0,-1.511363781,0.069975511,0.099950033,0.159872136,-0.100050033
20040416,0.5,0.34,-0.66,0.91,-0.24,0,0.498754151,0.339423307,-0.662187631,0.905884449,-0.240288462
20040419,-1.66,-0.39,-0.38,0.53,-0.27,0,-1.6739324,-0.390762483,-0.380723834,0.528600443,-0.270365157
20040420,1.38,-1.05,0.66,-0.96,0.83,0,1.370564706,-1.055551394,0.657831536,-0.964637705,0.826574442
20040421,-0.64,0.58,0.32,-0.06,0.26,0,-0.64205678,0.578324476,0.31948909,-0.060018007,0.259662585
20040422,0.22,0.23,-0.63,0.69,-0.53,0,0.219758354,0.229735905,-0.631992874,0.687630394,-0.531409482
20040423,0.72,-0.06,-0.75,0.57,-0.05,0,0.717420375,-0.060018007,-0.752826642,0.568381647,-0.050012504
20040426,0.46,0.1,-0.13,0.48,-0.26,0,0.458945233,0.099950033,-0.130084573,0.478851673,-0.260338587
20040427,-1.19,0.21,-0.06,-0.02,-0.1,0,-1.197137178,0.209779808,-0.060018007,-0.020002,-0.100050033
20040428,-0.5,0.48,0.18,-0.67,-0.32,0,-0.501254182,0.478851673,0.179838194,-0.672254576,-0.320513095
20040429,0.18,0,0,0,0,0,0.179838194,0,0,0,0
20040430,-2.08,1.12,-0.58,0.4,-0.34,0,-2.101936722,1.113774441,-0.581688532,0.399202127,-0.340579313
20040503,0.16,0,0,0,0,0,0.159872136,0,0,0,0
20040504,0.89,0,0,0,0,0,0.886062843,0,0,0,0
20040505,0.61,0,0,0,0,0,0.608147032,0,0,0,0
20040506,-2.62,1.1,-1.37,0.79,-0.92,0,-2.654933523,1.093994004,-1.379471102,0.786895838,-0.924258137
20040507,-3.32,0.19,0.13,0.4,0.39,0,-3.376363015,0.189819728,0.129915573,0.399202127,0.389241472
20040510,-6.99,-2,0.37,-0.15,-0.88,0,-7.246317173,-2.020270732,0.369317184,-0.150112613,-0.883894867
20040511,0.57,-1.97,1.38,-0.4,0.69,0,0.568381647,-1.989663171,1.370564706,-0.40080214,0.687630394
20040512,3.23,0.38,-0.66,0.25,-0.47,0,3.178932249,0.379279824,-0.662187631,0.24968802,-0.471107973
20040513,-3.59,0.96,0.13,0.15,0.02,0,-3.656025531,0.95542128,0.129915573,0.149887612,0.019998
20040514,-0.27,-1.4,0.34,-0.14,0.1,0,-0.270365157,-1.409892438,0.339423307,-0.140098092,0.099950033
20040517,-3.65,-2.39,0.68,0.14,-0.28,0,-3.718279113,-2.41902388,0.677698428,0.139902091,-0.280392733
20040518,2.17,-0.31,0.09,-0.71,0.67,0,2.146790662,-0.310481495,0.089959524,-0.712532494,0.667765475
20040519,3.85,1.47,0.1,-0.8,0.5,0,3.777736433,1.45930023,0.099950033,-0.80321717,0.498754151
20040520,0.17,0.65,0.83,0.02,-0.02,0,0.169855664,0.64789661,0.826574442,0.019998,-0.020002
20040521,2.24,0.11,0.1,-0.34,0.42,0,2.215280464,0.109939544,0.099950033,-0.340579313,0.419120462
20040524,-0.01,0.58,-0.15,-0.32,-0.16,0,-0.0100005,0.578324476,-0.150112613,-0.320513095,-0.160128137
20040525,-0.22,0.77,-0.22,0.46,-0.08,0,-0.220242356,0.76705063,-0.220242356,0.458945233,-0.080032017
20040526,0.9,-0.46,-0.12,0.25,-0.09,0,0.895974137,-0.461061256,-0.120072058,0.24968802,-0.090040524
20040527,0.88,-0.61,-0.43,-0.02,-0.28,0,0.876150567,-0.611868101,-0.430927159,-0.020002,-0.280392733
20040528,1.83,-0.38,-0.03,-0.33,0.15,0,1.81345702,-0.380723834,-0.030004501,-0.330545701,0.149887612
20040531,0.47,0.27,0.03,-0.15,-0.05,0,0.468898949,0.269636155,0.029995501,-0.150112613,-0.050012504
20040601,-0.62,0.44,-0.33,0.06,0.09,0,-0.621929981,0.43903483,-0.330545701,0.059982007,0.089959524
20040602,0.09,0.31,-0.42,0.34,-0.42,0,0.089959524,0.309520491,-0.420884477,0.339423307,-0.420884477
20040603,-2.27,0.57,0,0.21,-0.6,0,-2.296161164,0.568381647,0,0.209779808,-0.601807233
20040604,0.08,-0.23,0.02,0.26,-0.22,0,0.079968017,-0.230264906,0.019998,0.259662585,-0.220242356
20040607,3.79,-0.87,0.03,-0.67,0.3,0,3.719944099,-0.873806594,0.029995501,-0.672254576,0.299550898
20040608,0.42,-0.2,0.67,-0.24,0.36,0,0.419120462,-0.200200267,0.667765475,-0.240288462,0.359353551
20040609,-1.12,0.78,0.38,0.18,0.17,0,-1.126319228,0.776973726,0.379279824,0.179838194,0.169855664
20040610,1.77,0.04,0.18,-0.47,-0.07,0,1.754517922,0.039992002,0.179838194,-0.471107973,-0.070024511
20040611,-0.76,0.63,0.21,-0.44,0,0,-0.762902716,0.628023796,0.209779808,-0.440970849,0
20040614,-0.95,1.12,-0.08,0.56,0.1,0,-0.954541284,1.113774441,-0.080032017,0.558437829,0.099950033
20040615,0.86,0.39,-0.85,0.93,-0.86,0,0.856323066,0.389241472,-0.853633102,0.925702126,-0.86371934
20040616,0.87,-0.08,-0.36,0.03,-0.27,0,0.866237308,-0.080032017,-0.360649559,0.029995501,-0.270365157
20040617,0.36,0.75,-0.25,0.08,-0.28,0,0.359353551,0.747201484,-0.250313022,0.079968017,-0.280392733
20040618,-0.68,0.83,-0.27,0.2,-0.32,0,-0.682322535,0.826574442,-0.270365157,0.199800266,-0.320513095
20040621,1.21,-0.73,0.13,0.14,-0.1,0,1.202738021,-0.732677539,0.129915573,0.139902091,-0.100050033
20040622,-0.56,-0.1,0.54,0.11,0.23,0,-0.561573879,-0.100050033,0.538547228,0.109939544,0.229735905
20040623,0.2,0.01,0.03,0.75,0.21,0,0.199800266,0.0099995,0.029995501,0.747201484,0.209779808
20040624,2.29,-0.47,0.16,-0.49,0.21,0,2.264173048,-0.471107973,0.159872136,-0.491204436,0.209779808
20040625,-0.01,0.1,-0.18,0.13,0.16,0,-0.0100005,0.099950033,-0.180162195,0.129915573,0.159872136
20040628,0.84,0.52,-0.25,0.02,-0.44,0,0.836491633,0.518652669,-0.250313022,0.019998,-0.440970849
20040629,-0.15,0.76,-0.15,0.3,-0.11,0,-0.150112613,0.75712655,-0.150112613,0.299550898,-0.110060544
20040630,-0.22,0.84,-0.58,0.59,-0.82,0,-0.220242356,0.836491633,-0.581688532,0.588266316,-0.823380493
20040701,0.29,0.48,-0.42,0.61,-0.47,0,0.289580311,0.478851673,-0.420884477,0.608147032,-0.471107973
20040702,-1.07,0.77,-0.08,0.35,-0.21,0,-1.075765665,0.76705063,-0.080032017,0.349388925,-0.210220809
20040705,-2.06,0.54,0.02,0.17,-0.32,0,-2.081513971,0.538547228,0.019998,0.169855664,-0.320513095
20040706,-1.17,-0.28,0.79,0.07,0.28,0,-1.17689836,-0.280392733,0.786895838,0.069975511,0.27960873
20040707,0.05,-0.05,-0.23,-0.1,0.16,0,0.049987504,-0.050012504,-0.230264906,-0.100050033,0.159872136
20040708,-0.81,0.11,0.42,0.17,0.09,0,-0.813298323,0.109939544,0.419120462,0.169855664,0.089959524
20040709,1.8,0.09,-0.13,-0.74,0.35,0,1.783991813,0.089959524,-0.130084573,-0.742751583,0.349388925
20040712,1.26,0.35,-0.26,0.03,0.07,0,1.252128055,0.349388925,-0.260338587,0.029995501,0.069975511
20040713,0.03,0.09,0.06,0.04,-0.15,0,0.029995501,0.089959524,0.059982007,0.039992002,-0.150112613
20040714,-1.77,-0.09,0.82,-0.84,0.17,0,-1.78585183,-0.090040524,0.816656267,-0.843547882,0.169855664
20040715,-0.73,-1.07,1.12,-0.66,0.2,0,-0.732677539,-1.075765665,1.113774441,-0.662187631,0.199800266
20040716,1.03,0.44,-0.21,0.18,-0.2,0,1.024731645,0.43903483,-0.210220809,0.179838194,-0.200200267
20040719,0.4,0,0,0,0,0,0.399202127,0,0,0,0
20040720,-1.35,0.32,0.96,-0.55,-0.06,0,-1.359195352,0.31948909,0.95542128,-0.551518069,-0.060018007
20040721,0.14,-0.31,-0.29,0.2,0.02,0,0.139902091,-0.310481495,-0.290421315,0.199800266,0.019998
20040722,-0.82,0.22,0.01,0.18,-0.11,0,-0.823380493,0.219758354,0.0099995,0.179838194,-0.110060544
20040723,-1.13,0.61,0.68,-0.06,0.1,0,-1.136433008,0.608147032,0.677698428,-0.060018007,0.099950033
20040726,-0.69,-0.68,0.81,-0.12,-0.34,0,-0.692391507,-0.682322535,0.806737108,-0.120072058,-0.340579313
20040727,-2.12,-1.32,1.12,-0.49,0.03,0,-2.142794741,-1.328789433,1.113774441,-0.491204436,0.029995501
20040728,0.73,0.03,-0.72,0.28,0.12,0,0.727348397,0.029995501,-0.722604509,0.27960873,0.119928058
20040729,-1.04,-0.61,1.13,0.05,-0.02,0,-1.04544579,-0.611868101,1.123663193,0.049987504,-0.020002
20040730,2.11,-0.43,-0.29,0.1,0.2,0,2.088047758,-0.430927159,-0.290421315,0.099950033,0.199800266
20040802,0.23,-0.11,0.56,0.16,0.36,0.01,0.229735905,-0.110060544,0.558437829,0.159872136,0.359353551
20040803,-0.68,-0.35,0.88,-0.35,0.28,0.01,-0.682322535,-0.350613933,0.876150567,-0.350613933,0.27960873
20040804,-1.59,-0.01,-0.2,0.1,-0.44,0.01,-1.602776108,-0.0100005,-0.200200267,0.099950033,-0.440970849
20040805,-0.4,0.15,-0.46,0.19,0.23,0.01,-0.40080214,0.149887612,-0.461061256,0.189819728,0.229735905
20040806,0.4,0.32,-0.18,0.16,-0.12,0.01,0.399202127,0.31948909,-0.180162195,0.159872136,-0.120072058
20040809,-0.65,0.01,-0.02,0.04,0.13,0.01,-0.652121699,0.0099995,-0.020002,0.039992002,0.129915573
20040810,-0.2,0.52,-1.04,-0.04,-0.12,0.01,-0.200200267,0.518652669,-1.04544579,-0.040008002,-0.120072058
20040811,1.77,-0.57,0.02,-0.05,-0.2,0.01,1.754517922,-0.5716307,0.019998,-0.050012504,-0.200200267
20040812,-0.3,0.5,-0.15,0.25,0.17,0.01,-0.300450902,0.498754151,-0.150112613,0.24968802,0.169855664
20040813,-1.59,0.76,0.18,0.35,-0.27,0.01,-1.602776108,0.75712655,0.179838194,0.349388925,-0.270365157
20040816,-0.92,0.17,0.28,0.42,0.29,0.01,-0.924258137,0.169855664,0.27960873,0.419120462,0.289580311
20040817,0.8,-0.73,0.35,-0.26,0.25,0.01,0.796816965,-0.732677539,0.349388925,-0.260338587,0.24968802
