Unnamed: 0,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log_global,SMB_log_global,HML_log_global,RMW_log_global,CMA_log_global,AUDUSD=X
2013-02-05,0.34,-0.54,-0.02,0.08,-0.19,0,0.339423307,-0.54146327,-0.020002,0.079968017,-0.190180729,-0.4895293
2013-02-06,0.19,0.37,0.23,-0.21,0.28,0,0.189819728,0.369317184,0.229735905,-0.210220809,0.27960873,-0.6761836
2013-02-07,-0.43,0.2,-0.03,0.14,0,0,-0.430927159,0.199800266,-0.030004501,0.139902091,0,-0.3626039
2013-02-11,-0.35,-0.11,0.18,-0.08,0.16,0,-0.350613933,-0.110060544,0.179838194,-0.080032017,0.159872136,-0.1859426
2013-02-12,0.62,-0.05,0.58,-0.57,0.24,0,0.618085908,-0.050012504,0.578324476,-0.5716307,0.23971246,0.7293219
2013-02-13,0.17,-0.15,-0.05,0.17,-0.13,0,0.169855664,-0.150112613,-0.050012504,0.169855664,-0.130084573,0.2152713
2013-02-14,-0.14,0.19,-0.09,-0.04,-0.12,0,-0.140098092,0.189819728,-0.090040524,-0.040008002,-0.120072058,-0.1004484
2013-02-18,0.09,0.18,0.35,-0.21,0.08,0,0.089959524,0.179838194,0.349388925,-0.210220809,0.079968017,-0.3059142
2013-02-19,0.85,-0.03,0.09,0.06,0.1,0,0.846407841,-0.030004501,0.089959524,0.059982007,0.099950033,0.2903878
2013-02-20,-0.87,0.09,-0.34,0.23,0.13,0,-0.873806594,0.089959524,-0.340579313,0.229735905,0.129915573,-0.9763051
2013-02-21,-1.18,0.21,-0.35,0.19,0.17,0,-1.187017257,0.209779808,-0.350613933,0.189819728,0.169855664,0.4478384
2013-02-25,-0.66,0.46,-0.12,0.07,-0.07,0,-0.662187631,0.458945233,-0.120072058,0.069975511,-0.070024511,-0.2344451
2013-02-26,-0.41,-0.01,-0.37,0.27,0.04,0,-0.410842804,-0.0100005,-0.370686193,0.269636155,0.039992002,-0.3547168
2013-02-27,0.97,-0.46,0.15,-0.04,0.05,0,0.965325703,-0.461061256,0.149887612,-0.040008002,0.049987504,-0.016379
2013-02-28,0.34,0.06,0.12,0,0.1,0,0.339423307,0.059982007,0.119928058,0,0.099950033,-0.1298572
2013-03-04,0.19,-0.17,-0.35,0.09,0.28,0,0.189819728,-0.170144664,-0.350613933,0.089959524,0.27960873,-0.1480627
2013-03-05,1.07,-0.21,-0.04,0.17,-0.18,0,1.06431601,-0.210220809,-0.040008002,0.169855664,-0.180162195,0.6151402
2013-03-06,0.03,0.14,0.21,-0.2,0.01,0,0.029995501,0.139902091,0.209779808,-0.200200267,0.0099995,-0.3249416
2013-03-07,0.36,-0.02,-0.09,-0.01,-0.09,0,0.359353551,-0.020002,-0.090040524,-0.0100005,-0.090040524,0.3619045
2013-03-11,0.42,-0.12,0.21,-0.16,0.04,0,0.419120462,-0.120072058,0.209779808,-0.160128137,0.039992002,0.0811684
2013-03-12,-0.14,-0.07,-0.15,0.12,-0.01,0,-0.140098092,-0.070024511,-0.150112613,0.119928058,-0.0100005,0.4853195
2013-03-13,-0.23,0.08,-0.06,0.13,0.16,0,-0.230264906,0.079968017,-0.060018007,0.129915573,0.159872136,-0.2805569
2013-03-14,0.78,0.21,0.14,-0.17,0.26,0,0.776973726,0.209779808,0.139902091,-0.170144664,0.259662585,0.7754998
2013-03-18,-0.93,0.23,-0.4,0.42,-0.08,0,-0.9343515,0.229735905,-0.40080214,0.419120462,-0.080032017,0.131913
2013-03-19,-0.3,0.16,-0.24,0.16,0.27,0,-0.300450902,0.159872136,-0.240288462,0.159872136,0.269636155,-0.3154737
2013-03-20,0.52,-0.3,0.23,-0.21,0.2,0,0.518652669,-0.300450902,0.229735905,-0.210220809,0.199800266,0.1628064
2013-03-21,-0.36,0.85,-0.09,0.03,0.06,0,-0.360649559,0.846407841,-0.090040524,0.029995501,0.059982007,0.595392
2013-03-25,-0.36,0.37,-0.33,0.26,0.04,0,-0.360649559,0.369317184,-0.330545701,0.259662585,0.039992002,0.2142547
2013-03-26,0.39,-0.32,-0.18,0.09,-0.17,0,0.389241472,-0.320513095,-0.180162195,0.089959524,-0.170144664,0.1067734
2013-03-27,-0.15,0.21,-0.04,-0.02,-0.09,0,-0.150112613,0.209779808,-0.040008002,-0.020002,-0.090040524,-0.2385181
2013-03-28,0.33,-0.22,-0.3,0.07,0.04,0,0.329456695,-0.220242356,-0.300450902,0.069975511,0.039992002,-0.2910915
2013-04-01,-0.49,-0.72,-0.06,0.14,0.12,0,-0.491204436,-0.722604509,-0.060018007,0.139902091,0.119928058,0.1887456
2013-04-02,0.33,-0.71,-0.15,0.01,0.01,0,0.329456695,-0.712532494,-0.150112613,0.0099995,0.0099995,0.1838759
2013-04-03,-0.59,0.38,-0.23,0.41,0.12,0,-0.591747376,0.379279824,-0.230264906,0.40916179,0.119928058,-0.0229959
2013-04-04,-0.08,-0.15,0.36,-0.29,0.32,0,-0.080032017,-0.150112613,0.359353551,-0.290421315,0.31948909,-0.2954381
2013-04-08,0.53,-0.1,0.11,-0.08,0.24,0,0.528600443,-0.100050033,0.109939544,-0.080032017,0.23971246,-0.0354353
2013-04-09,0.58,-0.08,0.32,0,-0.12,0,0.578324476,-0.080032017,0.31948909,0,-0.120072058,0.6575984
2013-04-10,1.24,-0.4,0.33,-0.34,0.15,0,1.232374969,-0.40080214,0.329456695,-0.340579313,0.149887612,0.4646862
2013-04-11,0.69,-0.15,-0.06,0.06,0.22,0,0.687630394,-0.150112613,-0.060018007,0.059982007,0.219758354,0.0790656
2013-04-15,-1.78,-0.13,-0.21,0.18,0.4,0,-1.796032538,-0.130084573,-0.210220809,0.179838194,0.399202127,-1.9932651
2013-04-16,0.63,-0.34,-0.05,0.01,-0.06,0,0.628023796,-0.340579313,-0.050012504,0.0099995,-0.060018007,0.4527918
2013-04-17,-1.44,0.43,-0.3,0.09,0.42,0,-1.45046862,0.429078142,-0.300450902,0.089959524,0.419120462,-0.7923363
2013-04-18,-0.51,0.16,-0.18,0.26,0.05,0,-0.511304939,0.159872136,-0.180162195,0.259662585,0.049987504,-0.0484104
2013-04-22,0.58,0.29,0.13,0.1,-0.1,0,0.578324476,0.289580311,0.129915573,0.099950033,-0.100050033,-0.3146307
2013-04-23,1,-0.31,0.28,-0.21,0.01,0,0.995033085,-0.310481495,0.27960873,-0.210220809,0.0099995,-0.0451592
2013-04-24,0.67,0.29,0.39,-0.06,-0.42,0,0.667765475,0.289580311,0.389241472,-0.060018007,-0.420884477,0.1745887
2013-04-25,0.66,0.21,-0.05,-0.14,-0.13,0,0.657831536,0.209779808,-0.050012504,-0.140098092,-0.130084573,0.1450477
2013-04-29,0.86,-0.21,0.07,0.07,-0.16,0,0.856323066,-0.210220809,0.069975511,0.069975511,-0.160128137,0.4860123
2013-04-30,0.45,0.38,0,-0.05,-0.25,0,0.448990527,0.379279824,0,-0.050012504,-0.250313022,0.2578952
2013-05-01,-0.58,-0.2,-0.06,0.31,-0.03,0,-0.581688532,-0.200200267,-0.060018007,0.309520491,-0.030004501,-0.8231501
2013-05-02,0.18,-0.01,-0.05,-0.2,-0.2,0,0.179838194,-0.0100005,-0.050012504,-0.200200267,-0.200200267,-0.2927103
2013-05-06,0.04,0.04,0.27,-0.22,-0.1,0,0.039992002,0.039992002,0.269636155,-0.220242356,-0.100050033,-0.1055876
2013-05-07,0.73,0.36,0.45,-0.28,0.22,0,0.727348397,0.359353551,0.448990527,-0.280392733,0.219758354,-0.651489
2013-05-08,0.78,-0.04,-0.02,-0.03,-0.04,0,0.776973726,-0.040008002,-0.020002,-0.030004501,-0.040008002,0.1313818
2013-05-09,-0.72,-0.09,-0.06,0.24,-0.21,0,-0.722604509,-0.090040524,-0.060018007,0.23971246,-0.210220809,-1.137019
2013-05-13,0.02,-0.02,-0.18,-0.21,-0.03,0,0.019998,-0.020002,-0.180162195,-0.210220809,-0.030004501,-1.0514682
2013-05-14,0.44,-0.15,-0.23,0.11,-0.07,0,0.43903483,-0.150112613,-0.230264906,0.109939544,-0.070024511,-0.626213
2013-05-15,0.5,-0.79,0.3,-0.15,0.32,0,0.498754151,-0.793137033,0.299550898,-0.150112613,0.31948909,-0.1089423
2013-05-16,-0.38,-0.13,0.02,0,0.03,0,-0.380723834,-0.130084573,0.019998,0,0.029995501,-0.7297776
2013-05-20,0.56,0.39,0.33,0.15,-0.13,0,0.558437829,0.389241472,0.329456695,0.149887612,-0.130084573,-0.1276668
2013-05-21,0.1,-0.34,0.22,0.16,0.04,0,0.099950033,-0.340579313,0.219758354,0.159872136,0.039992002,0.0589037
2013-05-22,-0.59,-0.4,0.05,-0.03,0.18,0,-0.591747376,-0.40080214,0.049987504,-0.030004501,0.179838194,-1.597545
2013-05-23,-1.22,-0.41,-0.29,0.21,0.15,0,-1.227503088,-0.410842804,-0.290421315,0.209779808,0.149887612,0.2128245
2013-05-27,-0.21,-0.26,-0.02,-0.07,-0.13,0,-0.210220809,-0.260338587,-0.020002,-0.070024511,-0.130084573,-0.5697365
2013-05-28,0.53,-0.15,0.04,-0.18,-0.05,0,0.528600443,-0.150112613,0.039992002,-0.180162195,-0.050012504,-0.5665205
2013-05-29,-0.35,0.88,0.26,-0.09,-0.13,0,-0.350613933,0.876150567,0.259662585,-0.090040524,-0.130084573,0.6435742
2013-05-30,0.19,-0.34,-0.01,-0.18,-0.21,0,0.189819728,-0.340579313,-0.0100005,-0.180162195,-0.210220809,0.3378627
2013-06-03,0.02,-0.06,-0.09,0.3,-0.13,0,0.019998,-0.060018007,-0.090040524,0.299550898,-0.130084573,0.8642881
2013-06-04,-0.04,-0.18,0.29,-0.16,0.17,0,-0.040008002,-0.180162195,0.289580311,-0.160128137,0.169855664,-1.1153796
2013-06-05,-1.39,0.61,-0.27,0.21,-0.05,0,-1.399750964,0.608147032,-0.270365157,0.209779808,-0.050012504,-1.360302
2013-06-06,0.46,-0.47,0.05,-0.14,0.32,0,0.458945233,-0.471107973,0.049987504,-0.140098092,0.31948909,0.4902547
2013-06-10,0.5,0.82,-0.18,-0.04,-0.15,0,0.498754151,0.816656267,-0.180162195,-0.040008002,-0.150112613,-1.0878925
2013-06-11,-0.65,0.48,-0.48,0.24,-0.08,0,-0.652121699,0.478851673,-0.4811557,0.23971246,-0.080032017,0.0283739
2013-06-12,-0.5,0.27,-0.4,0.36,-0.09,0,-0.501254182,0.269636155,-0.40080214,0.359353551,-0.090040524,0.2083512
2013-06-13,0.38,-0.54,0.24,-0.11,0.25,0,0.379279824,-0.54146327,0.23971246,-0.110060544,0.24968802,1.6440795
2013-06-17,0.95,0.03,0.28,-0.1,-0.13,0,0.945515877,0.029995501,0.27960873,-0.100050033,-0.130084573,-0.9686916
2013-06-18,0.41,-0.22,0.07,-0.08,0.06,0,0.40916179,-0.220242356,0.069975511,-0.080032017,0.059982007,-0.618487
2013-06-19,-1.01,0.26,0.11,-0.01,-0.16,0,-1.015135106,0.259662585,0.109939544,-0.0100005,-0.160128137,-2.1861339
2013-06-20,-2.73,0.61,-0.07,0.11,0.03,0,-2.767956911,0.608147032,-0.070024511,0.109939544,0.029995501,-0.8409947
2013-06-24,-1.37,0.15,-0.25,0.15,0.08,0,-1.379471102,0.149887612,-0.250313022,0.149887612,0.079968017,0.6370298
2013-06-25,0.72,-0.57,0.41,-0.22,0.07,0,0.717420375,-0.5716307,0.40916179,-0.220242356,0.069975511,0.018526
2013-06-26,0.7,-1.12,0.15,0.19,0.29,0,0.697561374,-1.126319228,0.149887612,0.189819728,0.289580311,0.2690043
2013-06-27,0.99,0.36,0.14,-0.14,0.17,0,0.985131605,0.359353551,0.139902091,-0.140098092,0.169855664,-0.0742791
2013-07-01,0.83,0.2,-0.33,-0.14,-0.12,0,0.826574442,0.199800266,-0.330545701,-0.140098092,-0.120072058,-0.3983148
2013-07-02,-0.16,0.17,-0.18,0.14,-0.11,0,-0.160128137,0.169855664,-0.180162195,0.139902091,-0.110060544,-1.0849716
2013-07-03,-0.08,0.33,-0.18,-0.07,-0.01,0,-0.080032017,0.329456695,-0.180162195,-0.070024511,-0.0100005,-0.5744806
2013-07-04,0.44,-0.19,0.06,-0.08,0,0,0.43903483,-0.190180729,0.059982007,-0.080032017,0,0.5379092
2013-07-08,0.61,-0.33,-0.07,0.22,0.04,0,0.608147032,-0.330545701,-0.070024511,0.219758354,0.039992002,-0.0182842
2013-07-09,0.7,-0.08,0.22,0.05,-0.01,0,0.697561374,-0.080032017,0.219758354,0.049987504,-0.0100005,0.2745756
2013-07-10,0.59,0.15,0.02,0.06,-0.18,0,0.588266316,0.149887612,0.019998,0.059982007,-0.180162195,1.1986144
2013-07-11,1.46,-0.07,-0.35,-0.02,-0.26,0,1.449444615,-0.070024511,-0.350613933,-0.020002,-0.260338587,-1.0793989
2013-07-15,0.18,0.03,0.16,-0.03,0.13,0,0.179838194,0.029995501,0.159872136,-0.030004501,0.129915573,-0.9225087
2013-07-16,0.08,0.4,0.13,0.05,0.09,0,0.079968017,0.399202127,0.129915573,0.049987504,0.089959524,1.6315684
2013-07-17,0.18,-0.17,0.04,-0.1,-0.03,0,0.179838194,-0.170144664,0.039992002,-0.100050033,-0.030004501,-0.1015975
2013-07-18,0.48,-0.21,0.54,-0.28,0.22,0,0.478851673,-0.210220809,0.538547228,-0.280392733,0.219758354,-0.5615741
2013-07-22,0.49,0.36,0.31,-0.19,-0.04,0,0.488803407,0.359353551,0.309520491,-0.190180729,-0.040008002,0.8481617
2013-07-23,0.12,0.22,0.38,-0.14,0.06,0,0.119928058,0.219758354,0.379279824,-0.140098092,0.059982007,0.3338588
2013-07-24,-0.24,-0.34,-0.01,0.22,0.03,0,-0.240288462,-0.340579313,-0.0100005,0.219758354,0.029995501,-1.7313183
2013-07-25,0.27,0.26,-0.11,-0.17,-0.1,0,0.269636155,0.259662585,-0.110060544,-0.170144664,-0.100050033,1.1939955
2013-07-29,-0.54,-0.45,-0.36,0.27,-0.2,0,-0.54146327,-0.451015548,-0.360649559,0.269636155,-0.200200267,-0.4885071
2013-07-30,0.19,0.19,-0.17,0.15,-0.07,0,0.189819728,0.189819728,-0.170144664,0.149887612,-0.070024511,-1.3334802
2013-07-31,0.02,-0.15,0.1,0.02,-0.08,0,0.019998,-0.150112613,0.099950033,0.019998,-0.080032017,-1.3606857
2013-08-01,0.92,-0.57,0.28,-0.45,0.04,0,0.915793778,-0.5716307,0.27960873,-0.451015548,0.039992002,-0.0894589
2013-08-05,0,0.56,-0.36,0.2,-0.09,0,0,0.558437829,-0.360649559,0.199800266,-0.090040524,-0.3124838
2013-08-06,-0.3,0.1,-0.13,0.25,-0.07,0,-0.300450902,0.099950033,-0.130084573,0.24968802,-0.070024511,0.8324785
2013-08-07,-0.47,0.01,0.26,0.04,0.13,0,-0.471107973,0.0099995,0.259662585,0.039992002,0.129915573,0.1529202
2013-08-08,0.48,-0.16,0.26,-0.16,0.15,0,0.478851673,-0.160128137,0.259662585,-0.160128137,0.149887612,1.1590098
2013-08-12,-0.15,0.1,0.15,-0.11,-0.1,0,-0.150112613,0.099950033,0.149887612,-0.110060544,-0.100050033,0.0911246
2013-08-13,0.29,-0.17,-0.12,0.09,-0.12,0,0.289580311,-0.170144664,-0.120072058,0.089959524,-0.120072058,-0.182149
2013-08-14,-0.01,0.35,0.11,-0.12,-0.12,0,-0.0100005,0.349388925,0.109939544,-0.120072058,-0.120072058,0.5017103
2013-08-15,-0.83,0.24,0.3,0.06,-0.1,0,-0.833463679,0.23971246,0.299550898,0.059982007,-0.100050033,-0.1279474
2013-08-19,-0.44,0.34,-0.66,0.53,-0.27,0,-0.440970849,0.339423307,-0.662187631,0.528600443,-0.270365157,-0.1916139
2013-08-20,-0.11,0.17,-0.14,-0.03,0.08,0,-0.110060544,0.169855664,-0.140098092,-0.030004501,0.079968017,-0.5907806
2013-08-21,-0.74,0.1,-0.3,0.13,-0.15,0,-0.742751583,0.099950033,-0.300450902,0.129915573,-0.150112613,-1.0259745
2013-08-22,0.63,-0.24,0.33,-0.26,0.08,0,0.628023796,-0.240288462,0.329456695,-0.260338587,0.079968017,0.5468311
2013-08-26,-0.17,0.28,-0.4,0.1,-0.24,0,-0.170144664,0.27960873,-0.40080214,0.099950033,-0.240288462,-0.0540958
2013-08-27,-1.33,0.31,-0.14,0.55,-0.04,0,-1.338923712,0.309520491,-0.140098092,0.548493023,-0.040008002,-0.7543133
2013-08-28,-0.38,-0.38,0.24,-0.06,0.18,0,-0.380723834,-0.380723834,0.23971246,-0.060018007,0.179838194,0.00895
2013-08-29,0.15,0.08,-0.25,-0.12,-0.12,0,0.149887612,0.079968017,-0.250313022,-0.120072058,-0.120072058,-0.2323542
2013-09-02,0.53,-0.21,-0.09,0.08,-0.02,0,0.528600443,-0.210220809,-0.090040524,0.079968017,-0.020002,0.8246084
2013-09-03,0.44,0.25,0.02,-0.3,-0.12,0,0.43903483,0.24968802,0.019998,-0.300450902,-0.120072058,0.6229379
2013-09-04,0.61,0.07,-0.19,-0.03,0.01,0,0.608147032,0.069975511,-0.190180729,-0.030004501,0.0099995,1.2668266
2013-09-05,0.1,-0.16,0.26,-0.21,0.04,0,0.099950033,-0.160128137,0.259662585,-0.210220809,0.039992002,-0.5761672
2013-09-09,1,0.38,0,-0.17,0.12,0,0.995033085,0.379279824,0,-0.170144664,0.119928058,1.2294932
2013-09-10,0.95,-0.15,0.21,-0.26,0.21,0,0.945515877,-0.150112613,0.209779808,-0.260338587,0.209779808,0.7412911
2013-09-11,0.41,-0.02,0.1,-0.02,0.15,0,0.40916179,-0.020002,0.099950033,-0.020002,0.149887612,0.3727133
2013-09-12,-0.26,-0.03,-0.07,0.08,-0.01,0,-0.260338587,-0.030004501,-0.070024511,0.079968017,-0.0100005,-0.7811068
2013-09-16,0.69,-0.26,0.07,0.03,0.16,0,0.687630394,-0.260338587,0.069975511,0.029995501,0.159872136,0.6411744
2013-09-17,0.22,0.26,-0.11,-0.15,-0.05,0,0.219758354,0.259662585,-0.110060544,-0.150112613,-0.050012504,0.3361633
2013-09-18,1.43,-0.05,-0.19,-0.06,-0.16,0,1.41987194,-0.050012504,-0.190180729,-0.060018007,-0.160128137,1.5269021
2013-09-19,0.16,-0.02,-0.2,0.08,-0.3,0,0.159872136,-0.020002,-0.200200267,0.079968017,-0.300450902,-0.5493497
2013-09-23,-0.36,0.37,-0.12,0.29,-0.07,0,-0.360649559,0.369317184,-0.120072058,0.289580311,-0.070024511,-0.2358683
2013-09-24,-0.06,0.26,0.2,-0.09,0.11,0,-0.060018007,0.259662585,0.199800266,-0.090040524,0.109939544,-0.4137668
2013-09-25,-0.01,-0.03,0.36,-0.3,0.05,0,-0.0100005,-0.030004501,0.359353551,-0.300450902,0.049987504,-0.1968798
2013-09-26,0.26,0.07,-0.41,0.14,-0.14,0,0.259662585,0.069975511,-0.410842804,0.139902091,-0.140098092,-0.0655386
2013-09-30,-0.7,0.35,-0.21,0.16,-0.04,0,-0.702461494,0.349388925,-0.210220809,0.159872136,-0.040008002,-0.4203082
2013-10-01,0.71,-0.12,0.11,-0.15,0.08,0,0.707491367,-0.120072058,0.109939544,-0.150112613,0.079968017,0.75783
2013-10-02,-0.18,-0.03,0.16,-0.07,-0.03,0,-0.180162195,-0.030004501,0.159872136,-0.070024511,-0.030004501,-0.0469448
2013-10-03,-0.45,0.02,0.09,0.11,0.1,0,-0.451015548,0.019998,0.089959524,0.109939544,0.099950033,0.1597129
2013-10-07,-0.55,-0.22,0.32,0.07,0.13,0,-0.551518069,-0.220242356,0.31948909,0.069975511,0.129915573,0.4334263
2013-10-08,-0.92,0.24,0.41,0.25,0.37,0,-0.924258137,0.23971246,0.40916179,0.24968802,0.369317184,0.0566732
2013-10-09,-0.15,0.01,0.56,-0.01,0.23,0,-0.150112613,0.0099995,0.558437829,-0.0100005,0.229735905,0.0188987
2013-10-10,1.6,-0.54,-0.02,-0.23,-0.05,0,1.587334916,-0.54146327,-0.020002,-0.230264906,-0.050012504,0.0595552
2013-10-14,0.29,-0.04,0.08,-0.01,0.02,0,0.289580311,-0.040008002,0.079968017,-0.0100005,0.019998,0.5946256
2013-10-15,-0.09,0.09,0.06,0.22,-0.13,0,-0.090040524,0.089959524,0.059982007,0.219758354,-0.130084573,0.2667047
2013-10-16,0.67,-0.52,0.04,-0.29,0.18,0,0.667765475,-0.521356705,0.039992002,-0.290421315,0.179838194,0.0667791
2013-10-17,1.04,0.2,0.02,-0.23,-0.03,0,1.034629205,0.199800266,0.019998,-0.230264906,-0.030004501,0.7664294
2013-10-21,0.19,0.23,-0.2,0.13,-0.03,0,0.189819728,0.229735905,-0.200200267,0.129915573,-0.030004501,0.375778
2013-10-22,0.63,-0.1,0.05,0.23,0.01,0,0.628023796,-0.100050033,0.049987504,0.229735905,0.0099995,0.4935446
2013-10-23,-0.62,0.15,-0.38,0.34,0.01,0,-0.621929981,0.149887612,-0.380723834,0.339423307,0.0099995,-0.6189583
2013-10-24,0.47,0.16,0.02,-0.03,-0.15,0,0.468898949,0.159872136,0.019998,-0.030004501,-0.150112613,-0.2022632
2013-10-28,0.08,-0.11,-0.04,0.19,0.06,0,0.079968017,-0.110060544,-0.040008002,0.189819728,0.059982007,-0.7954464
2013-10-29,0.13,-0.34,0.15,-0.03,0.28,0,0.129915573,-0.340579313,0.149887612,-0.030004501,0.27960873,-0.7038867
2013-10-30,-0.21,-0.28,0.39,0.01,0,0,-0.210220809,-0.280392733,0.389241472,0.0099995,0,-0.0881189
2013-10-31,-0.48,0.05,-0.06,0.1,0.06,0,-0.4811557,0.049987504,-0.060018007,0.099950033,0.059982007,-0.0823573
2013-11-04,0.42,0.14,0,0.13,-0.09,0,0.419120462,0.139902091,0,0.129915573,-0.090040524,0.521795
2013-11-05,-0.26,0.27,-0.35,0.16,-0.09,0,-0.260338587,0.269636155,-0.350613933,0.159872136,-0.090040524,-0.1235776
2013-11-06,0.51,-0.32,0.4,0.04,0.28,0,0.508703905,-0.320513095,0.399202127,0.039992002,0.27960873,0.2854163
2013-11-07,-1.03,0.26,-0.09,0.22,0.11,0,-1.035341208,0.259662585,-0.090040524,0.219758354,0.109939544,-0.7498457
2013-11-11,0.34,-0.16,0.12,-0.14,0.01,0,0.339423307,-0.160128137,0.119928058,-0.140098092,0.0099995,-0.9786413
2013-11-12,-0.18,0.17,-0.22,0.13,0.07,0,-0.180162195,0.169855664,-0.220242356,0.129915573,0.069975511,-0.6347537
2013-11-13,0.43,-0.04,-0.05,0.07,-0.14,0,0.429078142,-0.040008002,-0.050012504,0.069975511,-0.140098092,0.6534719
2013-11-14,0.43,-0.34,0.09,0.04,-0.06,0,0.429078142,-0.340579313,0.089959524,0.039992002,-0.060018007,-0.5976297
2013-11-18,0.01,-0.15,0.23,0.06,0.12,0,0.0099995,-0.150112613,0.229735905,0.059982007,0.119928058,0.6444767
2013-11-19,-0.34,0.04,-0.08,0.18,-0.01,0,-0.340579313,0.039992002,-0.080032017,0.179838194,-0.0100005,0.7430101
2013-11-20,-0.45,0.13,0.03,-0.05,-0.04,0,-0.451015548,0.129915573,0.029995501,-0.050012504,-0.040008002,-1.1917796
2013-11-21,0.46,-0.03,0.11,-0.2,-0.04,0,0.458945233,-0.030004501,0.109939544,-0.200200267,-0.040008002,-1.0947293
2013-11-25,0,0.07,-0.03,0.07,0.13,0,0,0.069975511,-0.030004501,0.069975511,0.129915573,-0.3683975
2013-11-26,0.05,0.54,-0.23,0,-0.18,0,0.049987504,0.538547228,-0.230264906,0,-0.180162195,-0.7601043
2013-11-27,0.11,-0.19,0.03,-0.13,0.06,0,0.109939544,-0.190180729,0.029995501,-0.130084573,0.059982007,-0.4278825
2013-11-28,0.29,-0.04,-0.01,-0.1,0.09,0,0.289580311,-0.040008002,-0.0100005,-0.100050033,0.089959524,0
2013-12-02,-0.38,-0.23,0.01,0.07,0.07,0,-0.380723834,-0.230264906,0.0099995,0.069975511,0.069975511,0.3549186
2013-12-03,-0.48,0.22,-0.13,0.17,-0.11,0,-0.4811557,0.219758354,-0.130084573,0.169855664,-0.110060544,0.1824995
2013-12-04,-0.41,-0.01,0.03,-0.08,-0.14,0,-0.410842804,-0.0100005,0.029995501,-0.080032017,-0.140098092,-1.1171307
2013-12-05,-0.33,0.41,-0.5,0.15,-0.25,0,-0.330545701,0.40916179,-0.501254182,0.149887612,-0.250313022,0.3891228
2013-12-09,0.36,-0.1,0.02,0.05,-0.08,0,0.359353551,-0.100050033,0.019998,0.049987504,-0.080032017,0.2542009
2013-12-10,-0.23,0.17,0.1,-0.01,-0.11,0,-0.230264906,0.169855664,0.099950033,-0.0100005,-0.110060544,0.620048
2013-12-11,-0.83,0.11,0.05,0.16,-0.03,0,-0.833463679,0.109939544,0.049987504,0.159872136,-0.030004501,-1.0825725
2013-12-12,-0.7,0.01,0.24,-0.12,0.05,0,-0.702461494,0.0099995,0.23971246,-0.120072058,0.049987504,-1.3659373
2013-12-16,0.58,-0.34,0.18,0,-0.02,0,0.578324476,-0.340579313,0.179838194,0,-0.020002,0.1786665
2013-12-17,-0.17,0.39,-0.08,0.02,-0.19,0,-0.170144664,0.389241472,-0.080032017,0.019998,-0.190180729,-0.2232928
2013-12-18,0.85,-0.78,0,-0.16,0.27,0,0.846407841,-0.783057912,0,-0.160128137,0.269636155,-0.8262667
2013-12-19,0.46,-0.41,0.09,-0.01,0.13,0,0.458945233,-0.410842804,0.089959524,-0.0100005,0.129915573,0.1780021
2013-12-23,0.64,0,-0.07,-0.09,-0.1,0,0.637960696,0,-0.070024511,-0.090040524,-0.100050033,0.7464549
2013-12-24,0.18,-0.1,0.06,-0.02,0.09,0,0.179838194,-0.100050033,0.059982007,-0.020002,0.089959524,-0.0357217
2013-12-25,0,0.08,-0.09,0.07,-0.01,0,0,0.079968017,-0.090040524,0.069975511,-0.0100005,-0.1070615
2013-12-26,0.38,0.1,-0.11,0.06,0.04,0,0.379279824,0.099950033,-0.110060544,0.059982007,0.039992002,-0.3471841
2013-12-30,0.27,0.41,-0.23,0.04,0,0,0.269636155,0.40916179,-0.230264906,0.039992002,0,0.3739435
2013-12-31,0.25,-0.13,0.04,-0.03,-0.12,0,0.24968802,-0.130084573,0.039992002,-0.030004501,-0.120072058,-0.0535126
2014-01-01,0,-0.01,0.01,-0.01,-0.01,0,0,-0.0100005,0.0099995,-0.0100005,-0.0100005,-0.2581997
2014-01-02,-0.79,0.47,-0.07,-0.13,-0.07,0,-0.793137033,0.468898949,-0.070024511,-0.130084573,-0.070024511,0.1601838
2014-01-06,-0.17,0.26,0.35,-0.12,0.07,0,-0.170144664,0.259662585,0.349388925,-0.120072058,0.069975511,0.6791764
2014-01-07,0.39,-0.2,0.23,-0.18,0.06,0,0.389241472,-0.200200267,0.229735905,-0.180162195,0.059982007,-0.5544074
2014-01-08,0.15,0.06,0.1,-0.46,0.02,0,0.149887612,0.059982007,0.099950033,-0.461061256,0.019998,-0.3027313
2014-01-09,-0.07,0.21,-0.17,-0.24,-0.01,0,-0.070024511,0.209779808,-0.170144664,-0.240288462,-0.0100005,0.0800377
2014-01-13,-0.46,0.4,0.27,-0.28,0.14,0,-0.461061256,0.399202127,0.269636155,-0.280392733,0.139902091,1.6959507
2014-01-14,0.18,-0.46,-0.22,0.07,-0.15,0,0.179838194,-0.461061256,-0.220242356,0.069975511,-0.150112613,-0.9815983
2014-01-15,0.6,0.05,0.41,-0.41,0.24,0,0.598207168,0.049987504,0.40916179,-0.410842804,0.23971246,-0.6253293
2014-01-16,-0.01,0.2,-0.31,0.03,-0.22,0,-0.0100005,0.199800266,-0.310481495,0.029995501,-0.220242356,-0.9660277
2014-01-20,0.05,0.19,-0.16,0.26,-0.16,0,0.049987504,0.189819728,-0.160128137,0.259662585,-0.160128137,-0.1762342
