This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
20050719,0.24,-0.42,0.24,-0.02,-0.13,0.01,0.23971246,-0.420884477,0.23971246,-0.020002,-0.130084573
20050720,0.68,0.04,0.26,-0.26,0.15,0.01,0.677698428,0.039992002,0.259662585,-0.260338587,0.149887612
20050721,0.46,-0.03,0.4,-0.17,-0.25,0.01,0.458945233,-0.030004501,0.399202127,-0.170144664,-0.250313022
20050722,-0.77,0.18,0.08,0.05,-0.08,0.01,-0.772979806,0.179838194,0.079968017,0.049987504,-0.080032017
20050725,0.35,0.01,-0.12,0.24,0.05,0.01,0.349388925,0.0099995,-0.120072058,0.23971246,0.049987504
20050726,-0.37,0.1,0.11,-0.19,0.18,0.01,-0.370686193,0.099950033,0.109939544,-0.190180729,0.179838194
20050727,0.8,0.24,0,-0.02,0.03,0.01,0.796816965,0.23971246,0,-0.020002,0.029995501
20050728,1.02,-0.02,-0.02,0.17,-0.1,0.01,1.014833105,-0.020002,-0.020002,0.169855664,-0.100050033
20050729,-0.08,0.36,-0.32,0.27,0.03,0.01,-0.080032017,0.359353551,-0.320513095,0.269636155,0.029995501
20050801,0.56,0.18,0.03,-0.13,-0.15,0.01,0.558437829,0.179838194,0.029995501,-0.130084573,-0.150112613
20050802,0.83,-0.27,0.04,0.11,0.01,0.01,0.826574442,-0.270365157,0.039992002,0.109939544,0.0099995
20050803,1.07,0.08,-0.05,0.28,0.1,0.01,1.06431601,0.079968017,-0.050012504,0.27960873,0.099950033
20050804,-0.25,0.59,-0.25,0.01,0.17,0.01,-0.250313022,0.588266316,-0.250313022,0.0099995,0.169855664
20050805,-0.49,0.27,0.08,-0.14,-0.17,0.01,-0.491204436,0.269636155,0.079968017,-0.140098092,-0.170144664
20050808,0.45,-0.2,-0.08,0.06,0.14,0.01,0.448990527,-0.200200267,-0.080032017,0.059982007,0.139902091
20050809,0.7,-0.41,0.07,0.16,0.04,0.01,0.697561374,-0.410842804,0.069975511,0.159872136,0.039992002
20050810,0.89,-0.48,0.13,-0.15,-0.04,0.01,0.886062843,-0.4811557,0.129915573,-0.150112613,-0.040008002
20050811,0.37,0.18,0.07,-0.03,-0.02,0.01,0.369317184,0.179838194,0.069975511,-0.030004501,-0.020002
20050812,-0.46,0.41,0,-0.02,0.11,0.01,-0.461061256,0.40916179,0,-0.020002,0.109939544
20050815,-0.5,0.07,0.21,-0.07,0.05,0.01,-0.501254182,0.069975511,0.209779808,-0.070024511,0.049987504
20050816,-0.45,0.33,0.04,-0.27,0.02,0.01,-0.451015548,0.329456695,0.039992002,-0.270365157,0.019998
20050817,-0.79,-0.01,0.14,0.01,0.15,0.01,-0.793137033,-0.0100005,0.139902091,0.0099995,0.149887612
20050818,-1.01,0.19,-0.05,-0.18,0.1,0.01,-1.015135106,0.189819728,-0.050012504,-0.180162195,0.099950033
20050819,0.65,-0.49,0.11,0,0.11,0.01,0.64789661,-0.491204436,0.109939544,0,0.109939544
20050822,0.6,0.22,0.17,0.04,-0.07,0.01,0.598207168,0.219758354,0.169855664,0.039992002,-0.070024511
20050823,-0.42,0.44,-0.11,-0.03,0.07,0.01,-0.420884477,0.43903483,-0.110060544,-0.030004501,0.069975511
20050824,-0.05,0.16,0.01,0.15,-0.12,0.01,-0.050012504,0.159872136,0.0099995,0.149887612,-0.120072058
20050825,-0.4,0.53,-0.21,0.02,0.04,0.01,-0.40080214,0.528600443,-0.210220809,0.019998,0.039992002
20050826,-0.63,0.73,-0.14,-0.06,-0.07,0.01,-0.631992874,0.727348397,-0.140098092,-0.060018007,-0.070024511
20050829,-0.32,-0.31,-0.13,0.1,0.02,0.01,-0.320513095,-0.310481495,-0.130084573,0.099950033,0.019998
20050830,-0.02,0.29,-0.07,0,0.01,0.01,-0.020002,0.289580311,-0.070024511,0,0.0099995
20050831,1.73,-0.33,-0.06,0.27,0.06,0.01,1.715205882,-0.330545701,-0.060018007,0.269636155,0.059982007
20050901,1.98,-0.04,-0.34,0.22,0.15,0.01,1.960652964,-0.040008002,-0.340579313,0.219758354,0.149887612
20050902,0.3,0.15,-0.12,0.07,-0.1,0.01,0.299550898,0.149887612,-0.120072058,0.069975511,-0.100050033
20050905,0.43,-0.3,0.17,0.04,0.01,0.01,0.429078142,-0.300450902,0.169855664,0.039992002,0.0099995
20050906,0.08,-0.5,0.16,-0.11,0.15,0.01,0.079968017,-0.501254182,0.159872136,-0.110060544,0.149887612
20050907,0.04,-0.01,-0.2,0.03,-0.23,0.01,0.039992002,-0.0100005,-0.200200267,0.029995501,-0.230264906
20050908,-0.31,0.28,-0.02,-0.08,0.02,0.01,-0.310481495,0.27960873,-0.020002,-0.080032017,0.019998
20050909,0.53,-0.01,-0.13,0.29,0.02,0.01,0.528600443,-0.0100005,-0.130084573,0.289580311,0.019998
20050912,-0.88,0.27,0.11,-0.22,0.01,0.01,-0.883894867,0.269636155,0.109939544,-0.220242356,0.0099995
20050913,-0.72,0.22,-0.03,-0.06,0.19,0.01,-0.722604509,0.219758354,-0.030004501,-0.060018007,0.189819728
20050914,0.45,-0.18,0.09,-0.03,0.21,0.01,0.448990527,-0.180162195,0.089959524,-0.030004501,0.209779808
20050915,-0.43,0.05,-0.02,0.19,-0.22,0.01,-0.430927159,0.049987504,-0.020002,0.189819728,-0.220242356
20050916,0.69,-0.25,0.13,0.14,-0.01,0.01,0.687630394,-0.250313022,0.129915573,0.139902091,-0.0100005
20050919,-0.63,0.32,-0.42,0.35,-0.25,0.01,-0.631992874,0.31948909,-0.420884477,0.349388925,-0.250313022
20050920,-0.01,0.03,-0.01,-0.09,-0.04,0.01,-0.0100005,0.029995501,-0.0100005,-0.090040524,-0.040008002
20050921,-0.11,0.67,-0.02,0.15,-0.15,0.01,-0.110060544,0.667765475,-0.020002,0.149887612,-0.150112613
20050922,-0.85,-0.1,0.07,0.14,-0.06,0.01,-0.853633102,-0.100050033,0.069975511,0.139902091,-0.060018007
20050923,-0.48,-0.35,0.03,-0.27,0,0.01,-0.4811557,-0.350613933,0.029995501,-0.270365157,0
20050926,1.24,-0.74,0.04,-0.14,-0.29,0.01,1.232374969,-0.742751583,0.039992002,-0.140098092,-0.290421315
20050927,-0.77,0.24,0.25,0.18,-0.06,0.01,-0.772979806,0.23971246,0.24968802,0.179838194,-0.060018007
20050928,1.02,-0.47,0.33,-0.11,-0.28,0.01,1.014833105,-0.471107973,0.329456695,-0.110060544,-0.280392733
20050929,-0.34,0.35,0.02,0.1,0.04,0.01,-0.340579313,0.349388925,0.019998,0.099950033,0.039992002
20050930,0.27,0.17,0.04,-0.29,0,0.01,0.269636155,0.169855664,0.039992002,-0.290421315,0
20051003,-0.26,-0.16,-0.08,0.05,0.01,0.01,-0.260338587,-0.160128137,-0.080032017,0.049987504,0.0099995
20051004,0.28,-0.23,0.26,-0.36,0.07,0.01,0.27960873,-0.230264906,0.259662585,-0.360649559,0.069975511
20051005,-0.45,0.35,0.04,-0.31,0.32,0.01,-0.451015548,0.349388925,0.039992002,-0.310481495,0.31948909
20051006,0.3,0.03,0.1,-0.24,0.25,0.01,0.299550898,0.029995501,0.099950033,-0.240288462,0.24968802
20051007,-0.8,0.2,0,0.19,-0.02,0.01,-0.80321717,0.199800266,0,0.189819728,-0.020002
20051010,-0.21,-0.01,-0.14,-0.08,-0.12,0.01,-0.210220809,-0.0100005,-0.140098092,-0.080032017,-0.120072058
20051011,-0.38,-0.04,0.13,-0.04,0.03,0.01,-0.380723834,-0.040008002,0.129915573,-0.040008002,0.029995501
20051012,-0.43,0.47,-0.03,0.02,0.03,0.01,-0.430927159,0.468898949,-0.030004501,0.019998,0.029995501
20051013,-1.26,-0.16,0.07,-0.21,0.13,0.01,-1.268005316,-0.160128137,0.069975511,-0.210220809,0.129915573
20051014,0.63,-0.57,0.1,-0.11,-0.01,0.01,0.628023796,-0.5716307,0.099950033,-0.110060544,-0.0100005
20051017,-0.44,0,-0.06,0.13,-0.08,0.01,-0.440970849,0,-0.060018007,0.129915573,-0.080032017
20051018,-0.84,0.06,-0.1,-0.18,0.06,0.01,-0.843547882,0.059982007,-0.100050033,-0.180162195,0.059982007
20051019,-1.4,-0.16,0.02,0.01,0.05,0.01,-1.409892438,-0.160128137,0.019998,0.0099995,0.049987504
20051020,0.55,0.26,-0.17,-0.09,-0.04,0.01,0.548493023,0.259662585,-0.170144664,-0.090040524,-0.040008002
20051021,-0.96,-0.28,0.04,-0.02,0.07,0.01,-0.964637705,-0.280392733,0.039992002,-0.020002,0.069975511
20051024,1.39,-0.28,0.05,0.19,0.02,0.01,1.380428098,-0.280392733,0.049987504,0.189819728,0.019998
20051025,0.78,0.32,0.08,-0.21,0.13,0.01,0.776973726,0.31948909,0.079968017,-0.210220809,0.129915573
20051026,-0.04,-0.01,0.09,0.19,-0.04,0.01,-0.040008002,-0.0100005,0.089959524,0.189819728,-0.040008002
20051027,-0.69,0.29,0,-0.11,-0.04,0.01,-0.692391507,0.289580311,0,-0.110060544,-0.040008002
20051028,-0.53,-0.38,-0.15,0.14,0.04,0.01,-0.531409482,-0.380723834,-0.150112613,0.139902091,0.039992002
20051031,1.36,-0.9,0.09,-0.15,0.25,0.01,1.350835002,-0.904074465,0.089959524,-0.150112613,0.24968802
20051101,0.48,-0.04,0.24,-0.15,-0.15,0.01,0.478851673,-0.040008002,0.23971246,-0.150112613,-0.150112613
20051102,0.74,-0.11,0.09,0.11,-0.01,0.01,0.737275433,-0.110060544,0.089959524,0.109939544,-0.0100005
20051103,0.31,-0.53,-0.06,-0.13,-0.15,0.01,0.309520491,-0.531409482,-0.060018007,-0.130084573,-0.150112613
20051104,-1.31,0.36,-0.05,0,-0.15,0.01,-1.31865618,0.359353551,-0.050012504,0,-0.150112613
20051107,0.26,-0.32,0.09,-0.14,-0.03,0.01,0.259662585,-0.320513095,0.089959524,-0.140098092,-0.030004501
20051108,-0.13,-0.05,-0.01,-0.1,-0.12,0.01,-0.130084573,-0.050012504,-0.0100005,-0.100050033,-0.120072058
20051109,-0.2,0.07,-0.02,0.02,0.13,0.01,-0.200200267,0.069975511,-0.020002,0.019998,0.129915573
20051110,-0.54,0.02,0.08,-0.31,-0.12,0.01,-0.54146327,0.019998,0.079968017,-0.310481495,-0.120072058
20051111,1.13,-0.65,0.03,-0.17,-0.17,0.01,1.123663193,-0.652121699,0.029995501,-0.170144664,-0.170144664
20051114,-0.31,0.05,0.06,0.2,-0.04,0.01,-0.310481495,0.049987504,0.059982007,0.199800266,-0.040008002
20051115,-0.19,0.18,-0.39,0.44,-0.35,0.01,-0.190180729,0.179838194,-0.390762483,0.43903483,-0.350613933
20051116,-0.96,0.06,0.2,-0.14,-0.12,0.01,-0.964637705,0.059982007,0.199800266,-0.140098092,-0.120072058
20051117,0.94,-0.14,0.02,0.17,-0.04,0.01,0.935609492,-0.140098092,0.019998,0.169855664,-0.040008002
20051118,0.75,-0.32,0.07,-0.22,-0.03,0.01,0.747201484,-0.320513095,0.069975511,-0.220242356,-0.030004501
20051121,-0.05,-0.15,0.07,0.17,-0.21,0.01,-0.050012504,-0.150112613,0.069975511,0.169855664,-0.210220809
20051122,0.81,0.07,-0.06,0.07,-0.03,0.01,0.806737108,0.069975511,-0.060018007,0.069975511,-0.030004501
20051123,0.5,-0.25,0.09,-0.17,-0.05,0.01,0.498754151,-0.250313022,0.089959524,-0.170144664,-0.050012504
20051124,-0.48,0.32,-0.09,0.08,0.11,0.01,-0.4811557,0.31948909,-0.090040524,0.079968017,0.109939544
20051125,-0.21,0.11,-0.08,0.06,0.14,0.01,-0.210220809,0.109939544,-0.080032017,0.059982007,0.139902091
20051128,0.5,0.51,0.13,-0.2,-0.14,0.01,0.498754151,0.508703905,0.129915573,-0.200200267,-0.140098092
20051129,-0.47,-0.18,0.12,0.15,0.15,0.01,-0.471107973,-0.180162195,0.119928058,0.149887612,0.149887612
20051130,-0.25,0.7,-0.01,0.03,-0.03,0.01,-0.250313022,0.697561374,-0.0100005,0.029995501,-0.030004501
20051201,0.95,-0.93,-0.05,0.15,-0.2,0.01,0.945515877,-0.9343515,-0.050012504,0.149887612,-0.200200267
20051202,0.53,-0.04,-0.19,0.07,-0.19,0.01,0.528600443,-0.040008002,-0.190180729,0.069975511,-0.190180729
20051205,0.4,0.27,0.24,-0.07,0.2,0.01,0.399202127,0.269636155,0.23971246,-0.070024511,0.199800266
20051206,0.38,-0.36,0.13,0.04,-0.01,0.01,0.379279824,-0.360649559,0.129915573,0.039992002,-0.0100005
20051207,-0.51,0.39,0.08,-0.21,0.01,0.01,-0.511304939,0.389241472,0.079968017,-0.210220809,0.0099995
20051208,0.76,0.01,-0.2,-0.04,0.11,0.01,0.75712655,0.0099995,-0.200200267,-0.040008002,0.109939544
20051209,0.02,0.25,-0.05,-0.11,0.01,0.01,0.019998,0.24968802,-0.050012504,-0.110060544,0.0099995
20051212,1.2,-0.01,0.08,-0.1,0.06,0.01,1.192857087,-0.0100005,0.079968017,-0.100050033,0.059982007
20051213,-0.14,0,-0.2,0.3,-0.02,0.01,-0.140098092,0,-0.200200267,0.299550898,-0.020002
20051214,0.32,-0.03,0.14,-0.07,0.06,0.01,0.31948909,-0.030004501,0.139902091,-0.070024511,0.059982007
20051215,-0.45,0.38,0.02,-0.01,-0.07,0.01,-0.451015548,0.379279824,0.019998,-0.0100005,-0.070024511
20051216,0.88,-0.38,0.14,-0.06,-0.27,0.01,0.876150567,-0.380723834,0.139902091,-0.060018007,-0.270365157
20051219,-0.18,0.11,-0.1,-0.19,-0.18,0.01,-0.180162195,0.109939544,-0.100050033,-0.190180729,-0.180162195
20051220,-0.85,-0.08,0.33,-0.17,-0.11,0.01,-0.853633102,-0.080032017,0.329456695,-0.170144664,-0.110060544
20051221,0.29,-0.24,0.03,-0.05,-0.03,0.01,0.289580311,-0.240288462,0.029995501,-0.050012504,-0.030004501
20051222,0.18,0.29,0.12,-0.07,0.12,0.01,0.179838194,0.289580311,0.119928058,-0.070024511,0.119928058
20051223,0.02,0.13,0.11,-0.1,-0.1,0.01,0.019998,0.129915573,0.109939544,-0.100050033,-0.100050033
20051226,-0.16,0,-0.02,0.01,0,0.01,-0.160128137,0,-0.020002,0.0099995,0
20051227,-0.02,0.08,0.04,0.02,0.07,0.01,-0.020002,0.079968017,0.039992002,0.019998,0.069975511
20051228,0.03,-0.1,0.02,-0.07,0.18,0.01,0.029995501,-0.100050033,0.019998,-0.070024511,0.179838194
20051229,0.53,0.07,-0.1,0.08,-0.04,0.01,0.528600443,0.069975511,-0.100050033,0.079968017,-0.040008002
20051230,-0.45,0.72,-0.09,0.05,0.04,0.01,-0.451015548,0.717420375,-0.090040524,0.049987504,0.039992002
20060102,0.2,-0.07,0.1,-0.03,-0.06,0.02,0.199800266,-0.070024511,0.099950033,-0.030004501,-0.060018007
20060103,2.23,0.23,0.16,0.05,-0.1,0.02,2.205499078,0.229735905,0.159872136,0.049987504,-0.100050033
20060104,1.68,-0.11,0.14,-0.32,-0.19,0.02,1.666044089,-0.110060544,0.139902091,-0.320513095,-0.190180729
20060105,-0.29,0.42,0.02,0,-0.12,0.02,-0.290421315,0.419120462,0.019998,0,-0.120072058
20060106,0.96,-0.18,0.11,-0.17,-0.05,0.02,0.95542128,-0.180162195,0.109939544,-0.170144664,-0.050012504
20060109,-0.29,0.06,-0.28,0.18,-0.25,0.02,-0.290421315,0.059982007,-0.280392733,0.179838194,-0.250313022
20060110,-0.77,0.25,0.12,-0.03,0.16,0.02,-0.772979806,0.24968802,0.119928058,-0.030004501,0.159872136
20060111,1.17,-0.2,-0.04,-0.07,-0.1,0.02,1.163208423,-0.200200267,-0.040008002,-0.070024511,-0.100050033
20060112,-0.53,0.23,0.19,-0.06,-0.33,0.02,-0.531409482,0.229735905,0.189819728,-0.060018007,-0.330545701
20060113,0.36,0.61,-0.22,-0.08,-0.05,0.02,0.359353551,0.608147032,-0.220242356,-0.080032017,-0.050012504
20060116,0.16,-0.12,-0.04,0.11,0.09,0.02,0.159872136,-0.120072058,-0.040008002,0.109939544,0.089959524
20060117,-0.72,0.4,0.04,-0.14,0.01,0.02,-0.722604509,0.399202127,0.039992002,-0.140098092,0.0099995
20060118,-0.9,0.13,-0.11,0.06,0.22,0.02,-0.904074465,0.129915573,-0.110060544,0.059982007,0.219758354
20060119,0.51,0.21,0.21,-0.07,-0.3,0.02,0.508703905,0.209779808,0.209779808,-0.070024511,-0.300450902
20060120,-0.07,0.95,-0.18,-0.06,-0.07,0.02,-0.070024511,0.945515877,-0.180162195,-0.060018007,-0.070024511
20060123,0.97,-0.31,0.09,-0.16,0.25,0.02,0.965325703,-0.310481495,0.089959524,-0.160128137,0.24968802
20060124,-0.24,0.5,0.11,0.2,-0.03,0.02,-0.240288462,0.498754151,0.109939544,0.199800266,-0.030004501
20060125,0.64,-0.39,0.2,-0.11,-0.41,0.02,0.637960696,-0.390762483,0.199800266,-0.110060544,-0.410842804
20060126,0.56,-0.66,0.59,-0.44,-0.12,0.02,0.558437829,-0.662187631,0.588266316,-0.440970849,-0.120072058
20060127,0.16,-0.2,0.11,0.2,-0.27,0.02,0.159872136,-0.200200267,0.109939544,0.199800266,-0.270365157
20060130,-0.02,0.18,0.29,0.15,0.06,0.02,-0.020002,0.179838194,0.289580311,0.149887612,0.059982007
20060131,0.47,0.31,-0.01,0.07,-0.22,0.02,0.468898949,0.309520491,-0.0100005,0.069975511,-0.220242356
20060201,0.22,-0.04,0.14,-0.11,-0.12,0.02,0.219758354,-0.040008002,0.139902091,-0.110060544,-0.120072058
20060202,-0.38,1.04,0.08,-0.28,0.33,0.02,-0.380723834,1.034629205,0.079968017,-0.280392733,0.329456695
20060203,-0.61,-0.05,0.01,0.16,-0.05,0.02,-0.611868101,-0.050012504,0.0099995,0.159872136,-0.050012504
20060206,-0.28,0.18,0.34,-0.17,-0.34,0.02,-0.280392733,0.179838194,0.339423307,-0.170144664,-0.340579313
20060207,-0.15,0.1,0.07,-0.29,0.11,0.02,-0.150112613,0.099950033,0.069975511,-0.290421315,0.109939544
20060208,-0.28,-0.05,0,0.02,0.2,0.02,-0.280392733,-0.050012504,0,0.019998,0.199800266
20060209,1.16,-0.21,-0.04,0.04,-0.03,0.02,1.153323581,-0.210220809,-0.040008002,0.039992002,-0.030004501
20060210,-0.92,0.45,0.13,-0.22,0.06,0.02,-0.924258137,0.448990527,0.129915573,-0.220242356,0.059982007
20060213,0.31,-0.34,0.21,-0.04,-0.25,0.02,0.309520491,-0.340579313,0.209779808,-0.040008002,-0.250313022
20060214,0.03,0.07,0.1,-0.07,0.05,0.02,0.029995501,0.069975511,0.099950033,-0.070024511,0.049987504
20060215,-0.14,0.22,-0.25,0.24,-0.06,0.02,-0.140098092,0.219758354,-0.250313022,0.23971246,-0.060018007
20060216,0.63,-0.32,0.16,-0.28,0.13,0.02,0.628023796,-0.320513095,0.159872136,-0.280392733,0.129915573
20060217,0.59,0.17,0.21,-0.02,-0.31,0.02,0.588266316,0.169855664,0.209779808,-0.020002,-0.310481495
20060220,0.29,0.19,0.02,0.05,-0.02,0.02,0.289580311,0.189819728,0.019998,0.049987504,-0.020002
20060221,0.06,0.03,-0.11,0.06,0.02,0.02,0.059982007,0.029995501,-0.110060544,0.059982007,0.019998
20060222,0.53,-0.41,0.21,-0.26,-0.02,0.02,0.528600443,-0.410842804,0.209779808,-0.260338587,-0.020002
20060223,0.04,0.37,0.14,-0.13,-0.33,0.02,0.039992002,0.369317184,0.139902091,-0.130084573,-0.330545701
20060224,-0.09,0.08,0.16,0.02,-0.07,0.02,-0.090040524,0.079968017,0.159872136,0.019998,-0.070024511
20060227,0.08,-0.09,-0.06,-0.09,-0.38,0.02,0.079968017,-0.090040524,-0.060018007,-0.090040524,-0.380723834
20060228,-0.52,0.74,-0.11,0.03,0.06,0.02,-0.521356705,0.737275433,-0.110060544,0.029995501,0.059982007
20060301,0.67,-0.43,0.02,-0.02,0.01,0.02,0.667765475,-0.430927159,0.019998,-0.020002,0.0099995
20060302,0.19,0.65,-0.45,0.08,0.15,0.02,0.189819728,0.64789661,-0.451015548,0.079968017,0.149887612
20060303,0.16,0.03,0.1,0.07,0.45,0.02,0.159872136,0.029995501,0.099950033,0.069975511,0.448990527
20060306,0.19,-0.04,0.07,-0.18,0.04,0.02,0.189819728,-0.040008002,0.069975511,-0.180162195,0.039992002
20060307,-1.66,-0.25,-0.41,0.32,0.24,0.02,-1.6739324,-0.250313022,-0.410842804,0.31948909,0.23971246
20060308,-0.38,-0.3,-0.16,-0.05,0.2,0.02,-0.380723834,-0.300450902,-0.160128137,-0.050012504,0.199800266
20060309,0.53,-0.15,-0.07,0.12,0.18,0.02,0.528600443,-0.150112613,-0.070024511,0.119928058,0.179838194
20060310,0.68,-0.55,0.38,-0.22,-0.1,0.02,0.677698428,-0.551518069,0.379279824,-0.220242356,-0.100050033
20060313,1.24,-0.29,0.19,-0.4,-0.24,0.02,1.232374969,-0.290421315,0.189819728,-0.40080214,-0.240288462
20060314,0.68,0.1,0.12,0.01,0.06,0.02,0.677698428,0.099950033,0.119928058,0.0099995,0.059982007
20060315,0.71,0.15,0.28,-0.11,-0.29,0.02,0.707491367,0.149887612,0.27960873,-0.110060544,-0.290421315
20060316,0.97,0.3,0.32,-0.14,0.09,0.02,0.965325703,0.299550898,0.31948909,-0.140098092,0.089959524
20060317,0.33,0.17,0.16,-0.18,-0.16,0.02,0.329456695,0.169855664,0.159872136,-0.180162195,-0.160128137
20060320,-0.01,0.14,0.24,-0.18,-0.11,0.02,-0.0100005,0.139902091,0.23971246,-0.180162195,-0.110060544
20060321,-0.47,-0.17,0.34,-0.19,0.22,0.02,-0.471107973,-0.170144664,0.339423307,-0.190180729,0.219758354
20060322,0.19,0,0.23,-0.13,-0.28,0.02,0.189819728,0,0.229735905,-0.130084573,-0.280392733
20060323,-0.87,0.4,0.04,0.1,0.01,0.02,-0.873806594,0.399202127,0.039992002,0.099950033,0.0099995
20060324,0.9,0.04,-0.18,0.26,-0.03,0.02,0.895974137,0.039992002,-0.180162195,0.259662585,-0.030004501
20060327,-0.83,0.69,0.05,-0.04,0.12,0.02,-0.833463679,0.687630394,0.049987504,-0.040008002,0.119928058
20060328,-0.48,0.28,-0.24,0.2,-0.06,0.02,-0.4811557,0.27960873,-0.240288462,0.199800266,-0.060018007
20060329,0.24,-0.18,0.37,-0.16,-0.06,0.02,0.23971246,-0.180162195,0.369317184,-0.160128137,-0.060018007
20060330,1.85,-0.37,-0.01,-0.15,-0.17,0.02,1.833095668,-0.370686193,-0.0100005,-0.150112613,-0.170144664
20060331,-0.84,0.58,0,-0.04,-0.09,0.02,-0.843547882,0.578324476,0,-0.040008002,-0.090040524
20060403,0.89,-0.33,0.06,0.09,-0.07,0.02,0.886062843,-0.330545701,0.059982007,0.089959524,-0.070024511
20060404,0.56,0.46,0.2,-0.11,-0.04,0.02,0.558437829,0.458945233,0.199800266,-0.110060544,-0.040008002
20060405,0.68,-0.04,-0.08,0.1,0.16,0.02,0.677698428,-0.040008002,-0.080032017,0.099950033,0.159872136
20060406,-0.35,0.42,-0.08,0.11,-0.19,0.02,-0.350613933,0.419120462,-0.080032017,0.109939544,-0.190180729
20060407,-1.36,0.58,-0.24,0.17,0.03,0.02,-1.369332713,0.578324476,-0.240288462,0.169855664,0.029995501
20060410,0.43,-0.33,0.11,0.31,0.07,0.02,0.429078142,-0.330545701,0.109939544,0.309520491,0.069975511
20060411,-0.79,0.62,-0.37,0.21,0.15,0.02,-0.793137033,0.618085908,-0.370686193,0.209779808,0.149887612
20060412,-0.54,-0.14,0.07,-0.01,-0.18,0.02,-0.54146327,-0.140098092,0.069975511,-0.0100005,-0.180162195
20060413,0.39,0.04,-0.05,-0.02,0.06,0.02,0.389241472,0.039992002,-0.050012504,-0.020002,0.059982007
20060414,-0.08,0,0.01,0,0,0.02,-0.080032017,0,0.0099995,0,0
20060417,1.21,-0.01,0,0,0.04,0.02,1.202738021,-0.0100005,0,0,0.039992002
20060418,0.75,0.22,0.02,0.09,-0.13,0.02,0.747201484,0.219758354,0.019998,0.089959524,-0.130084573
20060419,1.28,-0.29,0.03,0.07,0.11,0.02,1.271877241,-0.290421315,0.029995501,0.069975511,0.109939544
20060420,-0.14,-0.15,0.13,-0.01,0.25,0.02,-0.140098092,-0.150112613,0.129915573,-0.0100005,0.24968802
20060421,0.8,-0.15,0.02,0.05,-0.05,0.02,0.796816965,-0.150112613,0.019998,0.049987504,-0.050012504
20060424,0.1,0.56,-0.29,0.39,0.16,0.02,0.099950033,0.558437829,-0.290421315,0.389241472,0.159872136
20060425,0.22,0.16,0.14,-0.06,-0.22,0.02,0.219758354,0.159872136,0.139902091,-0.060018007,-0.220242356
20060426,0.37,0.01,0.19,-0.07,0.05,0.02,0.369317184,0.0099995,0.189819728,-0.070024511,0.049987504
20060427,0.27,-0.17,-0.07,0.05,0.13,0.02,0.269636155,-0.170144664,-0.070024511,0.049987504,0.129915573
20060428,0.48,0.45,-0.06,-0.23,-0.03,0.02,0.478851673,0.448990527,-0.060018007,-0.230264906,-0.030004501
20060501,-0.35,-0.02,-0.06,0.01,0.02,0.02,-0.350613933,-0.020002,-0.060018007,0.0099995,0.019998
20060502,1.1,-0.24,-0.07,0.26,-0.48,0.02,1.093994004,-0.240288462,-0.070024511,0.259662585,-0.4811557
20060503,-0.49,0.83,0.04,0.07,0.07,0.02,-0.491204436,0.826574442,0.039992002,0.069975511,0.069975511
20060504,1.07,-0.06,-0.03,0.07,0.1,0.02,1.06431601,-0.060018007,-0.030004501,0.069975511,0.099950033
20060505,1.18,-0.12,0.19,-0.07,-0.09,0.02,1.173092288,-0.120072058,0.189819728,-0.070024511,-0.090040524
20060508,0.02,0.31,0.23,-0.12,-0.17,0.02,0.019998,0.309520491,0.229735905,-0.120072058,-0.170144664
20060509,0.77,-0.3,0.07,0.03,0.19,0.02,0.76705063,-0.300450902,0.069975511,0.029995501,0.189819728
20060510,-0.02,0.32,0.22,-0.18,0.2,0.02,-0.020002,0.31948909,0.219758354,-0.180162195,0.199800266
20060511,0,0.51,-0.12,-0.03,-0.16,0.02,0,0.508703905,-0.120072058,-0.030004501,-0.160128137
20060512,-1.24,0.41,-0.01,-0.24,0.37,0.02,-1.247752151,0.40916179,-0.0100005,-0.240288462,0.369317184
20060515,-2.61,-0.96,-0.1,-0.15,0.39,0.02,-2.644665001,-0.964637705,-0.100050033,-0.150112613,0.389241472
20060516,0.54,-0.47,-0.48,0.3,0.07,0.02,0.538547228,-0.471107973,-0.4811557,0.299550898,0.069975511
20060517,-3.34,1.19,-0.45,0.23,0.16,0.02,-3.397051957,1.182975175,-0.451015548,0.229735905,0.159872136
20060518,0.08,-1.5,-0.19,0.22,0.09,0.02,0.079968017,-1.511363781,-0.190180729,0.219758354,0.089959524
20060519,-0.56,0.02,0.34,-0.12,-0.1,0.02,-0.561573879,0.019998,0.339423307,-0.120072058,-0.100050033
20060522,-2.42,-1.61,-0.42,0.35,0.8,0.02,-2.44976316,-1.623101311,-0.420884477,0.349388925,0.796816965
20060523,2.22,0.17,-0.09,0.35,-0.56,0.02,2.195716735,0.169855664,-0.090040524,0.349388925,-0.561573879
20060524,-1.85,0.14,0.04,0.03,-0.13,0.02,-1.867326527,0.139902091,0.039992002,0.029995501,-0.130084573
20060525,1.48,-0.42,0.19,0.18,-0.03,0.02,1.469154874,-0.420884477,0.189819728,0.179838194,-0.030004501
