Unnamed: 0,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log,JPYUSD=X
2008-08-26,-0.98,0.46,0.18,0.15,-0.19,0.01,-0.984833605,0.458945233,0.179838194,0.149887612,-0.190180729,0.912908558
2008-08-27,-0.38,-0.16,-0.35,-0.22,0.59,0.01,-0.380723834,-0.160128137,-0.350613933,-0.220242356,0.588266316,0.91390973
2008-08-28,-0.2,-0.24,0.35,-0.37,0.29,0.01,-0.200200267,-0.240288462,0.349388925,-0.370686193,0.289580311,0.919202156
2008-09-01,-1.28,0.29,-0.63,-0.07,0.05,0.01,-1.288262583,0.289580311,-0.631992874,-0.070024511,0.049987504,0.920386519
2008-09-02,-2.07,-0.37,0,0.24,0.39,0.01,-2.091724826,-0.370686193,0,0.23971246,0.389241472,0.92293499
2008-09-03,1.07,-0.75,1.47,-0.67,1.14,0.01,1.06431601,-0.752826642,1.45930023,-0.672254576,1.133550966,0.936943665
2008-09-04,0.23,-0.18,0.74,-0.22,0.21,0.01,0.229735905,-0.180162195,0.737275433,-0.220242356,0.209779808,0.928677525
2008-09-08,2.75,-0.8,0.27,-0.98,-0.9,0.01,2.712866739,-0.80321717,0.269636155,-0.984833605,-0.904074465,0.932140183
2008-09-09,-0.53,0.69,0.48,0.04,0.63,0.01,-0.531409482,0.687630394,0.478851673,0.039992002,0.628023796,0.92833275
2008-09-10,-0.69,0.29,0.62,0.01,0.36,0.01,-0.692391507,0.289580311,0.618085908,0.0099995,0.359353551,0.934754126
2008-09-11,-2.01,1.05,0.08,-0.14,-0.25,0.01,-2.030475334,1.044525786,0.079968017,-0.140098092,-0.250313022,0.926440582
2008-09-15,3.17,0,0,0,0,0.01,3.120792712,0,0,0,0,0.947687682
2008-09-16,-5.78,1.61,0.32,-0.1,0.42,0.01,-5.953771272,1.597176951,0.31948909,-0.100050033,0.419120462,0.958598126
2008-09-17,1.81,0.36,0.12,-0.63,0.63,0.01,1.793814513,0.359353551,0.119928058,-0.631992874,0.628023796,0.947867334
2008-09-18,-3.23,2.81,1.07,-0.16,0.57,0.01,-3.28331571,2.771243857,1.06431601,-0.160128137,0.568381647,0.930925366
2008-09-22,3.56,-1.68,-0.64,0.28,-1.08,0.01,3.49809689,-1.694272073,-0.64205678,0.27960873,-1.085874333,0.945903733
2008-09-23,-0.13,0,0,0,0,0.01,-0.130084573,0,0,0,0,0.94268471
2008-09-24,-0.68,0.19,0.66,-0.23,1.11,0.01,-0.682322535,0.189819728,0.657831536,-0.230264906,1.103884712,0.940556824
2008-09-25,-0.58,-0.1,0.2,-0.45,0.43,0.01,-0.581688532,-0.100050033,0.199800266,-0.451015548,0.429078142,0.942951441
2008-09-29,0.06,0.43,0.88,-0.74,1.36,0.01,0.059982007,0.429078142,0.876150567,-0.742751583,1.350835002,0.942773651
2008-09-30,-5.08,1.62,0.37,0.01,0.57,0.01,-5.213575442,1.607018018,0.369317184,0.0099995,0.568381647,0.94393054
2008-10-01,1.23,-1.34,1.23,-1.27,1.34,0,1.222496962,-1.349059018,1.222496962,-1.278133436,1.331101406,0.950479973
2008-10-02,-1.68,-0.81,0.37,-0.1,2.34,0,-1.694272073,-0.813298323,0.369317184,-0.100050033,2.313041739,0.94966758
2008-10-06,-0.95,-1.92,1.09,-1.05,1.09,0,-0.954541284,-1.93867138,1.084102318,-1.055551394,1.084102318,0.985610113
2008-10-07,-2.12,-1.57,0.24,-0.52,0.04,0,-2.142794741,-1.582455035,0.23971246,-0.521356705,0.039992002,0.908347778
2008-10-08,-6.08,-0.14,1.68,-0.73,2.83,0,-6.272682991,-0.140098092,1.666044089,-0.732677539,2.790695325,1.004924066
2008-10-09,0.2,0.72,-0.79,0.09,-1.69,0,0.199800266,0.717420375,-0.793137033,0.089959524,-1.704443461,0.989119709
2008-10-13,-1.34,0,0,0,0,0,-1.349059018,0,0,0,0,0.980776828
2008-10-14,13.01,-1.09,-0.39,0.82,-1.69,0,12.23061244,-1.095984024,-0.390762483,0.816656267,-1.704443461,1.002807822
2008-10-15,2.6,1.15,-0.64,0.14,0.63,0,2.566774675,1.143437763,-0.64205678,0.139902091,0.628023796,0.987751875
2008-10-16,-10.84,3.16,0.75,0.39,1.85,0,-11.47376775,3.111099503,0.747201484,0.389241472,1.833095668,0.98376777
2008-10-20,3.49,-0.52,-1.04,0.32,-0.04,0,3.430480369,-0.521356705,-1.04544579,0.31948909,-0.040008002,0.996740628
2008-10-21,4.35,-1.4,0.06,-0.06,-0.71,0,4.258044754,-1.409892438,0.059982007,-0.060018007,-0.712532494,1.02186799
2008-10-22,-4.3,2.92,-0.42,0.34,0.73,0,-4.395188753,2.878180143,-0.420884477,0.339423307,0.727348397,1.025872584
2008-10-23,-1.78,0.36,0.8,0.04,1.35,0,-1.796032538,0.359353551,0.796816965,0.039992002,1.340968691,1.060782932
2008-10-27,-5.36,2.14,-0.81,1.34,0.73,0,-5.508996632,2.117423523,-0.813298323,1.331101406,0.727348397,1.018329989
2008-10-28,-1.04,-1.58,1.72,-0.21,-1.33,0,-1.04544579,-1.592615055,1.705375457,-0.210220809,-1.338923712,1.025430672
2008-10-29,7.02,-2.55,0.71,-0.88,-1.53,0,6.78455469,-2.583076003,0.707491367,-0.883894867,-1.541825273,1.012248173
2008-10-30,6.18,-3.63,-0.3,-0.25,-2.32,0,5.996558117,-3.697523612,-0.300450902,-0.250313022,-2.347335619,1.015847176
2008-11-03,-0.71,0,0,0,0,0,-0.712532494,0,0,0,0,1.002677158
2008-11-04,4.42,-2.43,-0.12,0.18,-0.33,0,4.325104199,-2.460011687,-0.120072058,0.179838194,-0.330545701,1.018122584
2008-11-05,7.87,-1.83,0.05,0,-1.55,0,7.57566124,-1.846951628,0.049987504,0,-1.56213809,1.028002799
2008-11-06,-5.29,2.78,-0.24,0.12,1.36,0,-5.435059475,2.742059558,-0.240288462,0.119928058,1.350835002,1.019471977
2008-11-10,4.5,-1.92,0,-0.12,-0.82,0,4.401688542,-1.93867138,0,-0.120072058,-0.823380493,1.027844287
2008-11-11,-2.32,1.71,-0.79,0.71,-0.49,0,-2.347335619,1.695544065,-0.793137033,0.707491367,-0.491204436,1.05485227
2008-11-12,1.08,0.74,0.56,-0.13,1.13,0,1.074209653,0.737275433,0.558437829,-0.130084573,1.123663193,1.02490522
2008-11-13,-6.84,1.97,0.62,-0.13,1.1,0,-7.085174097,1.950846639,0.618085908,-0.130084573,1.093994004,1.030715369
2008-11-17,1.23,-0.06,0.45,-0.09,0.72,0,1.222496962,-0.060018007,0.448990527,-0.090040524,0.717420375,1.033634413
2008-11-18,-1.92,1.49,0.78,0.21,0.84,0,-1.93867138,1.479008547,0.776973726,0.209779808,0.836491633,1.041634101
2008-11-19,0.33,0.34,0.39,-0.07,1.3,0,0.329456695,0.339423307,0.389241472,-0.070024511,1.291622527,1.063264161
2008-11-20,-3.47,2.62,0.23,0.58,1.5,0,-3.531634513,2.586265953,0.229735905,0.578324476,1.488861249,1.042644121
2008-11-24,-1.23,0,0,0,0,0,-1.237627107,0,0,0,0,1.047701854
2008-11-25,5.3,-1.86,-0.05,0.16,-0.01,0,5.164323315,-1.877515533,-0.050012504,0.159872136,-0.0100005,1.045948453
2008-11-26,-1.83,0.21,0.33,-0.2,0.51,0,-1.846951628,0.209779808,0.329456695,-0.200200267,0.508703905,1.047899481
2008-11-27,1.56,-1.08,-0.31,-0.67,-0.54,0,1.547957085,-1.085874333,-0.310481495,-0.672254576,-0.54146327,1.04712043
2008-12-01,1.91,-0.04,-0.31,0.91,0.63,0,1.891988485,-0.040008002,-0.310481495,0.905884449,0.628023796,1.073525753
2008-12-02,-4.8,2.08,-0.5,0.89,1.08,0,-4.919024419,2.058663361,-0.501254182,0.886062843,1.074209653,1.073652599
2008-12-03,1.51,-0.58,0.63,-0.1,0.96,0,1.498712981,-0.581688532,0.628023796,-0.100050033,0.95542128,1.081665792
2008-12-04,0.07,0.78,0.5,-0.27,1.44,0,0.069975511,0.776973726,0.498754151,-0.270365157,1.42973047,1.077354047
2008-12-08,3.2,-1.15,-0.23,-0.6,-1.03,0,3.149866706,-1.156663637,-0.230264906,-0.601807233,-1.035341208,1.083388366
2008-12-09,1.19,-0.46,-0.17,-0.36,-1.15,0,1.182975175,-0.461061256,-0.170144664,-0.360649559,-1.156663637,1.077121962
2008-12-10,1.43,-1.41,-0.43,0.66,-1.71,0,1.41987194,-1.42003494,-0.430927159,0.657831536,-1.724789341,1.092537958
2008-12-11,2.89,-0.52,0.97,-0.62,-0.47,0,2.84902704,-0.521356705,0.965325703,-0.621929981,-0.471107973,1.098056417
2008-12-15,4.64,-1.35,0.48,-0.44,-1.08,0,4.535570172,-1.359195352,0.478851673,-0.440970849,-1.085874333,1.127649937
2008-12-16,-0.19,1.58,-1.42,0.86,-0.66,0,-0.190180729,1.567647939,-1.430178471,0.856323066,-0.662187631,1.145213004
2008-12-17,2.94,-1.4,0.29,-0.52,1.3,0,2.897610824,-1.409892438,0.289580311,-0.521356705,1.291622527,1.117256097
2008-12-18,-2.48,-0.11,-0.26,0.02,0.71,0,-2.511270082,-0.110060544,-0.260338587,0.019998,0.707491367,1.120197214
2008-12-22,0.53,-0.81,-0.1,-0.52,0.49,0,0.528600443,-0.813298323,-0.100050033,-0.521356705,0.488803407,1.100836694
2008-12-23,-0.7,0,0,0,0,0,-0.702461494,0,0,0,0,1.104972418
2008-12-24,-1.89,1.19,-0.36,-0.01,0.29,0,-1.908088781,1.182975175,-0.360649559,-0.0100005,0.289580311,1.104801428
2008-12-25,1.16,-0.63,0.74,-0.48,-0.45,0,1.153323581,-0.631992874,0.737275433,-0.4811557,-0.451015548,1.101685595
2008-12-29,1.09,0.63,0.56,-0.28,-0.19,0,1.084102318,0.628023796,0.558437829,-0.280392733,-0.190180729,1.10754231
2008-12-30,1.04,0.48,0.19,-0.31,0.06,0,1.034629205,0.478851673,0.189819728,-0.310481495,0.059982007,1.103143953
2008-12-31,-0.49,0,0,0,0,0,-0.491204436,0,0,0,0,1.102937106
2009-01-01,0.07,0,0,0,0,0,0.069975511,0,0,0,0,1.089443266
2009-01-05,0.13,-1.55,-1.47,0.9,-1.3,0,0.129915573,-1.56213809,-1.480911565,0.895974137,-1.308523955,1.070893183
2009-01-06,-0.18,0.04,-0.67,-0.03,-1.51,0,-0.180162195,0.039992002,-0.672254576,-0.030004501,-1.521516581,1.078981441
2009-01-07,2,-0.75,-0.05,-0.33,-2.23,0,1.98026273,-0.752826642,-0.050012504,-0.330545701,-2.255240447,1.094570942
2009-01-08,-1.2,1.12,0.3,0.59,1.07,0,-1.207258123,1.113774441,0.299550898,0.588266316,1.06431601,1.106561907
2009-01-12,1.28,0,0,0,0,0,1.271877241,0,0,0,0,1.11930687
2009-01-13,-4.66,1.75,-0.7,0.33,0.98,0,-4.772073621,1.734863833,-0.702461494,0.329456695,0.975229144,1.121579111
2009-01-14,0.93,-0.09,0.49,-0.09,-0.06,0,0.925702126,-0.090040524,0.488803407,-0.090040524,-0.060018007,1.111852285
2009-01-15,-3.5,2.05,0.55,-0.23,0.62,0,-3.562717764,2.029270327,0.548493023,-0.230264906,0.618085908,1.100109983
2009-01-19,0.01,0.2,-0.1,-0.03,-0.6,0,0.0099995,0.199800266,-0.100050033,-0.030004501,-0.601807233,1.113461796
2009-01-20,-0.4,0.36,0.28,0.25,0.17,0,-0.40080214,0.359353551,0.27960873,0.24968802,0.169855664,1.122964546
2009-01-21,-1.76,1.16,-0.36,0.04,0.39,0,-1.775672159,1.153323581,-0.360649559,0.039992002,0.389241472,1.122007053
2009-01-22,1.81,-0.54,-0.15,-0.69,0.68,0,1.793814513,-0.54146327,-0.150112613,-0.692391507,0.677698428,1.126633584
2009-01-26,-0.99,0.35,0.5,-0.19,0.52,0,-0.994933085,0.349388925,0.498754151,-0.190180729,0.518652669,1.119444706
2009-01-27,4.57,-2.18,0.83,-0.54,-0.77,0,4.468651762,-2.204113088,0.826574442,-0.54146327,-0.772979806,1.10543659
2009-01-28,-1.68,0.22,-0.32,-0.76,-1.01,0,-1.694272073,0.219758354,-0.320513095,-0.762902716,-1.015135106,1.112223323
2009-01-29,1.9,-1.4,0.44,-0.47,-0.13,0,1.882175424,-1.409892438,0.43903483,-0.471107973,-0.130084573,1.112347003
2009-02-02,-1.48,1.28,-0.05,-0.19,0,0,-1.491061274,1.271877241,-0.050012504,-0.190180729,0,1.118943654
2009-02-03,-0.55,-0.32,-0.53,-0.02,-0.84,0,-0.551518069,-0.320513095,-0.531409482,-0.020002,-0.843547882,1.118318085
2009-02-04,2.27,-1.38,-0.25,0.67,-1.05,0,2.244618883,-1.389610519,-0.250313022,0.667765475,-1.055551394,1.097092684
2009-02-05,-2.69,0.29,0.18,0.33,-0.84,0,-2.726842715,0.289580311,0.179838194,0.329456695,-0.843547882,1.087902579
2009-02-09,-0.96,-0.5,-0.06,0.3,-0.77,0,-0.964637705,-0.501254182,-0.060018007,0.299550898,-0.772979806,1.105656568
2009-02-10,0.87,0.01,0.28,-0.64,0.97,0,0.866237308,0.0099995,0.27960873,-0.64205678,0.965325703,1.10754231
2009-02-11,0.08,0,0,0,0,0,0.079968017,0,0,0,0,1.102900691
2009-02-12,-2.73,1.32,-0.63,0.61,-0.01,0,-2.767956911,1.311363915,-0.631992874,0.608147032,-0.0100005,1.088613085
2009-02-16,0.97,-0.15,1.1,-0.3,1,0,0.965325703,-0.150112613,1.093994004,-0.300450902,0.995033085,1.083705388
2009-02-17,-2.39,0.54,0.25,0.03,0.3,0,-2.41902388,0.538547228,0.24968802,0.029995501,0.299550898,1.068033744
2009-02-18,-2.29,0.7,0.55,-0.1,-0.2,0,-2.316627803,0.697561374,0.548493023,-0.100050033,-0.200200267,1.063705329
2009-02-19,-0.2,-0.26,0.13,0.19,-0.1,0,-0.200200267,-0.260338587,0.129915573,0.189819728,-0.100050033,1.071352046
2009-02-23,-2.04,-0.34,0.47,-0.13,0.64,0,-2.06109539,-0.340579313,0.468898949,-0.130084573,0.637960696,1.035732776
2009-02-24,-2.63,0.13,0.08,0.12,-0.19,0,-2.6652031,0.129915573,0.079968017,0.119928058,-0.190180729,1.026799437
2009-02-25,1.21,-0.84,-0.78,0.2,-1.23,0,1.202738021,-0.843547882,-0.783057912,0.199800266,-1.237627107,1.016942225
2009-02-26,-1.41,0.53,-0.6,0.35,0.14,0,-1.42003494,0.528600443,-0.601807233,0.349388925,0.139902091,1.024380233
2009-03-02,-2.65,1.85,0.04,0.35,0.1,0,-2.685745417,1.833095668,0.039992002,0.349388925,0.099950033,1.014867797
2009-03-03,-1.81,0.15,0.12,-0.3,-0.21,0,-1.826580881,0.149887612,0.119928058,-0.300450902,-0.210220809,1.010182686
2009-03-04,-0.12,0.61,0.29,-0.46,-0.22,0,-0.120072058,0.608147032,0.289580311,-0.461061256,-0.220242356,1.019056421
2009-03-05,2.14,-0.12,0.68,-0.57,-0.6,0,2.117423523,-0.120072058,0.677698428,-0.5716307,-0.601807233,1.016880292
2009-03-09,-1.96,0.47,0.35,-0.3,-0.39,0,-1.979462733,0.468898949,0.349388925,-0.300450902,-0.390762483,1.012350712
2009-03-10,-0.64,-0.46,-0.23,-0.22,0.06,0,-0.64205678,-0.461061256,-0.230264906,-0.220242356,0.059982007,1.028277632
2009-03-11,3.81,-1.73,-0.31,-0.9,-1.48,0,3.739211922,-1.745139361,-0.310481495,-0.904074465,-1.491061274,1.027538069
2009-03-12,-3.34,2.01,-0.23,-0.36,-0.27,0,-3.397051957,1.990066171,-0.230264906,-0.360649559,-0.270365157,1.021033246
2009-03-16,2.04,-0.03,0.49,-0.29,-0.16,0,2.019470729,-0.030004501,0.488803407,-0.290421315,-0.160128137,1.012340467
2009-03-17,1.99,-1.93,-0.02,-0.01,-0.11,0,1.970458327,-1.948867658,-0.020002,-0.0100005,-0.110060544,1.037333626
2009-03-18,2.75,-0.77,0.83,-0.03,0.29,0,2.712866739,-0.772979806,0.826574442,-0.030004501,0.289580311,1.05876131
2009-03-19,1.8,0.22,-0.03,-0.56,0.74,0,1.783991813,0.219758354,-0.030004501,-0.561573879,0.737275433,1.04242675
2009-03-23,2.26,-1.19,0.16,0.09,-0.42,0,2.234840366,-1.197137178,0.159872136,0.089959524,-0.420884477,1.016880292
2009-03-24,1.44,-1.04,-0.05,-0.57,-0.68,0,1.42973047,-1.04544579,-0.050012504,-0.5716307,-0.682322535,1.023227256
2009-03-25,1.13,0.61,-0.27,0.68,0.87,0,1.123663193,0.608147032,-0.270365157,0.677698428,0.866237308,1.0131713
2009-03-26,0.65,-0.77,0.37,-0.44,-0.54,0,0.64789661,-0.772979806,0.369317184,-0.440970849,-0.54146327,1.021972392
2009-03-30,-3.29,2.23,-0.22,0.67,1.17,0,-3.345337626,2.205499078,-0.220242356,0.667765475,1.163208423,1.010407228
2009-03-31,-3.69,0.84,-0.52,0.2,-1.06,0,-3.759803042,0.836491633,-0.521356705,0.199800266,-1.065658019,1.01358192
2009-04-01,3.07,-1.77,-0.03,0.19,-0.6,0,3.023818306,-1.78585183,-0.030004501,0.189819728,-0.601807233,1.004419476
2009-04-02,2.77,-2.17,0.4,-0.47,-1.28,0,2.732329565,-2.193890752,0.399202127,-0.471107973,-1.288262583,0.997008942
2009-04-06,-0.64,0.09,-0.77,0.79,-0.84,0,-0.64205678,0.089959524,-0.772979806,0.786895838,-0.843547882,0.993147306
2009-04-07,0.83,-0.25,0.43,-0.34,0.32,0,0.826574442,-0.250313022,0.429078142,-0.340579313,0.31948909,1.002606843
2009-04-08,-1.32,0.65,-0.31,0.81,0.82,0,-1.328789433,0.64789661,-0.310481495,0.806737108,0.816656267,0.995619223
2009-04-09,2.39,-1.24,0.18,-0.17,-0.98,0,2.36188656,-1.247752151,0.179838194,-0.170144664,-0.984833605,0.99740671
2009-04-13,0.45,0.66,0.63,-0.13,-0.76,0,0.448990527,0.657831536,0.628023796,-0.130084573,-0.762902716,1.010407228
2009-04-14,0.49,0.62,-0.09,0,0.57,0,0.488803407,0.618085908,-0.090040524,0,0.568381647,1.007759757
2009-04-15,-1.23,0.81,-0.13,-0.4,0.62,0,-1.237627107,0.806737108,-0.130084573,-0.40080214,0.618085908,1.006745175
2009-04-16,-0.26,0.06,0.02,-0.43,-0.23,0,-0.260338587,0.059982007,0.019998,-0.430927159,-0.230264906,1.00928545
2009-04-20,1.57,0.38,-0.16,0.4,-0.68,0,1.557802996,0.379279824,-0.160128137,0.399202127,-0.682322535,1.013787556
2009-04-21,-2.73,0.84,-0.45,0.53,0.68,0,-2.767956911,0.836491633,-0.451015548,0.528600443,0.677698428,1.019056421
2009-04-22,0.74,-0.7,-0.11,0.07,-0.54,0,0.737275433,-0.702461494,-0.110060544,0.069975511,-0.54146327,1.021241862
2009-04-23,1.13,0.17,-0.75,0.76,-0.23,0,1.123663193,0.169855664,-0.752826642,0.75712655,-0.230264906,1.028700732
2009-04-27,0.82,0.07,-0.22,-0.52,0.21,0,0.816656267,0.069975511,-0.220242356,-0.521356705,0.209779808,1.035947353
2009-04-28,-2.14,0.6,0.33,-0.34,1.55,0,-2.163230013,0.598207168,0.329456695,-0.340579313,1.538110204,1.025956683
2009-04-29,-1.27,0,0,0,0,0,-1.278133436,0,0,0,0,1.013273839
2009-04-30,1.94,-1.18,-0.38,0.28,-0.1,0,1.921421892,-1.187017257,-0.380723834,0.27960873,-0.100050033,1.008166093
2009-05-04,0.39,0,0,0,0,0,0.389241472,0,0,0,0,1.010917965
2009-05-05,-0.12,0,0,0,0,0,-0.120072058,0,0,0,0,1.016156841
2009-05-06,0.68,0,0,0,0,0,0.677698428,0,0,0,0,1.008796692
2009-05-07,3.24,-2.22,0.32,-0.55,-0.33,0,3.188618886,-2.245012884,0.31948909,-0.551518069,-0.330545701,1.015744079
2009-05-11,1.4,0.29,-0.2,-0.78,0.24,0,1.390290517,0.289580311,-0.200200267,-0.783057912,0.23971246,1.036699116
2009-05-12,-0.43,1.3,-0.6,0.85,-0.14,0,-0.430927159,1.291622527,-0.601807233,0.846407841,-0.140098092,1.048547775
2009-05-13,1.79,-0.02,-0.63,-0.03,0.75,0,1.774168148,-0.020002,-0.631992874,-0.030004501,0.747201484,1.041666698
2009-05-14,-3.25,1.21,-0.32,0.2,0.48,0,-3.303985408,1.202738021,-0.320513095,0.199800266,0.478851673,1.051414106
2009-05-18,-3.48,1.49,-0.03,0.28,0.14,0,-3.541994523,1.479008547,-0.030004501,0.27960873,0.139902091,1.040398702
2009-05-19,2.55,-1.03,-0.4,0.38,-0.75,0,2.518029853,-1.035341208,-0.40080214,0.379279824,-0.752826642,1.05361864
2009-05-20,2.02,0.31,-0.13,0.19,-0.6,0,1.999868651,0.309520491,-0.130084573,0.189819728,-0.601807233,1.062360592
2009-05-21,0.02,0.45,0.3,-0.1,-0.15,0,0.019998,0.448990527,0.299550898,-0.100050033,-0.150112613,1.0555204
2009-05-25,0.71,0.48,-0.28,-0.31,-0.26,0,0.707491367,0.478851673,-0.280392733,-0.310481495,-0.260338587,1.05207786
2009-05-26,0.05,0.86,0.11,0.24,-0.41,0,0.049987504,0.856323066,0.109939544,0.23971246,-0.410842804,1.048437878
2009-05-27,0.58,-0.97,-0.18,-0.18,-0.4,0,0.578324476,-0.974735145,-0.180162195,-0.180162195,-0.40080214,1.033079252
2009-05-28,-1.23,0.65,-0.38,0.64,-0.93,0,-1.237627107,0.64789661,-0.380723834,0.637960696,-0.9343515,1.047888491
2009-06-01,0.07,-0.36,0.1,-0.12,-0.27,0,0.069975511,-0.360649559,0.099950033,-0.120072058,-0.270365157,1.046014205
2009-06-02,0.99,0.53,-0.02,0.21,-0.21,0,0.985131605,0.528600443,-0.020002,0.209779808,-0.210220809,1.04090767
2009-06-03,-0.04,0.5,-0.64,0.42,-0.77,0,-0.040008002,0.498754151,-0.64205678,0.419120462,-0.772979806,1.034736075
2009-06-04,-1.14,1.24,0.37,-0.22,0.33,0,-1.146547811,1.232374969,0.369317184,-0.220242356,0.329456695,1.012043376
2009-06-08,1.18,0.04,0.16,-0.05,-0.27,0,1.173092288,0.039992002,0.159872136,-0.050012504,-0.270365157,1.025883015
2009-06-09,0.26,0.46,0.11,0.1,0.09,0,0.259662585,0.458945233,0.109939544,0.099950033,0.089959524,1.018859074
2009-06-10,1.15,-0.3,0.06,-0.26,-0.43,0,1.143437763,-0.300450902,0.059982007,-0.260338587,-0.430927159,1.024275366
2009-06-11,0.9,0.22,-0.06,0.09,-0.05,0,0.895974137,0.219758354,-0.060018007,0.089959524,-0.050012504,1.016570069
2009-06-15,0.44,1.4,-0.08,0.39,0.17,0,0.43903483,1.390290517,-0.080032017,0.389241472,0.169855664,1.036269404
2009-06-16,-1.78,0.57,-0.89,0.33,0.61,0,-1.796032538,0.568381647,-0.893984157,0.329456695,0.608147032,1.044495497
2009-06-17,1.58,0.63,0.3,-0.11,-0.49,0,1.567647939,0.628023796,0.299550898,-0.110060544,-0.491204436,1.035518292
2009-06-18,-1.9,0.81,0.22,-0.22,0.65,0,-1.918281942,0.806737108,0.219758354,-0.220242356,0.64789661,1.033484843
2009-06-22,0.85,1.08,0.18,-0.05,0.05,0,0.846407841,1.074209653,0.179838194,-0.050012504,0.049987504,1.051314641
2009-06-23,-1.52,0.49,0.37,-0.32,0.69,0,-1.531670411,0.488803407,0.369317184,-0.320513095,0.687630394,1.043318585
2009-06-24,-0.31,-0.03,-0.17,-0.12,-0.04,0,-0.310481495,-0.030004501,-0.170144664,-0.120072058,-0.040008002,1.042285562
2009-06-25,1.62,0.06,-0.15,0.13,-0.69,0,1.607018018,0.059982007,-0.150112613,0.129915573,-0.692391507,1.050309837
2009-06-29,-1.9,0.71,0.01,-0.28,0.21,0,-1.918281942,0.707491367,0.0099995,-0.280392733,0.209779808,1.038087439
2009-06-30,1.25,-0.7,0.25,-0.08,-0.48,0,1.242252,-0.702461494,0.24968802,-0.080032017,-0.4811557,1.034982409
2009-07-01,-0.49,0.62,0.04,-0.11,0.25,0,-0.491204436,0.618085908,0.039992002,-0.110060544,0.24968802,1.04218768
2009-07-02,0.36,0.76,-0.02,0.37,0.17,0,0.359353551,0.75712655,-0.020002,0.369317184,0.169855664,1.04014976
2009-07-06,-0.08,0.66,-1.07,0.01,-0.25,0,-0.080032017,0.657831536,-1.075765665,0.0099995,-0.250313022,1.055197418
2009-07-07,0.24,0.17,-0.99,-0.03,-0.16,0,0.23971246,0.169855664,-0.994933085,-0.030004501,-0.160128137,1.077911444
2009-07-08,-0.08,0.67,-1.51,-0.03,-0.16,0,-0.080032017,0.667765475,-1.521516581,-0.030004501,-0.160128137,1.074806508
2009-07-09,-1.68,0.54,-0.93,0.69,-0.29,0,-1.694272073,0.538547228,-0.9343515,0.687630394,-0.290421315,1.080730557
2009-07-13,-2.83,-1.46,-1.29,-0.47,-0.21,0,-2.870816414,-1.470762887,-1.298392756,-0.471107973,-0.210220809,1.070423145
2009-07-14,0.94,-0.25,1.94,0.6,-0.38,0,0.935609492,-0.250313022,1.921421892,0.598207168,-0.380723834,1.06183039
2009-07-15,-0.78,0.38,0.01,0.71,-0.17,0,-0.783057912,0.379279824,0.0099995,0.707491367,-0.170144664,1.06637096
2009-07-16,1.02,-0.08,0.4,0.4,0.06,0,1.014833105,-0.080032017,0.399202127,0.399202127,0.059982007,1.06145842
2009-07-20,0.02,0,0,0,0,0,0.019998,0,0,0,0,1.069141366
2009-07-21,3.03,-0.68,1.41,-0.11,0.3,0,2.985002197,-0.682322535,1.400151964,-0.110060544,0.299550898,1.06873
2009-07-22,0.77,0.29,0.09,-0.03,0.17,0,0.76705063,0.289580311,0.089959524,-0.030004501,0.169855664,1.053407788
2009-07-23,-1.32,-0.2,0.35,0.56,0.1,0,-1.328789433,-0.200200267,0.349388925,0.558437829,0.099950033,1.054073963
2009-07-27,0.39,-0.28,0.52,-0.08,0.18,0,0.389241472,-0.280392733,0.518652669,-0.080032017,0.179838194,1.059546508
2009-07-28,0.91,-0.6,-0.26,0.25,-0.56,0,0.905884449,-0.601807233,-0.260338587,0.24968802,-0.561573879,1.051524747
2009-07-29,-0.38,0.08,0.18,0.24,-0.17,0,-0.380723834,0.079968017,0.179838194,0.23971246,-0.170144664,1.046463009
2009-07-30,0.09,-0.68,0.69,0.76,-0.1,0,0.089959524,-0.682322535,0.687630394,0.75712655,-0.100050033,1.056635659
2009-08-03,0.04,0.12,0.95,-0.38,-0.04,0,0.039992002,0.119928058,0.945515877,-0.380723834,-0.040008002,1.049428061
2009-08-04,0.17,-0.07,-0.61,-0.04,-0.05,0,0.169855664,-0.070024511,-0.611868101,-0.040008002,-0.050012504,1.05489688
2009-08-05,-0.7,0.67,-1,-0.29,-0.14,0,-0.702461494,0.667765475,-1.005033585,-0.290421315,-0.140098092,1.047295891
2009-08-06,0.35,-0.68,0.94,0.65,0.09,0,0.349388925,-0.682322535,0.935609492,0.64789661,0.089959524,1.02637792
2009-08-10,1.56,-0.1,1.14,0.26,-0.11,0,1.547957085,-0.100050033,1.133550966,0.259662585,-0.110060544,1.042535435
2009-08-11,1.73,0.35,0.06,-0.35,0.03,0,1.715205882,0.349388925,0.059982007,-0.350613933,0.029995501,1.039965916
2009-08-12,-1.42,0.91,-0.53,0.27,-0.41,0,-1.430178471,0.905884449,-0.531409482,0.269636155,-0.410842804,1.049648412
2009-08-13,1.66,0.14,0.78,0.4,-0.16,0,1.646372603,0.139902091,0.776973726,0.399202127,-0.160128137,1.05418507
2009-08-17,-1.87,1.36,-0.8,-0.07,0.29,0,-1.887705577,1.350835002,-0.80321717,-0.070024511,0.289580311,1.05440747
2009-08-18,-0.23,-0.1,-0.4,0.02,-0.11,0,-0.230264906,-0.100050033,-0.40080214,0.019998,-0.110060544,1.062586345
