This file was created using the 201904 Bloomberg database.,,,,,,,,,,,
,,,,,,,,,,,
Missing data are indicated by -99.99.,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log
20110905,-1.9,0.42,-0.21,0.19,-0.05,0,-1.918281942,0.419120462,-0.210220809,0.189819728,-0.050012504
20110906,-1.2,-0.21,-0.38,0.22,-0.53,0,-1.207258123,-0.210220809,-0.380723834,0.219758354,-0.531409482
20110907,3.11,-0.53,0.12,-0.46,-0.11,0,3.062619354,-0.531409482,0.119928058,-0.461061256,-0.110060544
20110908,-0.81,-0.13,-0.29,0.22,-0.31,0,-0.813298323,-0.130084573,-0.290421315,0.219758354,-0.310481495
20110909,-2.7,0.96,-0.27,0.25,-0.2,0,-2.73711968,0.95542128,-0.270365157,0.24968802,-0.200200267
20110912,-0.98,-0.15,-0.11,-0.02,-0.22,0,-0.984833605,-0.150112613,-0.110060544,-0.020002,-0.220242356
20110913,1.01,-0.08,0.14,-0.26,0.13,0,1.004933585,-0.080032017,0.139902091,-0.260338587,0.129915573
20110914,1.07,-0.76,0.09,0.09,-0.04,0,1.06431601,-0.762902716,0.089959524,0.089959524,-0.040008002
20110915,1.94,-0.62,0.42,-0.22,0.19,0,1.921421892,-0.621929981,0.419120462,-0.220242356,0.189819728
20110916,0.53,0.39,-0.16,0.11,-0.11,0,0.528600443,0.389241472,-0.160128137,0.109939544,-0.110060544
20110919,-1.59,0.13,-0.51,0.61,0.06,0,-1.602776108,0.129915573,-0.511304939,0.608147032,0.059982007
20110920,0.13,-1.08,-0.18,0.3,-0.09,0,0.129915573,-1.085874333,-0.180162195,0.299550898,-0.090040524
20110921,-2.31,0.29,-0.33,0.36,-0.06,0,-2.337098632,0.289580311,-0.330545701,0.359353551,-0.060018007
20110922,-3.91,0.85,0.49,0.39,0.69,0,-3.98849337,0.846407841,0.488803407,0.389241472,0.687630394
20110923,0.37,-0.59,0.49,-0.04,0.52,0,0.369317184,-0.591747376,0.488803407,-0.040008002,0.518652669
20110926,1.26,-1.68,0.68,-0.29,0.37,0,1.252128055,-1.694272073,0.677698428,-0.290421315,0.369317184
20110927,2.56,-0.22,0.11,-0.23,-0.18,0,2.527780718,-0.220242356,0.109939544,-0.230264906,-0.180162195
20110928,-1.49,0.51,0.44,0.43,0.27,0,-1.501212012,0.508703905,0.43903483,0.429078142,0.269636155
20110929,0.73,0.03,1.17,-0.38,0.66,0,0.727348397,0.029995501,1.163208423,-0.380723834,0.657831536
20110930,-2.15,0.69,0,0.26,0.1,0,-2.173449215,0.687630394,0,0.259662585,0.099950033
20111003,-2.93,-0.42,-0.24,0.82,0.36,0,-2.973781826,-0.420884477,-0.240288462,0.816656267,0.359353551
20111004,0.36,0.51,-0.1,-0.01,0.22,0,0.359353551,0.508703905,-0.100050033,-0.0100005,0.219758354
20111005,1.87,-1.33,-0.09,-0.36,-0.54,0,1.852730461,-1.338923712,-0.090040524,-0.360649559,-0.54146327
20111006,2.58,-0.47,-0.04,-0.56,-0.22,0,2.547279597,-0.471107973,-0.040008002,-0.561573879,-0.220242356
20111007,-0.22,-0.15,-0.47,0.77,-0.05,0,-0.220242356,-0.150112613,-0.471107973,0.76705063,-0.050012504
20111010,2.95,-0.61,0.01,-0.2,-0.07,0,2.907324749,-0.611868101,0.0099995,-0.200200267,-0.070024511
20111011,0.3,0.52,-0.12,-0.2,-0.2,0,0.299550898,0.518652669,-0.120072058,-0.200200267,-0.200200267
20111012,1.49,-0.16,0.34,-0.31,-0.04,0,1.479008547,-0.160128137,0.339423307,-0.310481495,-0.040008002
20111013,-0.25,0.53,-0.68,0.44,-0.31,0,-0.250313022,0.528600443,-0.682322535,0.43903483,-0.310481495
20111014,1.26,-0.52,-0.46,0.11,-0.4,0,1.252128055,-0.521356705,-0.461061256,0.109939544,-0.40080214
20111017,-1.43,0.33,-0.01,0.3,-0.01,0,-1.440323031,0.329456695,-0.0100005,0.299550898,-0.0100005
20111018,0.71,-0.18,0.27,-0.59,0.19,0,0.707491367,-0.180162195,0.269636155,-0.591747376,0.189819728
20111019,-0.56,-0.11,0.64,0.11,0.45,0,-0.561573879,-0.110060544,0.637960696,0.109939544,0.448990527
20111020,-0.36,-0.1,0.01,0.12,0.23,0,-0.360649559,-0.100050033,0.0099995,0.119928058,0.229735905
20111021,2.05,-0.68,0.04,-0.15,0.16,0,2.029270327,-0.682322535,0.039992002,-0.150112613,0.159872136
20111024,1.74,0.35,-0.35,-0.3,-0.44,0,1.725035341,0.349388925,-0.350613933,-0.300450902,-0.440970849
20111025,-1.38,0.06,-0.22,0.27,-0.09,0,-1.389610519,0.059982007,-0.220242356,0.269636155,-0.090040524
20111026,0.59,0.11,0.08,-0.11,0.08,0,0.588266316,0.109939544,0.079968017,-0.110060544,0.079968017
20111027,4.16,-0.55,0.73,-1.15,0.05,0,4.075799247,-0.551518069,0.727348397,-1.156663637,0.049987504
20111028,0.08,-0.01,-0.42,-0.1,-0.31,0,0.079968017,-0.0100005,-0.420884477,-0.100050033,-0.310481495
20111031,-3.11,0.62,-0.63,0.65,-0.01,0,-3.159387159,0.618085908,-0.631992874,0.64789661,-0.0100005
20111101,-3.21,0.39,-0.61,0.62,-0.05,0,-3.262650283,0.389241472,-0.611868101,0.618085908,-0.050012504
20111102,1.08,-0.26,0.22,-0.42,-0.33,0,1.074209653,-0.260338587,0.219758354,-0.420884477,-0.330545701
20111103,1.78,-0.43,-0.18,-0.04,-0.05,0,1.764343517,-0.430927159,-0.180162195,-0.040008002,-0.050012504
20111104,-0.35,0.43,-0.53,0.16,-0.08,0,-0.350613933,0.429078142,-0.531409482,0.159872136,-0.080032017
20111107,0.11,-0.21,0.11,0.05,0.12,0,0.109939544,-0.210220809,0.109939544,0.049987504,0.119928058
20111108,0.87,-0.46,-0.03,-0.11,-0.2,0,0.866237308,-0.461061256,-0.030004501,-0.110060544,-0.200200267
20111109,-3.04,0.62,-0.03,0.52,0.18,0,-3.087166367,0.618085908,-0.030004501,0.518652669,0.179838194
20111110,0.01,-0.36,0.42,0.19,0.33,0,0.0099995,-0.360649559,0.419120462,0.189819728,0.329456695
20111111,2.13,-0.42,-0.07,-0.21,-0.02,0,2.10763256,-0.420884477,-0.070024511,-0.210220809,-0.020002
20111114,-0.89,0.33,-0.25,0.15,0.03,0,-0.893984157,0.329456695,-0.250313022,0.149887612,0.029995501
20111115,-0.27,0.17,-0.41,0.15,-0.25,0,-0.270365157,0.169855664,-0.410842804,0.149887612,-0.250313022
20111116,-1.19,-0.07,0.1,0,0.1,0,-1.197137178,-0.070024511,0.099950033,0,0.099950033
20111117,-1.32,0.59,0.25,0.23,0.44,0,-1.328789433,0.588266316,0.24968802,0.229735905,0.43903483
20111118,-0.31,0.08,0.45,-0.03,0.37,0,-0.310481495,0.079968017,0.448990527,-0.030004501,0.369317184
20111121,-2.16,0.31,0.12,0.2,0.18,0,-2.183669461,0.309520491,0.119928058,0.199800266,0.179838194
20111122,-0.35,-0.07,-0.37,0.12,-0.21,0,-0.350613933,-0.070024511,-0.370686193,0.119928058,-0.210220809
20111123,-2.17,0.07,0.03,0.31,0.17,0,-2.193890752,0.069975511,0.029995501,0.309520491,0.169855664
20111124,-0.26,-0.06,-0.07,0.04,-0.11,0,-0.260338587,-0.060018007,-0.070024511,0.039992002,-0.110060544
20111125,-0.44,-0.65,0.19,-0.14,0.21,0,-0.440970849,-0.652121699,0.189819728,-0.140098092,0.209779808
20111128,3.14,-0.54,-0.21,-0.29,-0.33,0,3.091710263,-0.54146327,-0.210220809,-0.290421315,-0.330545701
20111129,0.66,0.09,0.01,0.27,0.29,0,0.657831536,0.089959524,0.0099995,0.269636155,0.289580311
20111130,3.84,-0.68,0.03,-0.33,-0.2,0,3.768106697,-0.682322535,0.029995501,-0.330545701,-0.200200267
20111201,0.07,-0.25,-0.17,-0.06,-0.12,0,0.069975511,-0.250313022,-0.170144664,-0.060018007,-0.120072058
20111202,0.17,0.14,0.45,-0.38,0.29,0,0.169855664,0.139902091,0.448990527,-0.380723834,0.289580311
20111205,0.98,0.15,0.29,-0.4,-0.08,0,0.975229144,0.149887612,0.289580311,-0.40080214,-0.080032017
20111206,-0.31,-0.19,-0.06,0.15,-0.04,0,-0.310481495,-0.190180729,-0.060018007,0.149887612,-0.040008002
20111207,0.35,0.18,0.28,-0.11,0.17,0,0.349388925,0.179838194,0.27960873,-0.110060544,0.169855664
20111208,-2.03,0.22,-0.45,0.63,0.13,0,-2.050887663,0.219758354,-0.451015548,0.628023796,0.129915573
20111209,1.18,-0.1,0.35,-0.31,-0.12,0,1.173092288,-0.100050033,0.349388925,-0.310481495,-0.120072058
20111212,-1.75,0.47,-0.22,0.35,0.29,0,-1.765493524,0.468898949,-0.220242356,0.349388925,0.289580311
20111213,-0.99,-0.27,0.16,0.4,0.06,0,-0.994933085,-0.270365157,0.159872136,0.399202127,0.059982007
20111214,-1.54,0.28,0.49,0.01,0.55,0,-1.551981166,0.27960873,0.488803407,0.0099995,0.548493023
20111215,0.26,-0.21,0.31,0.16,0.26,0,0.259662585,-0.210220809,0.309520491,0.159872136,0.259662585
20111216,0.25,-0.02,-0.18,-0.07,-0.17,0,0.24968802,-0.020002,-0.180162195,-0.070024511,-0.170144664
20111219,-1.03,-0.18,-0.16,0.54,-0.04,0,-1.035341208,-0.180162195,-0.160128137,0.538547228,-0.040008002
20111220,2.48,-0.23,-0.02,-0.35,-0.17,0,2.44974716,-0.230264906,-0.020002,-0.350613933,-0.170144664
20111221,0.12,0.17,0.6,-0.16,0.47,0,0.119928058,0.169855664,0.598207168,-0.160128137,0.468898949
20111222,0.73,-0.51,0.49,-0.38,-0.04,0,0.727348397,-0.511304939,0.488803407,-0.380723834,-0.040008002
20111223,0.71,-0.32,-0.16,0.09,-0.07,0,0.707491367,-0.320513095,-0.160128137,0.089959524,-0.070024511
20111226,0.1,-0.04,-0.01,-0.04,0.02,0,0.099950033,-0.040008002,-0.0100005,-0.040008002,0.019998
20111227,0.04,0.14,-0.23,0.22,-0.14,0,0.039992002,0.139902091,-0.230264906,0.219758354,-0.140098092
20111228,-1.32,0.08,-0.03,0.23,0.17,0,-1.328789433,0.079968017,-0.030004501,0.229735905,0.169855664
20111229,0.92,-0.16,0.17,-0.15,0.02,0,0.915793778,-0.160128137,0.169855664,-0.150112613,0.019998
20111230,0.3,0.38,-0.04,-0.09,-0.03,0,0.299550898,0.379279824,-0.040008002,-0.090040524,-0.030004501
20120102,0.33,-0.09,0.11,-0.02,0.02,0,0.329456695,-0.090040524,0.109939544,-0.020002,0.019998
20120103,1.77,-0.3,-0.01,-0.35,-0.35,0,1.754517922,-0.300450902,-0.0100005,-0.350613933,-0.350613933
20120104,-0.16,0.14,-0.01,0.04,0.03,0,-0.160128137,0.139902091,-0.0100005,0.039992002,0.029995501
20120105,-0.66,0.12,-0.3,-0.14,-0.19,0,-0.662187631,0.119928058,-0.300450902,-0.140098092,-0.190180729
20120106,-0.42,0.08,-0.2,0.1,-0.06,0,-0.420884477,0.079968017,-0.200200267,0.099950033,-0.060018007
20120109,0.17,0.19,-0.37,0.05,0.04,0,0.169855664,0.189819728,-0.370686193,0.049987504,0.039992002
20120110,1.18,-0.28,0.26,-0.57,-0.07,0,1.173092288,-0.280392733,0.259662585,-0.5716307,-0.070024511
20120111,-0.17,0.3,0.26,-0.36,0.13,0,-0.170144664,0.299550898,0.259662585,-0.360649559,0.129915573
20120112,0.36,0.05,0,-0.27,0.02,0,0.359353551,0.049987504,0,-0.270365157,0.019998
20120113,-0.53,0.23,-0.12,0.22,0.07,0,-0.531409482,0.229735905,-0.120072058,0.219758354,0.069975511
20120116,0.04,0,-0.01,0.04,-0.06,0,0.039992002,0,-0.0100005,0.039992002,-0.060018007
20120117,0.78,-0.09,-0.17,0.28,-0.08,0,0.776973726,-0.090040524,-0.170144664,0.27960873,-0.080032017
20120118,1.07,0.11,-0.28,-0.31,-0.08,0,1.06431601,0.109939544,-0.280392733,-0.310481495,-0.080032017
20120119,0.93,-0.33,0.36,-0.57,-0.07,0,0.925702126,-0.330545701,0.359353551,-0.5716307,-0.070024511
20120120,0.21,0.35,0.43,-0.32,0.29,0,0.209779808,0.349388925,0.429078142,-0.320513095,0.289580311
20120123,0.45,0.03,0.19,-0.15,-0.05,0,0.448990527,0.029995501,0.189819728,-0.150112613,-0.050012504
20120124,-0.28,0.11,-0.12,0.02,-0.14,0,-0.280392733,0.109939544,-0.120072058,0.019998,-0.140098092
20120125,0.78,0.13,-0.48,0.09,-0.16,0,0.776973726,0.129915573,-0.4811557,0.089959524,-0.160128137
20120126,0.21,0.07,-0.12,0.09,-0.16,0,0.209779808,0.069975511,-0.120072058,0.089959524,-0.160128137
20120127,0.1,0.74,-0.11,-0.01,-0.1,0,0.099950033,0.737275433,-0.110060544,-0.0100005,-0.100050033
20120130,-0.73,0.18,-0.23,0.38,0,0,-0.732677539,0.179838194,-0.230264906,0.379279824,0
20120131,0.08,0.1,0.1,-0.22,-0.07,0,0.079968017,0.099950033,0.099950033,-0.220242356,-0.070024511
20120201,1.41,0.11,0.24,-0.28,0.09,0,1.400151964,0.109939544,0.23971246,-0.280392733,0.089959524
20120202,0.29,0.34,-0.1,-0.26,-0.19,0,0.289580311,0.339423307,-0.100050033,-0.260338587,-0.190180729
20120203,1.2,-0.28,-0.01,-0.34,-0.04,0,1.192857087,-0.280392733,-0.0100005,-0.340579313,-0.040008002
20120206,0.04,0.25,-0.1,0.06,-0.02,0,0.039992002,0.24968802,-0.100050033,0.059982007,-0.020002
20120207,0.3,-0.26,0.16,0.08,0.1,0,0.299550898,-0.260338587,0.159872136,0.079968017,0.099950033
20120208,0.24,0.17,0.45,-0.29,0.05,0,0.23971246,0.169855664,0.448990527,-0.290421315,0.049987504
20120209,0.16,-0.24,-0.09,0.19,-0.1,0,0.159872136,-0.240288462,-0.090040524,0.189819728,-0.100050033
20120210,-1.06,0.09,-0.33,0.37,-0.02,0,-1.065658019,0.089959524,-0.330545701,0.369317184,-0.020002
20120213,0.7,0.07,-0.09,-0.11,0.03,0,0.697561374,0.069975511,-0.090040524,-0.110060544,0.029995501
20120214,-0.34,-0.2,-0.19,0.27,-0.15,0,-0.340579313,-0.200200267,-0.190180729,0.269636155,-0.150112613
20120215,0.06,-0.13,0.1,-0.26,0.06,0,0.059982007,-0.130084573,0.099950033,-0.260338587,0.059982007
20120216,0.63,-0.21,-0.07,-0.15,-0.01,0,0.628023796,-0.210220809,-0.070024511,-0.150112613,-0.0100005
20120217,0.41,-0.13,0.43,-0.26,0.22,0,0.40916179,-0.130084573,0.429078142,-0.260338587,0.219758354
20120220,0.66,-0.14,-0.04,-0.08,-0.02,0,0.657831536,-0.140098092,-0.040008002,-0.080032017,-0.020002
20120221,-0.17,-0.01,0.03,0.09,-0.14,0,-0.170144664,-0.0100005,0.029995501,0.089959524,-0.140098092
20120222,-0.31,0.22,-0.28,0.32,-0.14,0,-0.310481495,0.219758354,-0.280392733,0.31948909,-0.140098092
20120223,0.58,0.46,-0.24,-0.22,0.1,0,0.578324476,0.458945233,-0.240288462,-0.220242356,0.099950033
20120224,0.27,-0.33,-0.2,0.13,-0.1,0,0.269636155,-0.330545701,-0.200200267,0.129915573,-0.100050033
20120227,-0.12,0.08,0.13,-0.03,0.11,0,-0.120072058,0.079968017,0.129915573,-0.030004501,0.109939544
20120228,0.49,-0.3,-0.08,0.02,-0.12,0,0.488803407,-0.300450902,-0.080032017,0.019998,-0.120072058
20120229,-0.6,-0.36,0.06,0.15,0.22,0,-0.601807233,-0.360649559,0.059982007,0.149887612,0.219758354
20120301,0.52,-0.42,0.06,-0.04,-0.1,0,0.518652669,-0.420884477,0.059982007,-0.040008002,-0.100050033
20120302,-0.53,-0.18,0.15,0,0.17,0,-0.531409482,-0.180162195,0.149887612,0,0.169855664
20120305,-0.46,0.25,0.15,0.24,0.29,0,-0.461061256,0.24968802,0.149887612,0.23971246,0.289580311
20120306,-2.1,0.42,0.14,0.48,0.15,0,-2.122363645,0.419120462,0.139902091,0.478851673,0.149887612
20120307,0.6,-0.02,-0.05,-0.13,0.03,0,0.598207168,-0.020002,-0.050012504,-0.130084573,0.029995501
20120308,1.56,-0.29,-0.26,-0.21,-0.01,0,1.547957085,-0.290421315,-0.260338587,-0.210220809,-0.0100005
20120309,0.06,0.2,-0.02,-0.17,-0.06,0,0.059982007,0.199800266,-0.020002,-0.170144664,-0.060018007
20120312,-0.09,-0.02,-0.07,0.35,0.06,0,-0.090040524,-0.020002,-0.070024511,0.349388925,0.059982007
20120313,1.26,-0.57,0.27,-0.51,0.04,0,1.252128055,-0.5716307,0.269636155,-0.511304939,0.039992002
20120314,-0.2,-0.38,0.14,0,0.18,0,-0.200200267,-0.380723834,0.139902091,0,0.179838194
20120315,0.68,-0.08,0.24,-0.34,0.24,0,0.677698428,-0.080032017,0.23971246,-0.340579313,0.23971246
20120316,0.47,-0.02,0.07,-0.15,-0.06,0,0.468898949,-0.020002,0.069975511,-0.150112613,-0.060018007
20120319,0.38,0.2,0.04,-0.04,-0.07,0,0.379279824,0.199800266,0.039992002,-0.040008002,-0.070024511
20120320,-0.71,-0.13,0.07,-0.02,0.13,0,-0.712532494,-0.130084573,0.069975511,-0.020002,0.129915573
20120321,-0.23,0.18,-0.25,0.2,0.01,0,-0.230264906,0.179838194,-0.250313022,0.199800266,0.0099995
20120322,-0.69,0.23,-0.02,0.24,0.08,0,-0.692391507,0.229735905,-0.020002,0.23971246,0.079968017
20120323,0.36,0.26,0.05,-0.13,-0.06,0,0.359353551,0.259662585,0.049987504,-0.130084573,-0.060018007
20120326,1.19,-0.2,-0.52,0.06,-0.11,0,1.182975175,-0.200200267,-0.521356705,0.059982007,-0.110060544
20120327,-0.17,0.14,0.09,0.02,-0.02,0,-0.170144664,0.139902091,0.089959524,0.019998,-0.020002
20120328,-0.54,0.14,0.21,-0.03,0.3,0,-0.54146327,0.139902091,0.209779808,-0.030004501,0.299550898
20120329,-0.51,0.34,-0.22,0.37,-0.06,0,-0.511304939,0.339423307,-0.220242356,0.369317184,-0.060018007
20120330,0.44,-0.25,-0.21,0.25,0.05,0,0.43903483,-0.250313022,-0.210220809,0.24968802,0.049987504
20120402,0.93,-0.25,-0.41,0.3,-0.31,0,0.925702126,-0.250313022,-0.410842804,0.299550898,-0.310481495
20120403,-0.83,-0.05,-0.32,0.34,0.04,0,-0.833463679,-0.050012504,-0.320513095,0.339423307,0.039992002
20120404,-1.63,0.19,0.07,0.38,0.2,0,-1.643430646,0.189819728,0.069975511,0.379279824,0.199800266
20120405,-0.21,-0.1,-0.33,0.25,-0.18,0,-0.210220809,-0.100050033,-0.330545701,0.24968802,-0.180162195
20120406,0.08,0.13,-0.01,0.11,0,0,0.079968017,0.129915573,-0.0100005,0.109939544,0
20120409,-0.74,-0.1,-0.17,0.23,-0.02,0,-0.742751583,-0.100050033,-0.170144664,0.229735905,-0.020002
20120410,-1.67,0.4,0.11,0.15,0.1,0,-1.68410172,0.399202127,0.109939544,0.149887612,0.099950033
20120411,0.58,-0.09,0.03,-0.17,0.06,0,0.578324476,-0.090040524,0.029995501,-0.170144664,0.059982007
20120412,1.48,-0.14,-0.16,-0.16,-0.14,0,1.469154874,-0.140098092,-0.160128137,-0.160128137,-0.140098092
20120413,-1.21,0.6,-0.32,0.39,-0.05,0,-1.217380093,0.598207168,-0.320513095,0.389241472,-0.050012504
20120416,0.07,-0.2,0.32,0.21,0.25,0,0.069975511,-0.200200267,0.31948909,0.209779808,0.24968802
20120417,1.26,-0.67,0.1,-0.2,-0.16,0,1.252128055,-0.672254576,0.099950033,-0.200200267,-0.160128137
20120418,-0.19,0.28,-0.48,0.21,-0.09,0,-0.190180729,0.27960873,-0.4811557,0.209779808,-0.090040524
20120419,-0.48,-0.08,-0.18,-0.05,0.11,0,-0.4811557,-0.080032017,-0.180162195,-0.050012504,0.109939544
20120420,0.42,0.18,0.1,0.26,0.42,0,0.419120462,0.179838194,0.099950033,0.259662585,0.419120462
20120423,-1.33,0.2,0.07,0.08,-0.04,0,-1.338923712,0.199800266,0.069975511,0.079968017,-0.040008002
20120424,0.44,-0.23,0.51,-0.31,0.25,0,0.43903483,-0.230264906,0.508703905,-0.310481495,0.24968802
20120425,1.25,-0.1,-0.53,0.09,-0.42,0,1.242252,-0.100050033,-0.531409482,0.089959524,-0.420884477
20120426,0.59,-0.05,-0.07,-0.03,-0.09,0,0.588266316,-0.050012504,-0.070024511,-0.030004501,-0.090040524
20120427,0.43,0.2,-0.21,-0.11,-0.08,0,0.429078142,0.199800266,-0.210220809,-0.110060544,-0.080032017
20120430,-0.25,0.1,0.08,0.24,-0.06,0,-0.250313022,0.099950033,0.079968017,0.23971246,-0.060018007
20120501,0.14,-0.59,0.11,0.06,0,0,0.139902091,-0.591747376,0.109939544,0.059982007,0
20120502,-0.28,0.59,-0.36,0.17,0.08,0,-0.280392733,0.588266316,-0.360649559,0.169855664,0.079968017
20120503,-0.62,-0.17,0.02,0.34,0.22,0,-0.621929981,-0.170144664,0.019998,0.339423307,0.219758354
20120504,-1.47,0.27,0.45,-0.01,0.28,0,-1.480911565,0.269636155,0.448990527,-0.0100005,0.27960873
20120507,-0.31,-0.57,0.31,-0.2,0.12,0,-0.310481495,-0.5716307,0.309520491,-0.200200267,0.119928058
20120508,-0.82,0.34,0.43,0.21,0.33,0,-0.823380493,0.339423307,0.429078142,0.209779808,0.329456695
20120509,-0.77,-0.3,-0.21,0.26,-0.09,0,-0.772979806,-0.300450902,-0.210220809,0.259662585,-0.090040524
20120510,0.33,0.06,0.35,-0.28,0.24,0,0.329456695,0.059982007,0.349388925,-0.280392733,0.23971246
20120511,-0.28,-0.28,-0.6,0.38,0.04,0,-0.280392733,-0.280392733,-0.601807233,0.379279824,0.039992002
20120514,-1.44,-0.09,0.05,0.25,0.22,0,-1.45046862,-0.090040524,0.049987504,0.24968802,0.219758354
20120515,-0.96,-0.1,-0.12,0.26,0.05,0,-0.964637705,-0.100050033,-0.120072058,0.259662585,0.049987504
20120516,-0.74,-0.41,-0.1,0.33,0.17,0,-0.742751583,-0.410842804,-0.100050033,0.329456695,0.169855664
20120517,-0.97,0.61,0.22,0.01,0.07,0,-0.974735145,0.608147032,0.219758354,0.0099995,0.069975511
20120518,-1.02,-0.16,0.29,0.17,0.17,0,-1.025237646,-0.160128137,0.289580311,0.169855664,0.169855664
20120521,1.19,-0.17,-0.67,0.09,-0.45,0,1.182975175,-0.170144664,-0.672254576,0.089959524,-0.451015548
20120522,0.38,-0.43,0.21,-0.29,0.01,0,0.379279824,-0.430927159,0.209779808,-0.290421315,0.0099995
20120523,-0.92,0.4,-0.12,-0.07,-0.07,0,-0.924258137,0.399202127,-0.120072058,-0.070024511,-0.070024511
20120524,0.2,-0.22,0.14,0.02,0.32,0,0.199800266,-0.220242356,0.139902091,0.019998,0.31948909
20120525,-0.08,0.07,-0.09,0.12,0.01,0,-0.080032017,0.069975511,-0.090040524,0.119928058,0.0099995
20120528,0.16,-0.01,-0.23,0.1,-0.07,0,0.159872136,-0.0100005,-0.230264906,0.099950033,-0.070024511
20120529,0.88,0.02,-0.26,-0.01,-0.11,0,0.876150567,0.019998,-0.260338587,-0.0100005,-0.110060544
20120530,-1.63,0.37,-0.01,0.27,0.11,0,-1.643430646,0.369317184,-0.0100005,0.269636155,0.109939544
20120531,-0.18,0.37,0.26,0,0.22,0,-0.180162195,0.369317184,0.259662585,0,0.219758354
20120601,-1.98,0.15,0.29,0.03,0,0,-1.999864651,0.149887612,0.289580311,0.029995501,0
20120604,-0.37,-0.46,-0.14,0.11,-0.18,0,-0.370686193,-0.461061256,-0.140098092,0.109939544,-0.180162195
20120605,0.62,0.09,0.03,-0.51,-0.08,0,0.618085908,0.089959524,0.029995501,-0.511304939,-0.080032017
20120606,2.37,-0.47,0.09,-0.27,-0.2,0,2.342351494,-0.471107973,0.089959524,-0.270365157,-0.200200267
20120607,0.37,-0.12,-0.04,0.18,0.18,0,0.369317184,-0.120072058,-0.040008002,0.179838194,0.179838194
20120608,0,-0.12,-0.01,0.07,0.14,0,0,-0.120072058,-0.0100005,0.069975511,0.139902091
20120611,-0.6,-0.03,-0.01,0.22,0.11,0,-0.601807233,-0.030004501,-0.0100005,0.219758354,0.109939544
20120612,0.73,-0.32,-0.12,-0.23,0.25,0,0.727348397,-0.320513095,-0.120072058,-0.230264906,0.24968802
20120613,-0.37,-0.23,0.18,0.1,0.09,0,-0.370686193,-0.230264906,0.179838194,0.099950033,0.089959524
20120614,0.62,-0.16,0.32,-0.09,0.25,0,0.618085908,-0.160128137,0.31948909,-0.090040524,0.24968802
20120615,1.11,-0.13,0.13,-0.16,-0.26,0,1.103884712,-0.130084573,0.129915573,-0.160128137,-0.260338587
20120618,0.16,0.21,-0.63,0.14,-0.18,0,0.159872136,0.209779808,-0.631992874,0.139902091,-0.180162195
20120619,1.32,-0.27,0.05,-0.09,-0.09,0,1.311363915,-0.270365157,0.049987504,-0.090040524,-0.090040524
20120620,0.25,0.06,0.19,-0.06,0.03,0,0.24968802,0.059982007,0.189819728,-0.060018007,0.029995501
20120621,-1.95,0.42,0.31,0.08,0.49,0,-1.969263335,0.419120462,0.309520491,0.079968017,0.488803407
20120622,0.14,0.17,0.15,-0.14,0.14,0,0.139902091,0.169855664,0.149887612,-0.140098092,0.139902091
20120625,-1.46,0.56,-0.02,0.23,0.19,0,-1.470762887,0.558437829,-0.020002,0.229735905,0.189819728
20120626,0.18,-0.21,-0.01,0.1,0.03,0,0.179838194,-0.210220809,-0.0100005,0.099950033,0.029995501
20120627,0.93,-0.16,0.4,-0.37,0.04,0,0.925702126,-0.160128137,0.399202127,-0.370686193,0.039992002
20120628,-0.13,0.12,0.43,0.19,0.37,0,-0.130084573,0.119928058,0.429078142,0.189819728,0.369317184
20120629,2.95,-0.53,-0.36,-0.11,-0.43,0,2.907324749,-0.531409482,-0.360649559,-0.110060544,-0.430927159
20120702,0.44,0.19,-0.03,-0.1,0.01,0,0.43903483,0.189819728,-0.030004501,-0.100050033,0.0099995
20120703,0.99,0.03,0.11,-0.07,-0.56,0,0.985131605,0.029995501,0.109939544,-0.070024511,-0.561573879
20120704,-0.1,0.19,0.02,-0.07,-0.08,0,-0.100050033,0.189819728,0.019998,-0.070024511,-0.080032017
20120705,-0.59,0.28,-0.49,0.32,-0.21,0,-0.591747376,0.27960873,-0.491204436,0.31948909,-0.210220809
20120706,-1.14,0.22,-0.17,0.16,0.29,0,-1.146547811,0.219758354,-0.170144664,0.159872136,0.289580311
20120709,-0.39,-0.05,-0.18,0.18,0.17,0,-0.390762483,-0.050012504,-0.180162195,0.179838194,0.169855664
20120710,-0.43,-0.17,0.01,0.1,0.07,0,-0.430927159,-0.170144664,0.0099995,0.099950033,0.069975511
20120711,-0.11,-0.32,0.4,-0.19,0.11,0,-0.110060544,-0.320513095,0.399202127,-0.190180729,0.109939544
20120712,-0.81,0.07,-0.28,0.02,0.11,0,-0.813298323,0.069975511,-0.280392733,0.019998,0.109939544
20120713,1.36,-0.35,-0.02,0.08,-0.06,0,1.350835002,-0.350613933,-0.020002,0.079968017,-0.060018007
20120716,-0.01,0.01,-0.14,0.14,-0.04,0,-0.0100005,0.0099995,-0.140098092,0.139902091,-0.040008002
20120717,0.41,-0.41,-0.07,0.06,-0.05,0,0.40916179,-0.410842804,-0.070024511,0.059982007,-0.050012504
20120718,0.6,-0.46,-0.44,0.25,-0.33,0,0.598207168,-0.461061256,-0.440970849,0.24968802,-0.330545701
