Unnamed: 0,Mkt-RF,SMB,HML,RMW,CMA,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log,CADUSD=X
2007-07-03,0.43,-0.17,-0.05,0.08,-0.1,0.02,0.429078142,-0.170144664,-0.050012504,0.079968017,-0.100050033,94.5805371
2007-07-04,0.19,-0.03,-0.05,0.02,-0.04,0.02,0.189819728,-0.030004501,-0.050012504,0.019998,-0.040008002,94.6700692
2007-07-05,-0.18,0.22,-0.22,0.08,-0.16,0.02,-0.180162195,0.219758354,-0.220242356,0.079968017,-0.160128137,95.4562783
2007-07-09,0.34,0.11,0.06,0.06,-0.13,0.02,0.339423307,0.109939544,0.059982007,0.059982007,-0.130084573,94.7418272
2007-07-10,-0.59,0.43,-0.08,0.21,0.1,0.02,-0.591747376,0.429078142,-0.080032017,0.209779808,0.099950033,94.8046982
2007-07-11,-0.1,-0.13,-0.16,0.05,-0.14,0.02,-0.100050033,-0.130084573,-0.160128137,0.049987504,-0.140098092,95.6571639
2007-07-12,1.34,-0.54,-0.07,-0.02,-0.2,0.02,1.331101406,-0.54146327,-0.070024511,-0.020002,-0.200200267,95.5018699
2007-07-16,-0.15,-0.11,-0.02,0,0.1,0.02,-0.150112613,-0.110060544,-0.020002,0,0.099950033,95.8543062
2007-07-17,-0.14,0.15,0.03,-0.09,0.12,0.02,-0.140098092,0.149887612,0.029995501,-0.090040524,0.119928058,95.7762599
2007-07-18,-0.52,0.12,-0.16,0.15,-0.2,0.02,-0.521356705,0.119928058,-0.160128137,0.149887612,-0.200200267,95.8497047
2007-07-19,0.6,-0.12,-0.15,-0.04,0.09,0.02,0.598207168,-0.120072058,-0.150112613,-0.040008002,0.089959524,95.3597903
2007-07-23,0.18,-0.39,-0.08,-0.06,0.08,0.02,0.179838194,-0.390762483,-0.080032017,-0.060018007,0.079968017,96.4692295
2007-07-24,-1.22,0.46,-0.07,0.08,0.2,0.02,-1.227503088,0.458945233,-0.070024511,0.079968017,0.199800266,95.9877133
2007-07-25,-0.64,-0.12,-0.18,-0.05,-0.11,0.02,-0.64205678,-0.120072058,-0.180162195,-0.050012504,-0.110060544,94.912684
2007-07-26,-2.06,0.52,0,-0.17,0.11,0.02,-2.081513971,0.518652669,0,-0.170144664,0.109939544,93.9937949
2007-07-30,0.61,-0.06,-0.18,0.15,-0.17,0.02,0.608147032,-0.060018007,-0.180162195,0.149887612,-0.170144664,93.7382817
2007-07-31,0.24,0.22,0.25,0.15,-0.02,0.02,0.23971246,0.219758354,0.24968802,0.149887612,-0.020002,94.6969688
2007-08-01,-0.79,-0.52,-0.13,0,0.36,0.02,-0.793137033,-0.521356705,-0.130084573,0,0.359353551,94.9667633
2007-08-02,0.52,-0.41,-0.17,-0.1,0.03,0.02,0.518652669,-0.410842804,-0.170144664,-0.100050033,0.029995501,95.0480044
2007-08-06,0.25,-1.01,-0.12,-0.08,0.07,0.02,0.24968802,-1.015135106,-0.120072058,-0.080032017,0.069975511,94.777751
2007-08-07,0.5,-0.65,-0.07,0.04,-0.33,0.02,0.498754151,-0.652121699,-0.070024511,0.039992002,-0.330545701,95.3743517
2007-08-08,1.6,-0.36,-0.6,-0.56,-0.71,0.02,1.587334916,-0.360649559,-0.601807233,-0.561573879,-0.712532494,94.6029067
2007-08-09,-2.03,1.2,-0.58,-0.39,-0.19,0.02,-2.050887663,1.192857087,-0.581688532,-0.390762483,-0.190180729,94.9577451
2007-08-13,0.43,-0.65,0.44,0.4,0.43,0.02,0.429078142,-0.652121699,0.43903483,0.399202127,0.429078142,93.6154306
2007-08-14,-1.4,0.35,0.09,0.12,0.4,0.02,-1.409892438,0.349388925,0.089959524,0.119928058,0.399202127,92.592591
2007-08-15,-1.55,-0.28,0.35,0.05,0.63,0.02,-1.56213809,-0.280392733,0.349388925,0.049987504,0.628023796,93.2140172
2007-08-16,-1.52,0.12,0.69,-0.5,0.54,0.02,-1.531670411,0.119928058,0.687630394,-0.501254182,0.538547228,94.2507088
2007-08-20,0.86,0.24,-0.36,0.07,-0.25,0.02,0.856323066,0.23971246,-0.360649559,0.069975511,-0.250313022,93.9672947
2007-08-21,0.23,-0.03,0.08,-0.07,-0.07,0.02,0.229735905,-0.030004501,0.079968017,-0.070024511,-0.070024511,94.2773581
2007-08-22,1.39,-0.38,0,0,-0.15,0.02,1.380428098,-0.380723834,0,0,-0.150112613,94.822681
2007-08-23,0.5,0.01,-0.23,0.42,-0.13,0.02,0.498754151,0.0099995,-0.230264906,0.419120462,-0.130084573,95.0480044
2007-08-27,-0.23,0.37,-0.08,0.04,0.02,0.02,-0.230264906,0.369317184,-0.080032017,0.039992002,0.019998,93.9231694
2007-08-28,-1.73,0.5,-0.03,0.14,0.25,0.02,-1.745139361,0.498754151,-0.030004501,0.139902091,0.24968802,94.3040371
2007-08-29,0.96,-0.72,-0.16,0.07,-0.03,0.02,0.95542128,-0.722604509,-0.160128137,0.069975511,-0.030004501,94.5447624
2007-08-30,0.21,-0.08,-0.12,0.06,-0.02,0.02,0.209779808,-0.080032017,-0.120072058,0.059982007,-0.020002,94.6880043
2007-09-03,0.08,0.13,0.03,0.03,-0.13,0.02,0.079968017,0.129915573,0.029995501,0.029995501,-0.130084573,95.337975
2007-09-04,0.56,-0.25,-0.09,-0.05,-0.39,0.02,0.558437829,-0.250313022,-0.090040524,-0.050012504,-0.390762483,94.9216843
2007-09-05,-0.99,0.23,-0.08,0.04,-0.02,0.02,-0.994933085,0.229735905,-0.080032017,0.039992002,-0.020002,95.1022387
2007-09-06,0.41,-0.27,-0.18,-0.08,0.02,0.02,0.40916179,-0.270365157,-0.180162195,-0.080032017,0.019998,94.8406696
2007-09-10,-0.68,-0.36,0.15,-0.2,0.19,0.02,-0.682322535,-0.360649559,0.149887612,-0.200200267,0.189819728,95.9324658
2007-09-11,1.3,-0.54,-0.22,0.04,-0.15,0.02,1.291622527,-0.54146327,-0.220242356,0.039992002,-0.150112613,96.4785337
2007-09-12,0.28,-0.3,-0.01,0.09,-0.02,0.02,0.27960873,-0.300450902,-0.0100005,0.089959524,-0.020002,96.6183603
2007-09-13,0.37,-0.82,0.14,-0.12,-0.1,0.02,0.369317184,-0.823380493,0.139902091,-0.120072058,-0.100050033,97.1817255
2007-09-17,-0.85,0.04,-0.02,0.08,0.08,0.02,-0.853633102,0.039992002,-0.020002,0.079968017,0.079968017,98.619324
2007-09-18,1.87,-0.72,0.14,-0.17,-0.32,0.02,1.852730461,-0.722604509,0.139902091,-0.170144664,-0.320513095,98.5882163
2007-09-19,1.57,-0.34,0.03,-0.02,-0.21,0.02,1.557802996,-0.340579313,0.029995501,-0.020002,-0.210220809,99.9200642
2007-09-20,-0.05,0.18,-0.21,0.11,-0.28,0.02,-0.050012504,0.179838194,-0.210220809,0.109939544,-0.280392733,99.9400377
2007-09-24,-0.08,0,-0.36,0.09,-0.22,0.02,-0.080032017,0,-0.360649559,0.089959524,-0.220242356,99.5916784
2007-09-25,-0.09,-0.08,-0.16,-0.21,0,0.02,-0.090040524,-0.080032017,-0.160128137,-0.210220809,0,99.5817602
2007-09-26,0.46,0.1,-0.15,-0.06,-0.01,0.02,0.458945233,0.099950033,-0.150112613,-0.060018007,-0.0100005,99.8203278
2007-09-27,0.91,0.09,-0.18,0.14,-0.22,0.02,0.905884449,0.089959524,-0.180162195,0.139902091,-0.220242356,100.4217744
2007-10-01,0.72,-0.11,0,-0.04,-0.11,0.01,0.717420375,-0.110060544,0,-0.040008002,-0.110060544,100.1401901
2007-10-02,0.11,0.35,0.11,-0.3,-0.16,0.01,0.109939544,0.349388925,0.109939544,-0.300450902,-0.160128137,100.1401901
2007-10-03,-0.33,0,-0.19,0.25,-0.04,0.01,-0.330545701,0,-0.190180729,0.24968802,-0.040008002,100.3109574
2007-10-04,0.19,0.13,0.05,-0.05,0.03,0.01,0.189819728,0.129915573,0.049987504,-0.050012504,0.029995501,101.8641114
2007-10-08,-0.47,0.13,-0.29,-0.01,-0.13,0.01,-0.471107973,0.129915573,-0.290421315,-0.0100005,-0.130084573,101.7811656
2007-10-09,0.79,-0.06,-0.2,0.13,-0.09,0.01,0.786895838,-0.060018007,-0.200200267,0.129915573,-0.090040524,101.8952489
2007-10-10,0.14,0.07,-0.26,0.04,-0.29,0.01,0.139902091,0.069975511,-0.260338587,0.039992002,-0.290421315,102.4695158
2007-10-11,0.28,-0.14,0.14,0.26,-0.09,0.01,0.27960873,-0.140098092,0.139902091,0.259662585,-0.090040524,102.7326941
2007-10-15,-0.57,0.28,-0.14,0.16,0.09,0.01,-0.5716307,0.27960873,-0.140098092,0.159872136,0.089959524,102.145052
2007-10-16,-0.96,-0.05,0,0.17,0.08,0.01,-0.964637705,-0.050012504,0,0.169855664,0.079968017,102.6377916
2007-10-17,0.36,-0.24,-0.18,-0.13,-0.04,0.01,0.359353551,-0.240288462,-0.180162195,-0.130084573,-0.040008002,102.6694059
2007-10-18,0.23,0.46,-0.48,0.41,-0.16,0.01,0.229735905,0.458945233,-0.4811557,0.40916179,-0.160128137,103.8205981
2007-10-22,-1.03,-0.01,0.1,-0.28,0.34,0.01,-1.035341208,-0.0100005,0.099950033,-0.280392733,0.339423307,103.4340143
2007-10-23,1.19,0.01,-0.51,0,-0.4,0.01,1.182975175,0.0099995,-0.511304939,0,-0.40080214,103.1885266
2007-10-24,-0.33,0.06,-0.25,0.29,0.11,0.01,-0.330545701,0.059982007,-0.250313022,0.289580311,0.109939544,103.5089612
2007-10-25,0.43,-0.37,0.15,0.23,0.39,0.01,0.429078142,-0.370686193,0.149887612,0.229735905,0.389241472,103.9501071
2007-10-29,0.9,-0.34,-0.22,0.11,-0.54,0.01,0.895974137,-0.340579313,-0.220242356,0.109939544,-0.54146327,104.8877716
2007-10-30,-0.49,0.24,0.11,-0.12,0.36,0.01,-0.491204436,0.23971246,0.109939544,-0.120072058,0.359353551,105.6300879
2007-10-31,1.16,0.04,-0.05,0.09,-0.19,0.01,1.153323581,0.039992002,-0.050012504,0.089959524,-0.190180729,105.2077889
2007-11-01,-1.72,0.22,-0.35,0.24,0.27,0.02,-1.734963834,0.219758354,-0.350613933,0.23971246,0.269636155,107.020545
2007-11-05,-0.88,-0.27,-0.02,0.06,0.29,0.02,-0.883894867,-0.270365157,-0.020002,0.059982007,0.289580311,108.8494658
2007-11-06,1.05,-0.18,-0.05,-0.08,-0.22,0.02,1.044525786,-0.180162195,-0.050012504,-0.080032017,-0.220242356,107.1466804
2007-11-07,-1.31,0.12,-0.15,0.36,0.23,0.02,-1.31865618,0.119928058,-0.150112613,0.359353551,0.229735905,106.9747448
2007-11-08,-0.42,-0.07,0.25,0.12,0.29,0.02,-0.420884477,-0.070024511,0.24968802,0.119928058,0.289580311,106.5416574
2007-11-12,-1.56,-0.35,0.64,-0.21,0.77,0.02,-1.572296047,-0.350613933,0.637960696,-0.210220809,0.76705063,104.4495463
2007-11-13,1.4,-0.65,-0.07,-0.4,-0.3,0.02,1.390290517,-0.652121699,-0.070024511,-0.40080214,-0.300450902,103.5840034
2007-11-14,0.38,0.15,-0.19,0.28,-0.32,0.02,0.379279824,0.149887612,-0.190180729,0.27960873,-0.320513095,101.5022397
2007-11-15,-1.23,0.12,-0.02,0.05,0.47,0.02,-1.237627107,0.119928058,-0.020002,0.049987504,0.468898949,102.8489113
2007-11-19,-1.68,-0.23,0.02,0.08,0.66,0.02,-1.694272073,-0.230264906,0.019998,0.079968017,0.657831536,101.8744946
2007-11-20,0.97,-0.91,-0.22,0.51,-0.19,0.02,0.965325703,-0.914165792,-0.220242356,0.508703905,-0.190180729,101.2965918
2007-11-21,-1.78,0.15,0.14,0.08,0.49,0.02,-1.796032538,0.149887612,0.139902091,0.079968017,0.488803407,101.5125394
2007-11-22,0.09,-0.45,-0.13,-0.04,0.15,0.02,0.089959524,-0.451015548,-0.130084573,-0.040008002,0.149887612,101.0917902
2007-11-26,-0.56,0.36,-0.2,0.27,-0.03,0.02,-0.561573879,0.359353551,-0.200200267,0.269636155,-0.030004501,100.4318595
2007-11-27,0.09,-0.48,0.02,-0.28,0.14,0.02,0.089959524,-0.4811557,0.019998,-0.280392733,0.139902091,101.3581991
2007-11-28,2.16,-0.77,-0.13,-0.17,-0.32,0.02,2.137002574,-0.772979806,-0.130084573,-0.170144664,-0.320513095,100.3210306
2007-11-29,0.25,-0.15,-0.26,-0.04,-0.14,0.02,0.24968802,-0.150112613,-0.260338587,-0.040008002,-0.140098092,99.9600232
2007-12-03,-0.24,0.11,0.15,0.03,0.08,0.01,-0.240288462,0.109939544,0.149887612,0.029995501,0.079968017,98.8044679
2007-12-04,-0.64,-0.13,0.05,0.03,0.38,0.01,-0.64205678,-0.130084573,0.049987504,0.029995501,0.379279824,98.8630772
2007-12-05,0.82,-0.64,0.01,-0.11,-0.14,0.01,0.816656267,-0.64205678,0.0099995,-0.110060544,-0.140098092,99.176836
2007-12-06,0.96,0.19,0.06,-0.21,-0.32,0.01,0.95542128,0.189819728,0.059982007,-0.210220809,-0.320513095,99.4925857
2007-12-10,0.6,-0.32,0.11,0.02,-0.13,0.01,0.598207168,-0.320513095,0.109939544,0.019998,-0.130084573,98.8240004
2007-12-11,-1.14,0.34,0.11,0.18,0.07,0.01,-1.146547811,0.339423307,0.109939544,0.179838194,0.069975511,98.8826275
2007-12-12,0.13,-0.07,-0.19,0.3,-0.16,0.01,0.129915573,-0.070024511,-0.190180729,0.299550898,-0.160128137,98.0969191
2007-12-13,-1.34,0.07,-0.04,-0.08,0.32,0.01,-1.349059018,0.069975511,-0.040008002,-0.080032017,0.31948909,98.6971915
2007-12-17,-1.75,-0.39,0.5,0.07,0.66,0.01,-1.765493524,-0.390762483,0.498754151,0.069975511,0.657831536,99.4629085
2007-12-18,0.12,0.27,-0.03,0.05,0.01,0.01,0.119928058,0.269636155,-0.030004501,0.049987504,0.0099995,99.8004019
2007-12-19,-0.33,0.07,-0.17,-0.05,-0.13,0.01,-0.330545701,0.069975511,-0.170144664,-0.050012504,-0.130084573,99.9800026
2007-12-20,0.24,-0.15,-0.31,-0.12,-0.09,0.01,0.23971246,-0.150112613,-0.310481495,-0.120072058,-0.090040524,100.5833864
2007-12-24,0.49,0.08,-0.07,0,-0.12,0.01,0.488803407,0.079968017,-0.070024511,0,-0.120072058,101.461041
2007-12-25,0.16,-0.04,-0.06,0.04,-0.03,0.01,0.159872136,-0.040008002,-0.060018007,0.039992002,-0.030004501,102.0408154
2007-12-26,0.37,0.34,-0.08,0.01,-0.2,0.01,0.369317184,0.339423307,-0.080032017,0.0099995,-0.200200267,101.9887805
2007-12-27,-0.17,-0.16,0.33,0.16,-0.01,0.01,-0.170144664,-0.160128137,0.329456695,0.159872136,-0.0100005,102.2285819
2007-12-31,-0.57,0.41,0.26,-0.29,-0.03,0.01,-0.5716307,0.40916179,0.259662585,-0.290421315,-0.030004501,100.6846547
2008-01-01,0.02,0.01,-0.01,-0.01,-0.01,0.01,0.019998,0.0099995,-0.0100005,-0.0100005,-0.0100005,100.5631566
2008-01-02,-0.39,0.58,0.04,0.08,-0.11,0.01,-0.390762483,0.578324476,0.039992002,0.079968017,-0.110060544,101.1326909
2008-01-03,-0.12,-0.35,-0.16,0.01,-0.13,0.01,-0.120072058,-0.350613933,-0.160128137,0.0099995,-0.130084573,100.120151
2008-01-07,-0.61,-0.45,0.42,-0.08,0.86,0.01,-0.611868101,-0.451015548,0.419120462,-0.080032017,0.856323066,99.5222986
2008-01-08,-0.43,-0.24,-0.45,0.41,0.12,0.01,-0.430927159,-0.240288462,-0.451015548,0.40916179,0.119928058,99.0491211
2008-01-09,-0.19,-0.53,-0.29,-0.05,-0.01,0.01,-0.190180729,-0.531409482,-0.290421315,-0.050012504,-0.0100005,99.1473317
2008-01-10,0.24,-0.14,0.24,-0.57,0.16,0.01,0.23971246,-0.140098092,0.23971246,-0.5716307,0.159872136,98.0872989
2008-01-14,0.86,-0.2,-0.07,0.08,-0.1,0.01,0.856323066,-0.200200267,-0.070024511,0.079968017,-0.100050033,98.2318282
2008-01-15,-2.48,0.11,0.23,-0.42,0.77,0.01,-2.511270082,0.109939544,0.229735905,-0.420884477,0.76705063,97.7899432
2008-01-16,-1.71,-0.5,0.44,-0.54,0.71,0.01,-1.724789341,-0.501254182,0.43903483,-0.54146327,0.707491367,97.1156597
2008-01-17,-1.18,0.97,-0.04,0.14,0.33,0.01,-1.187017257,0.965325703,-0.040008002,0.139902091,0.329456695,97.3520279
2008-01-21,-3.23,0.38,-0.4,-0.14,0.35,0.01,-3.28331571,0.379279824,-0.40080214,-0.140098092,0.349388925,97.3330736
2008-01-22,-0.13,-1.46,1.18,-0.29,0.14,0.01,-0.130084573,-1.470762887,1.173092288,-0.290421315,0.139902091,97.6944149
2008-01-23,0.31,1.03,0.28,-0.48,-0.22,0.01,0.309520491,1.024731645,0.27960873,-0.4811557,-0.220242356,99.571842
2008-01-24,2.98,-1.08,-0.09,0.47,-0.42,0.01,2.936460863,-1.085874333,-0.090040524,0.468898949,-0.420884477,99.5916784
2008-01-28,0.22,-0.22,0.49,-0.13,0.16,0.01,0.219758354,-0.220242356,0.488803407,-0.130084573,0.159872136,100.1702905
2008-01-29,1.12,-0.14,0.59,-0.2,-0.11,0.01,1.113774441,-0.140098092,0.588266316,-0.200200267,-0.110060544,100.5025148
2008-01-30,-0.35,0.19,0.11,-0.06,0.14,0.01,-0.350613933,0.189819728,0.109939544,-0.060018007,0.139902091,99.8701692
2008-01-31,0.93,0.22,0.15,0.03,0.13,0.01,0.925702126,0.219758354,0.149887612,0.029995501,0.129915573,100.6441236
2008-02-04,0.08,0.6,-0.07,0.22,-0.21,0.01,0.079968017,0.598207168,-0.070024511,0.219758354,-0.210220809,99.2063463
2008-02-05,-3.08,1,0.05,-0.01,0.37,0.01,-3.128429004,0.995033085,0.049987504,-0.0100005,0.369317184,99.3048668
2008-02-06,-0.77,-0.5,0.39,-0.08,0.42,0.01,-0.772979806,-0.501254182,0.389241472,-0.080032017,0.419120462,99.0883887
2008-02-07,-0.62,0.32,-0.04,-0.19,-0.15,0.01,-0.621929981,0.31948909,-0.040008002,-0.190180729,-0.150112613,100.120151
2008-02-11,0.03,0.01,-0.48,0.28,-0.08,0.01,0.029995501,0.0099995,-0.4811557,0.27960873,-0.080032017,99.9400377
2008-02-12,1.49,-1.04,0.1,0.34,0.19,0.01,1.479008547,-1.04544579,0.099950033,0.339423307,0.189819728,100.2104402
2008-02-13,0.63,0.05,-0.08,-0.35,-0.54,0.01,0.628023796,0.049987504,-0.080032017,-0.350613933,-0.54146327,100.0100017
2008-02-14,0.22,0.21,-0.01,0.4,-0.03,0.01,0.219758354,0.209779808,-0.0100005,0.399202127,-0.030004501,99.2851496
2008-02-18,0.47,-0.18,-0.11,0.39,-0.09,0.01,0.468898949,-0.180162195,-0.110060544,0.389241472,-0.090040524,98.4833539
2008-02-19,0.49,0.2,-0.11,0.34,-0.23,0.01,0.488803407,0.199800266,-0.110060544,0.339423307,-0.230264906,98.7849414
2008-02-20,-0.56,0.09,0.06,0.02,-0.09,0.01,-0.561573879,0.089959524,0.059982007,0.019998,-0.090040524,98.8826275
2008-02-21,0.33,0.29,0.07,0,0.14,0.01,0.329456695,0.289580311,0.069975511,0,0.139902091,98.5415876
2008-02-25,1.45,-0.3,-0.06,0.07,-0.15,0.01,1.439588028,-0.300450902,-0.060018007,0.069975511,-0.150112613,101.8641114
2008-02-26,1.42,-0.45,0.12,0.15,-0.25,0.01,1.410012438,-0.451015548,0.119928058,0.149887612,-0.250313022,101.905632
2008-02-27,0.42,0.3,-0.09,-0.06,-0.16,0.01,0.419120462,0.299550898,-0.090040524,-0.060018007,-0.160128137,102.4590135
2008-02-28,-0.67,0.6,-0.25,0.24,-0.26,0.01,-0.672254576,0.598207168,-0.250313022,0.23971246,-0.260338587,101.3171196
2008-03-03,-0.99,-0.2,0.11,0.19,0.34,0.01,-0.994933085,-0.200200267,0.109939544,0.189819728,0.339423307,100.6036162
2008-03-04,-0.73,0.04,0.08,-0.12,0.37,0.01,-0.732677539,0.039992002,0.079968017,-0.120072058,0.369317184,101.5228391
2008-03-05,0.99,-0.71,-0.02,0.04,-0.23,0.01,0.985131605,-0.712532494,-0.020002,0.039992002,-0.230264906,101.5640855
2008-03-06,-0.76,0.61,-0.09,0.22,0.39,0.01,-0.762902716,0.608147032,-0.090040524,0.219758354,0.389241472,101.1020184
2008-03-10,-1.53,-0.38,0.57,0.06,1.02,0.01,-1.541825273,-0.380723834,0.568381647,0.059982007,1.014833105,100.8572817
2008-03-11,1.95,-0.82,0.09,-0.19,-0.67,0.01,1.931231103,-0.823380493,0.089959524,-0.190180729,-0.672254576,100.9896994
2008-03-12,1.06,0.1,-0.07,0.08,-0.13,0.01,1.054421388,0.099950033,-0.070024511,0.079968017,-0.130084573,101.5950441
2008-03-13,-0.21,0.41,-0.3,0.04,-0.1,0.01,-0.210220809,0.40916179,-0.300450902,0.039992002,-0.100050033,101.2863398
2008-03-17,-2.26,0.36,0.23,-0.1,0.89,0.01,-2.285929415,0.359353551,0.229735905,-0.100050033,0.886062843,101.0203004
2008-03-18,2.39,-1.67,0.18,-0.12,-0.27,0.01,2.36188656,-1.68410172,0.179838194,-0.120072058,-0.270365157,98.853302
2008-03-19,-1.07,0.58,0.47,-0.23,0.51,0.01,-1.075765665,0.578324476,0.468898949,-0.230264906,0.508703905,97.7899432
2008-03-20,0.11,-0.46,0.39,-0.47,-0.03,0.01,0.109939544,-0.461061256,0.389241472,-0.471107973,-0.030004501,97.25734
2008-03-24,0.77,0.1,-0.62,-0.07,-0.65,0.01,0.76705063,0.099950033,-0.621929981,-0.070024511,-0.652121699,98.1932461
2008-03-25,2.24,-0.36,0.15,0,-0.44,0.01,2.215280464,-0.360649559,0.149887612,0,-0.440970849,98.2318282
2008-03-26,0.28,0.61,-0.17,0.47,-0.21,0.01,0.27960873,0.608147032,-0.170144664,0.468898949,-0.210220809,98.4155059
2008-03-27,-0.3,0.11,0.22,-0.12,0.28,0.01,-0.300450902,0.109939544,0.219758354,-0.120072058,0.27960873,98.1258035
2008-03-31,-0.16,0.08,0.02,0.24,-0.08,0.01,-0.160128137,0.079968017,0.019998,0.23971246,-0.080032017,97.5324273
2008-04-01,1.94,-1.39,0.17,-0.22,0.02,0.01,1.921421892,-1.399750964,0.169855664,-0.220242356,0.019998,98.5512912
2008-04-02,1.1,-0.23,0.03,0.08,-0.38,0.01,1.093994004,-0.230264906,0.029995501,0.079968017,-0.380723834,99.5520115
2008-04-03,0.11,-0.02,-0.21,0.21,-0.01,0.01,0.109939544,-0.020002,-0.210220809,0.209779808,-0.0100005,99.1571665
2008-04-07,0.36,-0.16,0.06,0.14,-0.15,0.01,0.359353551,-0.160128137,0.059982007,0.139902091,-0.150112613,98.5998869
2008-04-08,-0.75,0.23,-0.13,0.22,0,0.01,-0.752826642,0.229735905,-0.130084573,0.219758354,0,98.164326
2008-04-09,-0.45,-0.15,0.15,0.28,0.17,0.01,-0.451015548,-0.150112613,0.149887612,0.27960873,0.169855664,98.2125282
2008-04-10,-0.16,-0.21,-0.4,-0.09,-0.05,0.01,-0.160128137,-0.210220809,-0.40080214,-0.090040524,-0.050012504,97.9431927
2008-04-14,-0.7,0.07,-0.09,0.32,0.08,0.01,-0.702461494,0.069975511,-0.090040524,0.31948909,0.079968017,98.289758
2008-04-15,0.34,-0.06,0.13,0.1,-0.2,0.01,0.339423307,-0.060018007,0.129915573,0.099950033,-0.200200267,99.9899983
2008-04-16,2.24,-0.35,-0.17,0.03,-0.27,0.01,2.215280464,-0.350613933,-0.170144664,0.029995501,-0.270365157,98.9902973
2008-04-17,-0.17,-0.12,0.25,-0.15,-0.25,0.01,-0.170144664,-0.120072058,0.24968802,-0.150112613,-0.250313022,99.6412933
2008-04-21,0.28,0.05,-0.56,0.47,-0.41,0.01,0.27960873,0.049987504,-0.561573879,0.468898949,-0.410842804,99.32459
2008-04-22,-0.49,-0.07,0.1,0.26,-0.09,0.01,-0.491204436,-0.070024511,0.099950033,0.259662585,-0.090040524,98.3864665
2008-04-23,0.03,-0.19,-0.48,0.08,0.08,0.01,0.029995501,-0.190180729,-0.4811557,0.079968017,0.079968017,98.619324
2008-04-24,-0.41,0.01,0.24,-0.53,0.15,0.01,-0.410842804,0.0099995,0.23971246,-0.531409482,0.149887612,98.4155059
2008-04-28,0.5,0.3,0.03,0.14,-0.28,0.01,0.498754151,0.299550898,0.029995501,0.139902091,-0.280392733,98.7947047
2008-04-29,-0.74,0.05,0.28,-0.14,0.13,0.01,-0.742751583,0.049987504,0.27960873,-0.140098092,0.129915573,99.2063463
2008-04-30,0.32,0.19,0.08,-0.2,0.03,0.01,0.31948909,0.189819728,0.079968017,-0.200200267,0.029995501,99.2063463
2008-05-01,0.14,-0.29,-0.1,-0.47,0.02,0.01,0.139902091,-0.290421315,-0.100050033,-0.471107973,0.019998,98.2607901
2008-05-05,0.12,0.39,-0.04,0.36,-0.19,0.01,0.119928058,0.389241472,-0.040008002,0.359353551,-0.190180729,99.7605681
2008-05-06,0.39,0.11,-0.11,0.09,-0.26,0.01,0.389241472,0.109939544,-0.110060544,0.089959524,-0.260338587,99.1473317
2008-05-07,-0.7,0.24,-0.12,0.29,0.08,0.01,-0.702461494,0.23971246,-0.120072058,0.289580311,0.079968017,98.3767807
2008-05-08,0.2,0.34,-0.39,0.21,-0.17,0.01,0.199800266,0.339423307,-0.390762483,0.209779808,-0.170144664,99.4332314
2008-05-12,0.68,-0.01,-0.3,0.03,0.13,0.01,0.677698428,-0.0100005,-0.300450902,0.029995501,0.129915573,99.6313632
2008-05-13,-0.1,0.01,-0.08,0.04,-0.2,0.01,-0.100050033,0.0099995,-0.080032017,0.039992002,-0.200200267,99.5916784
2008-05-14,0.5,-0.26,0.32,0.06,0.2,0.01,0.498754151,-0.260338587,0.31948909,0.059982007,0.199800266,100.0400186
2008-05-15,0.79,0.01,-0.07,-0.14,-0.15,0.01,0.786895838,0.0099995,-0.070024511,-0.140098092,-0.150112613,100
2008-05-19,0.34,-0.24,-0.2,0.24,-0.17,0.01,0.339423307,-0.240288462,-0.200200267,0.23971246,-0.170144664,100.7861257
2008-05-20,-0.64,0.8,-0.05,0.31,0.05,0.01,-0.64205678,0.796816965,-0.050012504,0.309520491,0.049987504,101.6466737
2008-05-21,-0.72,0.58,0.1,0.18,0.17,0.01,-0.722604509,0.578324476,0.099950033,0.179838194,0.169855664,101.5847206
2008-05-22,0.01,-0.11,-0.16,-0.13,0.07,0.01,0.0099995,-0.110060544,-0.160128137,-0.130084573,0.069975511,101.2145758
2008-05-26,-0.33,-0.21,-0.02,-0.12,0.1,0.01,-0.330545701,-0.210220809,-0.020002,-0.120072058,0.099950033,100.6339908
2008-05-27,-0.03,0.03,-0.09,-0.4,0.12,0.01,-0.030004501,0.029995501,-0.090040524,-0.40080214,0.119928058,101.0917902
2008-05-28,0.27,-0.41,-0.15,0.11,-0.16,0.01,0.269636155,-0.410842804,-0.150112613,0.109939544,-0.160128137,101.1429191
2008-05-29,0.21,0.04,-0.13,-0.28,0.04,0.01,0.209779808,0.039992002,-0.130084573,-0.280392733,0.039992002,100.6643891
2008-06-02,-0.58,0.41,0.07,0.17,-0.01,0.01,-0.581688532,0.40916179,0.069975511,0.169855664,-0.0100005,99.1866648
2008-06-03,-0.52,-0.21,-0.05,-0.12,0.14,0.01,-0.521356705,-0.210220809,-0.050012504,-0.120072058,0.139902091,98.3477533
2008-06-04,-0.25,0.41,-0.07,-0.33,0.28,0.01,-0.250313022,0.40916179,-0.070024511,-0.330545701,0.27960873,98.289758
2008-06-05,1.08,-0.04,0.04,0.15,-0.17,0.01,1.074209653,-0.040008002,0.039992002,0.149887612,-0.170144664,98.2125282
