date,rf_rate_cad
2012-10-08,0
2012-10-09,0
2012-10-10,0
2012-10-11,0
2012-10-12,0
2012-10-15,0
2012-10-16,0
2012-10-17,0
2012-10-18,0
2012-10-19,0
2012-10-22,0
2012-10-23,0
2012-10-24,0
2012-10-25,0
2012-10-26,0
2012-10-31,0
2012-11-01,0
2012-11-02,0
2012-11-05,0
2012-11-06,0
2012-11-07,0
2012-11-08,0
2012-11-09,0
2012-11-12,0
2012-11-13,0
2012-11-14,0
2012-11-15,0
2012-11-16,0
2012-11-19,0
2012-11-20,0
2012-11-21,0
2012-11-23,0
2012-11-26,0
2012-11-27,0
2012-11-28,0
2012-11-29,0
2012-11-30,0
2012-12-03,9.94E-06
2012-12-04,9.93E-06
2012-12-05,9.92E-06
2012-12-06,9.91E-06
2012-12-07,9.91E-06
2012-12-10,9.86E-06
2012-12-11,9.86E-06
2012-12-12,9.85E-06
2012-12-13,9.84E-06
2012-12-14,9.84E-06
2012-12-17,9.84E-06
2012-12-18,9.86E-06
2012-12-19,9.89E-06
2012-12-20,9.87E-06
2012-12-21,9.87E-06
2012-12-24,9.93E-06
2012-12-26,9.94E-06
2012-12-27,9.95E-06
2012-12-28,9.95E-06
2012-12-31,9.92E-06
2013-01-02,0
2013-01-03,0
2013-01-04,0
2013-01-07,0
2013-01-08,0
2013-01-09,0
2013-01-10,0
2013-01-11,0
2013-01-14,0
2013-01-15,0
2013-01-16,0
2013-01-17,0
2013-01-18,0
2013-01-22,0
2013-01-23,0
2013-01-24,0
2013-01-25,0
2013-01-28,0
2013-01-29,0
2013-01-30,0
2013-01-31,0
2013-02-01,0
2013-02-04,0
2013-02-05,0
2013-02-06,0
2013-02-07,0
2013-02-08,0
2013-02-11,0
2013-02-12,0
2013-02-13,0
2013-02-14,0
2013-02-15,0
2013-02-19,0
2013-02-20,0
2013-02-21,0
2013-02-22,0
2013-02-25,0
2013-02-26,0
2013-02-27,0
2013-02-28,0
2013-03-01,0
2013-03-04,0
2013-03-05,0
2013-03-06,0
2013-03-07,0
2013-03-08,0
2013-03-11,0
2013-03-12,0
2013-03-13,0
2013-03-14,0
2013-03-15,0
2013-03-18,0
2013-03-19,0
2013-03-20,0
2013-03-21,0
2013-03-22,0
2013-03-25,0
2013-03-26,0
2013-03-27,0
2013-03-28,0
2013-04-01,0
2013-04-02,0
2013-04-03,0
2013-04-04,0
2013-04-05,0
2013-04-08,0
2013-04-09,0
2013-04-10,0
2013-04-11,0
2013-04-12,0
2013-04-15,0
2013-04-16,0
2013-04-17,0
2013-04-18,0
2013-04-19,0
2013-04-22,0
2013-04-23,0
2013-04-24,0
2013-04-25,0
2013-04-26,0
2013-04-29,0
2013-04-30,0
2013-05-01,0
2013-05-02,0
2013-05-03,0
2013-05-06,0
2013-05-07,0
2013-05-08,0
2013-05-09,0
2013-05-10,0
2013-05-13,0
2013-05-14,0
2013-05-15,0
2013-05-16,0
2013-05-17,0
2013-05-20,0
2013-05-21,0
2013-05-22,0
2013-05-23,0
2013-05-24,0
2013-05-28,0
2013-05-29,0
2013-05-30,0
2013-05-31,0
2013-06-03,0
2013-06-04,0
2013-06-05,0
2013-06-06,0
2013-06-07,0
2013-06-10,0
2013-06-11,0
2013-06-12,0
2013-06-13,0
2013-06-14,0
2013-06-17,0
2013-06-18,0
2013-06-19,0
2013-06-20,0
2013-06-21,0
2013-06-24,0
2013-06-25,0
2013-06-26,0
2013-06-27,0
2013-06-28,0
2013-07-01,0
2013-07-02,0
2013-07-03,0
2013-07-05,0
2013-07-08,0
2013-07-09,0
2013-07-10,0
2013-07-11,0
2013-07-12,0
2013-07-15,0
2013-07-16,0
2013-07-17,0
2013-07-18,0
2013-07-19,0
2013-07-22,0
2013-07-23,0
2013-07-24,0
2013-07-25,0
2013-07-26,0
2013-07-29,0
2013-07-30,0
2013-07-31,0
2013-08-01,0
2013-08-02,0
2013-08-05,0
2013-08-06,0
2013-08-07,0
2013-08-08,0
2013-08-09,0
2013-08-12,0
2013-08-13,0
2013-08-14,0
2013-08-15,0
2013-08-16,0
2013-08-19,0
2013-08-20,0
2013-08-21,0
2013-08-22,0
2013-08-23,0
2013-08-26,0
2013-08-27,0
2013-08-28,0
2013-08-29,0
2013-08-30,0
2013-09-03,0
2013-09-04,0
2013-09-05,0
2013-09-06,0
2013-09-09,0
2013-09-10,0
2013-09-11,0
2013-09-12,0
2013-09-13,0
2013-09-16,0
2013-09-17,0
2013-09-18,0
2013-09-19,0
2013-09-20,0
2013-09-23,0
2013-09-24,0
2013-09-25,0
2013-09-26,0
2013-09-27,0
2013-09-30,0
2013-10-01,0
2013-10-02,0
2013-10-03,0
2013-10-04,0
2013-10-07,0
2013-10-08,0
2013-10-09,0
2013-10-10,0
2013-10-11,0
2013-10-14,0
2013-10-15,0
2013-10-16,0
2013-10-17,0
2013-10-18,0
2013-10-21,0
2013-10-22,0
2013-10-23,0
2013-10-24,0
2013-10-25,0
2013-10-28,0
2013-10-29,0
2013-10-30,0
2013-10-31,0
2013-11-01,0
2013-11-04,0
2013-11-05,0
2013-11-06,0
2013-11-07,0
2013-11-08,0
2013-11-11,0
2013-11-12,0
2013-11-13,0
2013-11-14,0
2013-11-15,0
2013-11-18,0
2013-11-19,0
2013-11-20,0
2013-11-21,0
2013-11-22,0
2013-11-25,0
2013-11-26,0
2013-11-27,0
2013-11-29,0
2013-12-02,0
2013-12-03,0
2013-12-04,0
2013-12-05,0
2013-12-06,0
2013-12-09,0
2013-12-10,0
2013-12-11,0
2013-12-12,0
2013-12-13,0
2013-12-16,0
2013-12-17,0
2013-12-18,0
2013-12-19,0
2013-12-20,0
2013-12-23,0
2013-12-24,0
2013-12-26,0
2013-12-27,0
2013-12-30,0
2013-12-31,0
2014-01-02,0
2014-01-03,0
2014-01-06,0
2014-01-07,0
2014-01-08,0
2014-01-09,0
2014-01-10,0
2014-01-13,0
2014-01-14,0
2014-01-15,0
2014-01-16,0
2014-01-17,0
2014-01-21,0
2014-01-22,0
2014-01-23,0
2014-01-24,0
2014-01-27,0
2014-01-28,0
2014-01-29,0
2014-01-30,0
2014-01-31,0
2014-02-03,0
2014-02-04,0
2014-02-05,0
2014-02-06,0
2014-02-07,0
2014-02-10,0
2014-02-11,0
2014-02-12,0
2014-02-13,0
2014-02-14,0
2014-02-18,0
2014-02-19,0
2014-02-20,0
2014-02-21,0
2014-02-24,0
2014-02-25,0
2014-02-26,0
2014-02-27,0
2014-02-28,0
2014-03-03,0
2014-03-04,0
2014-03-05,0
2014-03-06,0
2014-03-07,0
2014-03-10,0
2014-03-11,0
2014-03-12,0
2014-03-13,0
2014-03-14,0
2014-03-17,0
2014-03-18,0
2014-03-19,0
2014-03-20,0
2014-03-21,0
2014-03-24,0
2014-03-25,0
2014-03-26,0
2014-03-27,0
2014-03-28,0
2014-03-31,0
2014-04-01,0
2014-04-02,0
2014-04-03,0
2014-04-04,0
2014-04-07,0
2014-04-08,0
2014-04-09,0
2014-04-10,0
2014-04-11,0
2014-04-14,0
2014-04-15,0
2014-04-16,0
2014-04-17,0
2014-04-21,0
2014-04-22,0
2014-04-23,0
2014-04-24,0
2014-04-25,0
2014-04-28,0
2014-04-29,0
2014-04-30,0
2014-05-01,0
2014-05-02,0
2014-05-05,0
2014-05-06,0
2014-05-07,0
2014-05-08,0
2014-05-09,0
2014-05-12,0
2014-05-13,0
2014-05-14,0
2014-05-15,0
2014-05-16,0
2014-05-19,0
2014-05-20,0
2014-05-21,0
2014-05-22,0
2014-05-23,0
2014-05-27,0
2014-05-28,0
2014-05-29,0
2014-05-30,0
2014-06-02,0
2014-06-03,0
2014-06-04,0
2014-06-05,0
2014-06-06,0
2014-06-09,0
2014-06-10,0
2014-06-11,0
2014-06-12,0
2014-06-13,0
2014-06-16,0
2014-06-17,0
2014-06-18,0
2014-06-19,0
2014-06-20,0
2014-06-23,0
2014-06-24,0
2014-06-25,0
2014-06-26,0
2014-06-27,0
2014-06-30,0
2014-07-01,0
2014-07-02,0
2014-07-03,0
2014-07-07,0
2014-07-08,0
2014-07-09,0
2014-07-10,0
2014-07-11,0
2014-07-14,0
2014-07-15,0
2014-07-16,0
2014-07-17,0
2014-07-18,0
2014-07-21,0
2014-07-22,0
2014-07-23,0
2014-07-24,0
2014-07-25,0
2014-07-28,0
2014-07-29,0
2014-07-30,0
2014-07-31,0
2014-08-01,0
2014-08-04,0
2014-08-05,0
2014-08-06,0
2014-08-07,0
2014-08-08,0
2014-08-11,0
2014-08-12,0
2014-08-13,0
2014-08-14,0
2014-08-15,0
2014-08-18,0
2014-08-19,0
2014-08-20,0
2014-08-21,0
2014-08-22,0
2014-08-25,0
2014-08-26,0
2014-08-27,0
2014-08-28,0
2014-08-29,0
2014-09-02,0
2014-09-03,0
2014-09-04,0
2014-09-05,0
2014-09-08,0
2014-09-09,0
2014-09-10,0
2014-09-11,0
2014-09-12,0
2014-09-15,0
2014-09-16,0
2014-09-17,0
2014-09-18,0
2014-09-19,0
2014-09-22,0
2014-09-23,0
2014-09-24,0
2014-09-25,0
2014-09-26,0
2014-09-29,0
2014-09-30,0
2014-10-01,0
2014-10-02,0
2014-10-03,0
2014-10-06,0
2014-10-07,0
2014-10-08,0
2014-10-09,0
2014-10-10,0
2014-10-13,0
2014-10-14,0
2014-10-15,0
2014-10-16,0
2014-10-17,0
2014-10-20,0
2014-10-21,0
2014-10-22,0
2014-10-23,0
2014-10-24,0
2014-10-27,0
2014-10-28,0
2014-10-29,0
2014-10-30,0
2014-10-31,0
2014-11-03,0
2014-11-04,0
2014-11-05,0
2014-11-06,0
2014-11-07,0
2014-11-10,0
2014-11-11,0
2014-11-12,0
2014-11-13,0
2014-11-14,0
2014-11-17,0
2014-11-18,0
2014-11-19,0
2014-11-20,0
2014-11-21,0
2014-11-24,0
2014-11-25,0
2014-11-26,0
2014-11-28,0
2014-12-01,0
2014-12-02,0
2014-12-03,0
2014-12-04,0
2014-12-05,0
2014-12-08,0
2014-12-09,0
2014-12-10,0
2014-12-11,0
2014-12-12,0
2014-12-15,0
2014-12-16,0
2014-12-17,0
2014-12-18,0
2014-12-19,0
2014-12-22,0
2014-12-23,0
2014-12-24,0
2014-12-26,0
2014-12-29,0
2014-12-30,0
2014-12-31,0
2015-01-02,0
2015-01-05,0
2015-01-06,0
2015-01-07,0
2015-01-08,0
2015-01-09,0
2015-01-12,0
2015-01-13,0
2015-01-14,0
2015-01-15,0
2015-01-16,0
2015-01-20,0
2015-01-21,0
2015-01-22,0
2015-01-23,0
2015-01-26,0
2015-01-27,0
2015-01-28,0
2015-01-29,0
2015-01-30,0
2015-02-02,0
2015-02-03,0
2015-02-04,0
2015-02-05,0
2015-02-06,0
2015-02-09,0
2015-02-10,0
2015-02-11,0
2015-02-12,0
2015-02-13,0
2015-02-17,0
2015-02-18,0
2015-02-19,0
2015-02-20,0
2015-02-23,0
2015-02-24,0
2015-02-25,0
2015-02-26,0
2015-02-27,0
2015-03-02,0
2015-03-03,0
2015-03-04,0
2015-03-05,0
2015-03-06,0
2015-03-09,0
2015-03-10,0
2015-03-11,0
2015-03-12,0
2015-03-13,0
2015-03-16,0
2015-03-17,0
2015-03-18,0
2015-03-19,0
2015-03-20,0
2015-03-23,0
2015-03-24,0
2015-03-25,0
2015-03-26,0
2015-03-27,0
2015-03-30,0
2015-03-31,0
2015-04-01,0
2015-04-02,0
2015-04-06,0
2015-04-07,0
2015-04-08,0
2015-04-09,0
2015-04-10,0
2015-04-13,0
2015-04-14,0
2015-04-15,0
2015-04-16,0
2015-04-17,0
2015-04-20,0
2015-04-21,0
2015-04-22,0
2015-04-23,0
2015-04-24,0
2015-04-27,0
2015-04-28,0
2015-04-29,0
2015-04-30,0
2015-05-01,0
2015-05-04,0
2015-05-05,0
2015-05-06,0
2015-05-07,0
2015-05-08,0
2015-05-11,0
2015-05-12,0
2015-05-13,0
2015-05-14,0
2015-05-15,0
2015-05-18,0
2015-05-19,0
2015-05-20,0
2015-05-21,0
2015-05-22,0
2015-05-26,0
2015-05-27,0
2015-05-28,0
2015-05-29,0
2015-06-01,0
2015-06-02,0
2015-06-03,0
2015-06-04,0
2015-06-05,0
2015-06-08,0
2015-06-09,0
2015-06-10,0
2015-06-11,0
2015-06-12,0
2015-06-15,0
2015-06-16,0
2015-06-17,0
2015-06-18,0
2015-06-19,0
2015-06-22,0
2015-06-23,0
2015-06-24,0
2015-06-25,0
2015-06-26,0
2015-06-29,0
2015-06-30,0
2015-07-01,0
2015-07-02,0
2015-07-06,0
2015-07-07,0
2015-07-08,0
2015-07-09,0
2015-07-10,0
2015-07-13,0
2015-07-14,0
2015-07-15,0
2015-07-16,0
2015-07-17,0
2015-07-20,0
2015-07-21,0
2015-07-22,0
2015-07-23,0
2015-07-24,0
2015-07-27,0
2015-07-28,0
2015-07-29,0
2015-07-30,0
2015-07-31,0
2015-08-03,0
2015-08-04,0
2015-08-05,0
2015-08-06,0
2015-08-07,0
2015-08-10,0
2015-08-11,0
2015-08-12,0
2015-08-13,0
2015-08-14,0
2015-08-17,0
2015-08-18,0
2015-08-19,0
2015-08-20,0
2015-08-21,0
2015-08-24,0
2015-08-25,0
2015-08-26,0
2015-08-27,0
2015-08-28,0
2015-08-31,0
2015-09-01,0
2015-09-02,0
2015-09-03,0
2015-09-04,0
2015-09-08,0
2015-09-09,0
2015-09-10,0
2015-09-11,0
2015-09-14,0
2015-09-15,0
2015-09-16,0
2015-09-17,0
2015-09-18,0
2015-09-21,0
2015-09-22,0
2015-09-23,0
2015-09-24,0
2015-09-25,0
2015-09-28,0
2015-09-29,0
2015-09-30,0
2015-10-01,0
2015-10-02,0
2015-10-05,0
2015-10-06,0
2015-10-07,0
2015-10-08,0
2015-10-09,0
2015-10-12,0
2015-10-13,0
2015-10-14,0
2015-10-15,0
2015-10-16,0
2015-10-19,0
2015-10-20,0
2015-10-21,0
2015-10-22,0
2015-10-23,0
2015-10-26,0
2015-10-27,0
2015-10-28,0
2015-10-29,0
2015-10-30,0
2015-11-02,0
2015-11-03,0
2015-11-04,0
2015-11-05,0
2015-11-06,0
2015-11-09,0
2015-11-10,0
2015-11-11,0
2015-11-12,0
2015-11-13,0
2015-11-16,0
2015-11-17,0
2015-11-18,0
2015-11-19,0
2015-11-20,0
2015-11-23,0
2015-11-24,0
2015-11-25,0
2015-11-27,0
2015-11-30,0
2015-12-01,0
2015-12-02,0
2015-12-03,0
2015-12-04,0
2015-12-07,0
2015-12-08,0
2015-12-09,0
2015-12-10,0
2015-12-11,0
2015-12-14,0
2015-12-15,0
2015-12-16,0
2015-12-17,0
2015-12-18,0
2015-12-21,0
2015-12-22,0
2015-12-23,0
2015-12-24,0
2015-12-28,0
2015-12-29,0
2015-12-30,0
2015-12-31,0
2016-01-04,0
2016-01-05,0
2016-01-06,0
2016-01-07,0
2016-01-08,0
2016-01-11,0
2016-01-12,0
2016-01-13,0
2016-01-14,0
2016-01-15,0
2016-01-19,0
2016-01-20,0
2016-01-21,0
2016-01-22,0
2016-01-25,0
2016-01-26,0
2016-01-27,0
2016-01-28,0
2016-01-29,0
2016-02-01,1.40E-05
2016-02-02,1.41E-05
2016-02-03,1.38E-05
2016-02-04,1.38E-05
2016-02-05,1.38E-05
2016-02-08,1.39E-05
2016-02-09,1.39E-05
2016-02-10,1.39E-05
2016-02-11,1.39E-05
2016-02-12,1.39E-05
2016-02-16,1.39E-05
2016-02-17,1.37E-05
2016-02-18,1.37E-05
2016-02-19,1.37E-05
2016-02-22,1.37E-05
2016-02-23,1.38E-05
2016-02-24,1.37E-05
2016-02-25,1.35E-05
2016-02-26,1.35E-05
2016-02-29,1.35E-05
2016-03-01,1.34E-05
2016-03-02,1.34E-05
2016-03-03,1.34E-05
2016-03-04,1.34E-05
2016-03-07,1.33E-05
2016-03-08,1.34E-05
2016-03-09,1.32E-05
2016-03-10,1.33E-05
2016-03-11,1.33E-05
2016-03-14,1.33E-05
2016-03-15,1.34E-05
2016-03-16,1.31E-05
2016-03-17,1.30E-05
2016-03-18,1.30E-05
2016-03-21,1.31E-05
2016-03-22,1.31E-05
2016-03-23,1.32E-05
2016-03-24,1.33E-05
2016-03-28,1.32E-05
2016-03-29,1.31E-05
2016-03-30,1.30E-05
2016-03-31,1.30E-05
2016-04-01,0
2016-04-04,0
2016-04-05,0
2016-04-06,0
2016-04-07,0
2016-04-08,0
2016-04-11,0
2016-04-12,0
2016-04-13,0
2016-04-14,0
2016-04-15,0
2016-04-18,0
2016-04-19,0
2016-04-20,0
2016-04-21,0
2016-04-22,0
2016-04-25,0
2016-04-26,0
2016-04-27,0
2016-04-28,0
2016-04-29,0
2016-05-02,1.25E-05
2016-05-03,1.27E-05
2016-05-04,1.29E-05
2016-05-05,1.29E-05
2016-05-06,1.29E-05
2016-05-09,1.30E-05
2016-05-10,1.29E-05
2016-05-11,1.29E-05
2016-05-12,1.28E-05
2016-05-13,1.28E-05
2016-05-16,1.29E-05
2016-05-17,1.29E-05
2016-05-18,1.30E-05
2016-05-19,1.31E-05
2016-05-20,1.31E-05
2016-05-23,1.31E-05
2016-05-24,1.31E-05
2016-05-25,1.30E-05
2016-05-26,1.30E-05
2016-05-27,1.30E-05
2016-05-31,1.31E-05
2016-06-01,1.31E-05
2016-06-02,1.31E-05
2016-06-03,1.31E-05
2016-06-06,1.28E-05
2016-06-07,1.28E-05
2016-06-08,1.27E-05
2016-06-09,1.27E-05
2016-06-10,1.27E-05
2016-06-13,1.28E-05
2016-06-14,1.29E-05
2016-06-15,1.29E-05
2016-06-16,1.29E-05
2016-06-17,1.29E-05
2016-06-20,1.28E-05
2016-06-21,1.28E-05
2016-06-22,1.28E-05
2016-06-23,1.28E-05
2016-06-24,1.28E-05
2016-06-27,1.31E-05
2016-06-28,1.30E-05
2016-06-29,1.29E-05
2016-06-30,1.30E-05
2016-07-01,1.30E-05
2016-07-05,1.30E-05
2016-07-06,1.30E-05
2016-07-07,1.30E-05
2016-07-08,1.30E-05
2016-07-11,1.31E-05
2016-07-12,1.31E-05
2016-07-13,1.30E-05
2016-07-14,1.29E-05
2016-07-15,1.29E-05
2016-07-18,1.30E-05
2016-07-19,1.30E-05
2016-07-20,1.31E-05
2016-07-21,1.31E-05
2016-07-22,1.31E-05
2016-07-25,1.32E-05
2016-07-26,1.32E-05
2016-07-27,1.31E-05
2016-07-28,1.32E-05
2016-07-29,1.32E-05
2016-08-01,1.31E-05
2016-08-02,1.31E-05
2016-08-03,1.31E-05
2016-08-04,1.30E-05
2016-08-05,1.30E-05
2016-08-08,1.32E-05
2016-08-09,1.31E-05
2016-08-10,1.31E-05
2016-08-11,1.30E-05
2016-08-12,1.30E-05
2016-08-15,1.29E-05
2016-08-16,1.29E-05
2016-08-17,1.28E-05
2016-08-18,1.28E-05
2016-08-19,1.28E-05
2016-08-22,1.29E-05
2016-08-23,1.29E-05
2016-08-24,1.29E-05
2016-08-25,1.29E-05
2016-08-26,1.29E-05
2016-08-29,1.30E-05
2016-08-30,1.31E-05
2016-08-31,1.31E-05
2016-09-01,1.31E-05
2016-09-02,1.31E-05
2016-09-06,1.28E-05
2016-09-07,1.29E-05
2016-09-08,1.29E-05
2016-09-09,1.29E-05
2016-09-12,1.30E-05
2016-09-13,1.32E-05
2016-09-14,1.32E-05
2016-09-15,1.32E-05
2016-09-16,1.32E-05
2016-09-19,1.32E-05
2016-09-20,1.32E-05
2016-09-21,1.31E-05
2016-09-22,1.30E-05
2016-09-23,1.30E-05
2016-09-26,1.32E-05
2016-09-27,1.32E-05
2016-09-28,1.31E-05
2016-09-29,1.32E-05
2016-09-30,1.32E-05
2016-10-03,1.31E-05
2016-10-04,1.32E-05
2016-10-05,1.32E-05
2016-10-06,1.32E-05
2016-10-07,1.32E-05
2016-10-10,1.32E-05
2016-10-11,1.32E-05
2016-10-12,1.33E-05
2016-10-13,1.32E-05
2016-10-14,1.32E-05
2016-10-17,1.31E-05
2016-10-18,1.31E-05
2016-10-19,1.31E-05
2016-10-20,1.32E-05
2016-10-21,1.32E-05
2016-10-24,1.33E-05
2016-10-25,1.34E-05
2016-10-26,1.34E-05
2016-10-27,1.34E-05
2016-10-28,1.34E-05
2016-10-31,1.34E-05
2016-11-01,1.34E-05
2016-11-02,1.34E-05
2016-11-03,1.34E-05
2016-11-04,1.34E-05
2016-11-07,1.34E-05
2016-11-08,1.33E-05
2016-11-09,1.34E-05
2016-11-10,1.35E-05
2016-11-11,1.35E-05
2016-11-14,1.35E-05
2016-11-15,1.35E-05
2016-11-16,1.34E-05
2016-11-17,1.35E-05
2016-11-18,1.35E-05
2016-11-21,1.34E-05
2016-11-22,1.34E-05
2016-11-23,1.35E-05
2016-11-25,1.35E-05
2016-11-28,1.34E-05
2016-11-29,1.34E-05
2016-11-30,1.34E-05
2016-12-01,1.33E-05
2016-12-02,1.33E-05
2016-12-05,1.33E-05
2016-12-06,1.33E-05
2016-12-07,1.32E-05
2016-12-08,1.32E-05
2016-12-09,1.32E-05
2016-12-12,1.31E-05
2016-12-13,1.31E-05
2016-12-14,1.33E-05
2016-12-15,1.33E-05
2016-12-16,1.33E-05
2016-12-19,1.34E-05
2016-12-20,1.34E-05
2016-12-21,1.34E-05
2016-12-22,1.35E-05
2016-12-23,1.35E-05
2016-12-27,1.36E-05
2016-12-28,1.36E-05
2016-12-29,1.35E-05
2016-12-30,1.35E-05
2017-01-03,2.68E-05
2017-01-04,2.66E-05
2017-01-05,2.65E-05
2017-01-06,2.65E-05
2017-01-09,2.64E-05
2017-01-10,2.65E-05
2017-01-11,2.63E-05
2017-01-12,2.63E-05
2017-01-13,2.63E-05
2017-01-17,2.61E-05
2017-01-18,2.65E-05
2017-01-19,2.66E-05
2017-01-20,2.66E-05
2017-01-23,2.65E-05
2017-01-24,2.63E-05
2017-01-25,2.61E-05
2017-01-26,2.62E-05
2017-01-27,2.62E-05
2017-01-30,2.62E-05
2017-01-31,2.61E-05
2017-02-01,2.61E-05
2017-02-02,2.61E-05
2017-02-03,2.61E-05
2017-02-06,2.62E-05
2017-02-07,2.64E-05
2017-02-08,2.63E-05
2017-02-09,2.63E-05
2017-02-10,2.63E-05
2017-02-13,2.61E-05
2017-02-14,2.62E-05
2017-02-15,2.61E-05
2017-02-16,2.62E-05
2017-02-17,2.62E-05
2017-02-21,2.63E-05
2017-02-22,2.63E-05
2017-02-23,2.62E-05
2017-02-24,2.62E-05
2017-02-27,2.64E-05
2017-02-28,2.66E-05
2017-03-01,1.34E-05
2017-03-02,1.34E-05
2017-03-03,1.34E-05
2017-03-06,1.34E-05
2017-03-07,1.34E-05
2017-03-08,1.35E-05
2017-03-09,1.35E-05
2017-03-10,1.35E-05
2017-03-13,1.35E-05
2017-03-14,1.35E-05
2017-03-15,1.33E-05
2017-03-16,1.33E-05
2017-03-17,1.33E-05
2017-03-20,1.33E-05
2017-03-21,1.34E-05
2017-03-22,1.33E-05
2017-03-23,1.33E-05
2017-03-24,1.33E-05
2017-03-27,1.34E-05
2017-03-28,1.34E-05
2017-03-29,1.33E-05
2017-03-30,1.33E-05
2017-03-31,1.33E-05
2017-04-03,4.02E-05
2017-04-04,4.02E-05
2017-04-05,4.03E-05
2017-04-06,4.03E-05
2017-04-07,4.03E-05
2017-04-10,4.00E-05
2017-04-11,4.00E-05
2017-04-12,3.97E-05
2017-04-13,4.00E-05
2017-04-17,4.00E-05
2017-04-18,4.01E-05
2017-04-19,4.04E-05
2017-04-20,4.04E-05
2017-04-21,4.04E-05
2017-04-24,4.06E-05
2017-04-25,4.07E-05
2017-04-26,4.09E-05
2017-04-27,4.09E-05
2017-04-28,4.09E-05
2017-05-01,4.10E-05
2017-05-02,4.11E-05
2017-05-03,4.12E-05
2017-05-04,4.13E-05
2017-05-05,4.13E-05
2017-05-08,4.11E-05
2017-05-09,4.11E-05
2017-05-10,4.11E-05
2017-05-11,4.11E-05
2017-05-12,4.11E-05
2017-05-15,4.09E-05
2017-05-16,4.08E-05
2017-05-17,4.08E-05
2017-05-18,4.08E-05
2017-05-19,4.08E-05
2017-05-22,4.05E-05
2017-05-23,4.06E-05
2017-05-24,4.02E-05
2017-05-25,4.05E-05
2017-05-26,4.05E-05
2017-05-30,4.04E-05
2017-05-31,4.05E-05
2017-06-01,4.05E-05
2017-06-02,4.05E-05
2017-06-05,4.04E-05
2017-06-06,4.03E-05
2017-06-07,4.05E-05
2017-06-08,4.06E-05
2017-06-09,4.06E-05
2017-06-12,3.99E-05
2017-06-13,3.97E-05
2017-06-14,3.97E-05
2017-06-15,3.98E-05
2017-06-16,3.98E-05
2017-06-19,3.97E-05
2017-06-20,3.98E-05
2017-06-21,4.00E-05
2017-06-22,3.97E-05
2017-06-23,3.97E-05
2017-06-26,3.98E-05
2017-06-27,3.95E-05
2017-06-28,3.91E-05
2017-06-29,3.90E-05
2017-06-30,3.90E-05
2017-07-03,5.20E-05
2017-07-05,5.18E-05
2017-07-06,5.19E-05
2017-07-07,5.19E-05
2017-07-10,5.15E-05
2017-07-11,5.16E-05
2017-07-12,5.10E-05
2017-07-13,5.09E-05
2017-07-14,5.09E-05
2017-07-17,5.08E-05
2017-07-18,5.05E-05
2017-07-19,5.04E-05
2017-07-20,5.04E-05
2017-07-21,5.04E-05
2017-07-24,5.00E-05
2017-07-25,5.00E-05
2017-07-26,4.98E-05
2017-07-27,5.02E-05
2017-07-28,5.02E-05
2017-07-31,5.00E-05
2017-08-01,5.02E-05
2017-08-02,5.03E-05
2017-08-03,5.03E-05
2017-08-04,5.03E-05
2017-08-07,5.07E-05
2017-08-08,5.07E-05
2017-08-09,5.08E-05
2017-08-10,5.10E-05
2017-08-11,5.10E-05
2017-08-14,5.09E-05
2017-08-15,5.10E-05
2017-08-16,5.05E-05
2017-08-17,5.07E-05
2017-08-18,5.07E-05
2017-08-21,5.02E-05
2017-08-22,5.03E-05
2017-08-23,5.02E-05
2017-08-24,5.01E-05
2017-08-25,5.01E-05
2017-08-28,5.01E-05
2017-08-29,5.01E-05
2017-08-30,5.05E-05
2017-08-31,4.99E-05
2017-09-01,6.24E-05
2017-09-05,6.18E-05
2017-09-06,6.12E-05
2017-09-07,6.05E-05
2017-09-08,6.05E-05
2017-09-11,6.05E-05
2017-09-12,6.09E-05
2017-09-13,6.08E-05
2017-09-14,6.08E-05
2017-09-15,6.08E-05
2017-09-18,6.14E-05
2017-09-19,6.14E-05
2017-09-20,6.17E-05
2017-09-21,6.16E-05
2017-09-22,6.16E-05
2017-09-25,6.19E-05
2017-09-26,6.18E-05
2017-09-27,6.24E-05
2017-09-28,6.22E-05
2017-09-29,6.22E-05
2017-10-02,5.01E-05
2017-10-03,5.00E-05
2017-10-04,4.99E-05
2017-10-05,5.03E-05
2017-10-06,5.03E-05
2017-10-09,5.02E-05
2017-10-10,5.00E-05
2017-10-11,4.98E-05
2017-10-12,4.99E-05
2017-10-13,4.99E-05
2017-10-16,5.01E-05
2017-10-17,5.00E-05
2017-10-18,4.99E-05
2017-10-19,4.99E-05
2017-10-20,4.99E-05
2017-10-23,5.06E-05
2017-10-24,5.07E-05
2017-10-25,5.12E-05
2017-10-26,5.14E-05
2017-10-27,5.14E-05
2017-10-30,5.13E-05
2017-10-31,5.16E-05
2017-11-01,5.15E-05
2017-11-02,5.12E-05
2017-11-03,5.12E-05
2017-11-06,5.09E-05
2017-11-07,5.10E-05
2017-11-08,5.09E-05
2017-11-09,5.07E-05
2017-11-10,5.07E-05
2017-11-13,5.09E-05
2017-11-14,5.09E-05
2017-11-15,5.09E-05
2017-11-16,5.10E-05
2017-11-17,5.10E-05
2017-11-20,5.13E-05
2017-11-21,5.11E-05
2017-11-22,5.08E-05
2017-11-24,5.09E-05
2017-11-27,5.10E-05
2017-11-28,5.13E-05
2017-11-29,5.14E-05
2017-11-30,5.16E-05
